row_index,WTUR.PwrAt.Ra.F32.Theory
8115,287.7
8116,235.84
8117,207.65
8118,194.4
8119,287.7
8120,251.43
8121,266.49
8122,235.84
8123,235.84
8124,218.02
8125,266.49
8126,207.65
8127,401.66
8128,274.26
8129,235.84
8130,287.7
8131,235.84
8132,266.49
8133,340.45
8134,244.38
8135,176.46
8136,244.38
8137,274.26
8138,235.84
8139,244.38
8140,251.43
8141,287.7
8142,274.26
8143,465.3
8144,326.7
8145,388.81
8146,340.45
8147,382.45
8148,388.81
8149,319.81
8150,326.7
8151,382.45
8152,135.53
8153,266.49
8154,251.43
8155,382.45
8156,484.49
8157,340.45
8158,244.38
8159,326.7
8160,176.46
8161,235.84
8162,266.49
8163,287.7
8164,194.4
8165,266.49
8166,266.49
8167,319.81
8168,403.61
8169,484.49
8170,484.49
8171,388.81
8172,382.45
8173,266.49
8174,340.45
8175,388.81
8176,340.45
8177,484.49
8178,484.49
8179,521.17
8180,521.17
8181,484.49
8182,456.48
8183,521.17
8184,456.48
8185,287.7
8186,340.45
8187,465.3
8188,382.45
8189,382.45
8190,326.7
8191,401.66
8192,287.7
8193,382.45
8194,521.17
8195,326.7
8196,218.02
8197,274.26
8198,266.49
8199,207.65
8200,235.84
8201,382.45
8202,388.81
8203,274.26
8204,403.61
8205,244.38
8206,218.02
8207,207.65
8208,235.84
8209,160.08
8210,218.02
8211,235.84
8212,244.38
8213,274.26
8214,194.4
8215,340.45
8216,725.52
8217,617.82
8218,617.82
8219,382.45
8220,484.49
8221,403.61
8222,401.66
8223,484.49
8224,702.14
8225,682.21
8226,456.48
8227,403.61
8228,382.45
8229,465.3
8230,521.17
8231,326.7
8232,456.48
8233,617.82
8234,568.36
8235,521.17
8236,456.48
8237,388.81
8238,572.31
8239,484.49
8240,521.17
8241,465.3
8242,403.61
8243,403.61
8244,401.66
8245,456.48
8246,521.17
8247,572.31
8248,456.48
8249,572.31
8250,484.49
8251,568.36
8252,465.3
8253,534.82
8254,319.81
8255,570.96
8256,521.17
8257,682.21
8258,572.31
8259,570.96
8260,456.48
8261,534.82
8262,521.17
8263,340.45
8264,572.31
8265,465.3
8266,388.81
8267,340.45
8268,521.17
8269,534.82
8270,484.49
8271,403.61
8272,388.81
8273,403.61
8274,401.66
8275,274.26
8276,401.66
8277,456.48
8278,521.17
8279,274.26
8280,382.45
8281,382.45
8282,403.61
8283,456.48
8284,340.45
8285,465.3
8286,484.49
8287,382.45
8288,287.7
8289,326.7
8290,326.7
8291,484.49
8292,388.81
8293,382.45
8294,401.66
8295,401.66
8296,340.45
8297,456.48
8298,176.46
8299,287.7
8300,287.7
8301,319.81
8302,251.43
8303,266.49
8304,125.28
8305,152.22
8306,135.53
8307,287.7
8308,456.48
8309,319.81
8310,388.81
8311,382.45
8312,682.21
8313,465.3
8314,326.7
8315,456.48
8316,388.81
8317,319.81
8318,388.81
8319,388.81
8320,340.45
8321,484.49
8322,388.81
8323,326.7
8324,319.81
8325,403.61
8326,465.3
8327,465.3
8328,484.49
8329,388.81
8330,319.81
8331,160.08
8332,207.65
8333,235.84
8334,251.43
8335,274.26
8336,194.4
8337,152.22
8338,160.08
8339,194.4
8340,135.53
8341,160.08
8342,160.08
8343,125.28
8344,135.53
8345,135.53
8346,102.96
8347,102.96
8348,135.53
8349,102.96
8350,125.28
8351,207.65
8352,135.53
8353,160.08
8354,176.46
8355,207.65
8356,152.22
8357,176.46
8358,152.22
8359,319.81
8360,244.38
8361,235.84
8362,235.84
8363,287.7
8364,287.7
8365,287.7
8366,382.45
8367,401.66
8368,274.26
8369,403.61
8370,388.81
8371,274.26
8372,326.7
8373,274.26
8374,176.46
8375,194.4
8376,176.46
8377,235.84
8378,251.43
8379,266.49
8380,152.22
8381,194.4
8382,176.46
8383,244.38
8384,266.49
8385,287.7
8386,207.65
8387,251.43
8388,194.4
8389,207.65
8390,244.38
8391,235.84
8392,207.65
8393,235.84
8394,218.02
8395,235.84
8396,176.46
8397,207.65
8398,176.46
8399,135.53
8400,152.22
8401,152.22
8402,125.28
8403,135.53
8404,251.43
8405,218.02
8406,176.46
8407,207.65
8408,135.53
8409,114.06
8410,152.22
8411,160.08
8412,176.46
8413,207.65
8414,87.51
8415,135.53
8416,266.49
8417,266.49
8418,287.7
8419,287.7
8420,319.81
8421,401.66
8422,388.81
8423,340.45
8424,326.7
8425,274.26
8426,319.81
8427,266.49
8428,235.84
8429,207.65
8430,287.7
8431,287.7
8432,218.02
8433,235.84
8434,207.65
8435,194.4
8436,244.38
8437,235.84
8438,235.84
8439,176.46
8440,274.26
8441,160.08
8442,235.84
8443,152.22
8444,251.43
8445,326.7
8446,244.38
8447,251.43
8448,274.26
8449,194.4
8450,244.38
8451,274.26
8452,235.84
8453,244.38
8454,266.49
8455,274.26
8456,326.7
8457,235.84
8458,235.84
8459,326.7
8460,287.7
8461,287.7
8462,251.43
8463,456.48
8464,244.38
8465,244.38
8466,326.7
8467,382.45
8468,401.66
8469,401.66
8470,388.81
8471,568.36
8472,388.81
8473,274.26
8474,287.7
8475,326.7
8476,319.81
8477,326.7
8478,274.26
8479,382.45
8480,403.61
8481,403.61
8482,287.7
8483,326.7
8484,401.66
8485,388.81
8486,340.45
8487,484.49
8488,319.81
8489,244.38
8490,266.49
8491,274.26
8492,382.45
8493,287.7
8494,235.84
8495,194.4
8496,194.4
8497,194.4
8498,176.46
8499,152.22
8500,266.49
8501,160.08
8502,326.7
8503,319.81
8504,235.84
8505,176.46
8506,207.65
8507,160.08
8508,152.22
8509,125.28
8510,207.65
8511,235.84
8512,176.46
8513,125.28
8514,194.4
8515,152.22
8516,274.26
8517,152.22
8518,152.22
8519,194.4
8520,235.84
8521,274.26
8522,287.7
8523,287.7
8524,326.7
8525,251.43
8526,235.84
8527,319.81
8528,319.81
8529,326.7
8530,340.45
8531,274.26
8532,266.49
8533,484.49
8534,403.61
8535,388.81
8536,484.49
8537,456.48
8538,570.96
8539,572.31
8540,534.82
8541,570.96
8542,568.36
8543,617.82
8544,484.49
8545,572.31
8546,682.21
8547,568.36
8548,728.63
8549,725.52
8550,568.36
8551,534.82
8552,465.3
8553,340.45
8554,617.82
8555,534.82
8556,617.82
8557,568.36
8558,725.52
8559,568.36
8560,570.96
8561,568.36
8562,534.82
8563,570.96
8564,572.31
8565,570.96
8566,570.96
8567,570.96
8568,465.3
8569,682.21
8570,702.14
8571,728.63
8572,702.14
8573,617.82
8574,682.21
8575,728.63
8576,682.21
8577,570.96
8578,570.96
8579,534.82
8580,813.51
8581,725.52
8582,572.31
8583,465.3
8584,813.51
8585,617.82
8586,728.63
8587,728.63
8588,682.21
8589,682.21
8590,813.51
8591,725.52
8592,617.82
8593,702.14
8594,570.96
8595,682.21
8596,465.3
8597,456.48
8598,766.55
8599,893.91
8600,702.14
8601,915.5
8602,813.51
8603,893.91
8604,1167.46
8605,813.51
8606,813.51
8607,682.21
8608,702.14
8609,568.36
8610,570.96
8611,725.52
8612,682.21
8613,702.14
8614,572.31
8615,728.63
8616,682.21
8617,572.31
8618,568.36
8619,572.31
8620,682.21
8621,702.14
8622,813.51
8623,813.51
8624,617.82
8625,725.52
8626,521.17
8627,682.21
8628,456.48
8629,401.66
8630,388.81
8631,388.81
8632,521.17
8633,403.61
8634,813.51
8635,915.5
8636,617.82
8637,568.36
8638,484.49
8639,484.49
8640,572.31
8641,521.17
8642,682.21
8643,728.63
8644,702.14
8645,682.21
8646,568.36
8647,521.17
8648,570.96
8649,568.36
8650,766.55
8651,521.17
8652,572.31
8653,572.31
8654,534.82
8655,521.17
8656,456.48
8657,456.48
8658,456.48
8659,382.45
8660,388.81
8661,401.66
8662,456.48
8663,465.3
8664,456.48
8665,465.3
8666,465.3
8667,572.31
8668,521.17
8669,382.45
8670,326.7
8671,456.48
8672,388.81
8673,388.81
8674,388.81
8675,401.66
8676,521.17
8677,382.45
8678,244.38
8679,266.49
8680,266.49
8681,319.81
8682,218.02
8683,244.38
8684,274.26
8685,319.81
8686,266.49
8687,403.61
8688,484.49
8689,534.82
8690,617.82
8691,403.61
8692,388.81
8693,382.45
8694,521.17
8695,287.7
8696,403.61
8697,319.81
8698,251.43
8699,401.66
8700,388.81
8701,382.45
8702,287.7
8703,287.7
8704,135.53
8705,401.66
8706,534.82
8707,465.3
8708,456.48
8709,465.3
8710,401.66
8711,484.49
8712,521.17
8713,570.96
8714,484.49
8715,401.66
8716,382.45
8717,617.82
8718,340.45
8719,456.48
8720,326.7
8721,274.26
8722,287.7
8723,401.66
8724,340.45
8725,617.82
8726,617.82
8727,572.31
8728,617.82
8729,534.82
8730,521.17
8731,568.36
8732,521.17
8733,534.82
8734,617.82
8735,534.82
8736,570.96
8737,572.31
8738,465.3
8739,568.36
8740,570.96
8741,572.31
8742,484.49
8743,534.82
8744,521.17
8745,484.49
8746,572.31
8747,382.45
8748,388.81
8749,340.45
8750,382.45
8751,465.3
8752,568.36
8753,340.45
8754,382.45
8755,274.26
8756,266.49
8757,274.26
8758,382.45
8759,340.45
8760,244.38
8761,319.81
8762,326.7
8763,287.7
8764,319.81
8765,382.45
8766,244.38
8767,207.65
8768,274.26
8769,244.38
8770,484.49
8771,382.45
8772,287.7
8773,207.65
8774,244.38
8775,251.43
8776,244.38
8777,235.84
8778,319.81
8779,465.3
8780,319.81
8781,266.49
8782,207.65
8783,456.48
8784,287.7
8785,340.45
8786,274.26
8787,388.81
8788,319.81
8789,176.46
8790,194.4
8791,244.38
8792,382.45
8793,456.48
8794,274.26
8795,340.45
8796,326.7
8797,287.7
8798,266.49
8799,287.7
8800,274.26
8801,340.45
8802,382.45
8803,534.82
8804,456.48
8805,521.17
8806,403.61
8807,326.7
8808,484.49
8809,403.61
8810,403.61
8811,401.66
8812,403.61
8813,340.45
8814,484.49
8815,326.7
8816,484.49
8817,319.81
8818,287.7
8819,266.49
8820,319.81
8821,456.48
8822,382.45
8823,401.66
8824,326.7
8825,484.49
8826,287.7
8827,340.45
8828,388.81
8829,326.7
8830,401.66
8831,456.48
8832,382.45
8833,340.45
8834,326.7
8835,319.81
8836,274.26
8837,326.7
8838,244.38
8839,274.26
8840,274.26
8841,319.81
8842,287.7
8843,388.81
8844,319.81
8845,244.38
8846,287.7
8847,340.45
8848,218.02
8849,235.84
8850,251.43
8851,207.65
8852,194.4
8853,135.53
8854,152.22
8855,176.46
8856,71.13
8857,235.84
8858,244.38
8859,218.02
8860,152.22
8861,84.47
8862,135.53
8863,114.06
8864,135.53
8865,125.28
8866,207.65
8867,244.38
8868,152.22
8869,176.46
8870,244.38
8871,235.84
8872,194.4
8873,125.28
8874,125.28
8875,102.96
8876,135.53
8877,125.28
8878,152.22
8879,251.43
8880,401.66
8881,251.43
8882,319.81
8883,266.49
8884,235.84
8885,244.38
8886,218.02
8887,266.49
8888,274.26
8889,102.96
8890,388.81
8891,382.45
8892,207.65
8893,388.81
8894,465.3
8895,319.81
8896,382.45
8897,319.81
8898,287.7
8899,287.7
8900,266.49
8901,266.49
8902,382.45
8903,319.81
8904,340.45
8905,401.66
8906,456.48
8907,382.45
8908,403.61
8909,388.81
8910,382.45
8911,382.45
8912,484.49
8913,274.26
8914,403.61
8915,403.61
8916,484.49
8917,388.81
8918,388.81
8919,287.7
8920,401.66
8921,340.45
8922,326.7
8923,401.66
8924,319.81
8925,287.7
8926,465.3
8927,484.49
8928,388.81
8929,388.81
8930,287.7
8931,382.45
8932,251.43
8933,388.81
8934,266.49
8935,251.43
8936,218.02
8937,218.02
8938,244.38
8939,266.49
8940,235.84
8941,251.43
8942,287.7
8943,266.49
8944,266.49
8945,287.7
8946,382.45
8947,401.66
8948,382.45
8949,340.45
8950,266.49
8951,388.81
8952,326.7
8953,388.81
8954,319.81
8955,340.45
8956,287.7
8957,319.81
8958,287.7
8959,274.26
8960,484.49
8961,401.66
8962,340.45
8963,274.26
8964,218.02
8965,207.65
8966,235.84
8967,319.81
8968,456.48
8969,456.48
8970,319.81
8971,388.81
8972,266.49
8973,244.38
8974,287.7
8975,207.65
8976,218.02
8977,235.84
8978,235.84
8979,274.26
8980,160.08
8981,218.02
8982,244.38
8983,235.84
8984,176.46
8985,194.4
8986,287.7
8987,160.08
8988,121.79
8989,176.46
8990,218.02
8991,207.65
8992,160.08
8993,218.02
8994,176.46
8995,266.49
8996,235.84
8997,207.65
8998,235.84
8999,121.79
9000,160.08
9001,160.08
9002,207.65
9003,176.46
9004,244.38
9005,266.49
9006,274.26
9007,207.65
9008,176.46
9009,235.84
9010,152.22
9011,152.22
9012,207.65
9013,152.22
9014,135.53
9015,125.28
9016,287.7
9017,135.53
9018,207.65
9019,244.38
9020,218.02
9021,235.84
9022,218.02
9023,235.84
9024,244.38
9025,125.28
9026,235.84
9027,521.17
9028,266.49
9029,319.81
9030,484.49
9031,266.49
9032,403.61
9033,235.84
9034,388.81
9035,382.45
9036,340.45
9037,340.45
9038,403.61
9039,319.81
9040,401.66
9041,340.45
9042,319.81
9043,251.43
9044,521.17
9045,484.49
9046,340.45
9047,388.81
9048,388.81
9049,401.66
9050,568.36
9051,382.45
9052,521.17
9053,319.81
9054,287.7
9055,403.61
9056,403.61
9057,388.81
9058,403.61
9059,403.61
9060,465.3
9061,340.45
9062,251.43
9063,287.7
9064,218.02
9065,235.84
9066,207.65
9067,176.46
9068,274.26
9069,274.26
9070,218.02
9071,319.81
9072,388.81
9073,251.43
9074,266.49
9075,382.45
9076,319.81
9077,326.7
9078,326.7
9079,251.43
9080,274.26
9081,326.7
9082,319.81
9083,456.48
9084,287.7
9085,287.7
9086,287.7
9087,401.66
9088,319.81
9089,484.49
9090,521.17
9091,266.49
9092,244.38
9093,326.7
9094,382.45
9095,340.45
9096,244.38
9097,207.65
9098,218.02
9099,266.49
9100,274.26
9101,326.7
9102,287.7
9103,287.7
9104,251.43
9105,382.45
9106,274.26
9107,403.61
9108,382.45
9109,340.45
9110,403.61
9111,484.49
9112,382.45
9113,403.61
9114,340.45
9115,456.48
9116,382.45
9117,484.49
9118,403.61
9119,484.49
9120,484.49
9121,388.81
9122,235.84
9123,266.49
9124,266.49
9125,319.81
9126,244.38
9127,207.65
9128,194.4
9129,251.43
9130,235.84
9131,235.84
9132,218.02
9133,287.7
9134,266.49
9135,251.43
9136,244.38
9137,266.49
9138,274.26
9139,218.02
9140,218.02
9141,266.49
9142,244.38
9143,218.02
9144,194.4
9145,176.46
9146,152.22
9147,176.46
9148,207.65
9149,152.22
9150,135.53
9151,176.46
9152,176.46
9153,121.79
9154,152.22
9155,152.22
9156,125.28
9157,125.28
9158,125.28
9159,121.79
9160,135.53
9161,121.79
9162,114.06
9163,121.79
9164,121.79
9165,114.06
9166,121.79
9167,84.54
9168,152.22
9169,176.46
9170,176.46
9171,160.08
9172,121.79
9173,114.06
9174,176.46
9175,152.22
9176,121.79
9177,152.22
9178,135.53
9179,125.28
9180,102.96
9181,135.53
9182,194.4
9183,194.4
9184,114.06
9185,121.79
9186,84.47
9187,152.22
9188,218.02
9189,235.84
9190,251.43
9191,287.7
9192,251.43
9193,266.49
9194,326.7
9195,287.7
9196,194.4
9197,160.08
9198,235.84
9199,235.84
9200,125.28
9201,207.65
9202,326.7
9203,319.81
9204,388.81
9205,401.66
9206,287.7
9207,326.7
9208,251.43
9209,194.4
9210,274.26
9211,176.46
9212,152.22
9213,176.46
9214,388.81
9215,382.45
9216,340.45
9217,274.26
9218,401.66
9219,319.81
9220,251.43
9221,207.65
9222,274.26
9223,207.65
9224,287.7
9225,266.49
9226,326.7
9227,274.26
9228,382.45
9229,340.45
9230,218.02
9231,218.02
9232,244.38
9233,274.26
9234,266.49
9235,244.38
9236,235.84
9237,218.02
9238,176.46
9239,274.26
9240,218.02
9241,274.26
9242,207.65
9243,235.84
9244,218.02
9245,218.02
9246,218.02
9247,244.38
9248,244.38
9249,207.65
9250,266.49
9251,218.02
9252,287.7
9253,194.4
9254,121.79
9255,319.81
9256,251.43
9257,176.46
9258,176.46
9259,218.02
9260,207.65
9261,194.4
9262,244.38
9263,274.26
9264,326.7
9265,194.4
9266,244.38
9267,121.79
9268,266.49
9269,207.65
9270,235.84
9271,218.02
9272,194.4
9273,160.08
9274,207.65
9275,160.08
9276,152.22
9277,152.22
9278,135.53
9279,176.46
9280,152.22
9281,194.4
9282,244.38
9283,218.02
9284,152.22
9285,135.53
9286,114.06
9287,135.53
9288,176.46
9289,114.06
9290,125.28
9291,176.46
9292,114.06
9293,194.4
9294,87.51
9295,135.53
9296,160.08
9297,218.02
9298,121.79
9299,218.02
9300,244.38
9301,194.4
9302,244.38
9303,121.79
9304,152.22
9305,235.84
9306,326.7
9307,244.38
9308,244.38
9309,244.38
9310,207.65
9311,152.22
9312,207.65
9313,207.65
9314,176.46
9315,160.08
9316,251.43
9317,218.02
9318,274.26
9319,218.02
9320,235.84
9321,251.43
9322,194.4
9323,274.26
9324,218.02
9325,152.22
9326,235.84
9327,207.65
9328,218.02
9329,218.02
9330,135.53
9331,176.46
9332,194.4
9333,287.7
9334,340.45
9335,340.45
9336,218.02
9337,218.02
9338,266.49
9339,287.7
9340,274.26
9341,266.49
9342,274.26
9343,287.7
9344,319.81
9345,274.26
9346,235.84
9347,287.7
9348,403.61
9349,388.81
9350,287.7
9351,235.84
9352,194.4
9353,160.08
9354,125.28
9355,125.28
9356,160.08
9357,251.43
9358,194.4
9359,287.7
9360,244.38
9361,218.02
9362,235.84
9363,235.84
9364,326.7
9365,235.84
9366,287.7
9367,326.7
9368,388.81
9369,326.7
9370,340.45
9371,266.49
9372,251.43
9373,403.61
9374,244.38
9375,274.26
9376,274.26
9377,287.7
9378,266.49
9379,287.7
9380,207.65
9381,287.7
9382,287.7
9383,244.38
9384,266.49
9385,251.43
9386,218.02
9387,251.43
9388,160.08
9389,152.22
9390,160.08
9391,160.08
9392,160.08
9393,235.84
9394,244.38
9395,340.45
9396,287.7
9397,388.81
9398,251.43
9399,176.46
9400,176.46
9401,152.22
9402,125.28
9403,207.65
9404,102.96
9405,176.46
9406,244.38
9407,244.38
9408,274.26
9409,274.26
9410,266.49
9411,266.49
9412,244.38
9413,218.02
9414,194.4
9415,207.65
9416,244.38
9417,218.02
9418,251.43
9419,235.84
9420,251.43
9421,135.53
9422,235.84
9423,207.65
9424,207.65
9425,135.53
9426,251.43
9427,251.43
9428,266.49
9429,235.84
9430,235.84
9431,287.7
9432,218.02
9433,274.26
9434,218.02
9435,266.49
9436,207.65
9437,244.38
9438,266.49
9439,244.38
9440,176.46
9441,194.4
9442,135.53
9443,125.28
9444,152.22
9445,87.51
9446,207.65
9447,176.46
9448,218.02
9449,207.65
9450,176.46
9451,194.4
9452,218.02
9453,152.22
9454,152.22
9455,160.08
9456,176.46
9457,176.46
9458,207.65
9459,207.65
9460,194.4
9461,326.7
9462,266.49
9463,251.43
9464,266.49
9465,218.02
9466,251.43
9467,266.49
9468,274.26
9469,287.7
9470,274.26
9471,244.38
9472,218.02
9473,194.4
9474,135.53
9475,176.46
9476,176.46
9477,244.38
9478,287.7
9479,266.49
9480,388.81
9481,319.81
9482,287.7
9483,340.45
9484,287.7
9485,326.7
9486,235.84
9487,326.7
9488,326.7
9489,266.49
9490,251.43
9491,326.7
9492,274.26
9493,244.38
9494,244.38
9495,266.49
9496,274.26
9497,207.65
9498,251.43
9499,319.81
9500,287.7
9501,340.45
9502,235.84
9503,207.65
9504,340.45
9505,266.49
9506,251.43
9507,235.84
9508,287.7
9509,266.49
9510,194.4
9511,251.43
9512,382.45
9513,401.66
9514,456.48
9515,274.26
9516,388.81
9517,319.81
9518,244.38
9519,287.7
9520,251.43
9521,266.49
9522,251.43
9523,319.81
9524,340.45
9525,388.81
9526,465.3
9527,274.26
9528,244.38
9529,235.84
9530,326.7
9531,388.81
9532,266.49
9533,274.26
9534,251.43
9535,340.45
9536,388.81
9537,388.81
9538,274.26
9539,244.38
9540,287.7
9541,218.02
9542,218.02
9543,274.26
9544,266.49
9545,340.45
9546,207.65
9547,244.38
9548,251.43
9549,251.43
9550,388.81
9551,274.26
9552,326.7
9553,340.45
9554,274.26
9555,266.49
9556,244.38
9557,218.02
9558,251.43
9559,401.66
9560,266.49
9561,388.81
9562,382.45
9563,484.49
9564,382.45
9565,382.45
9566,388.81
9567,274.26
9568,319.81
9569,274.26
9570,326.7
9571,235.84
9572,319.81
9573,251.43
9574,274.26
9575,274.26
9576,274.26
9577,274.26
9578,340.45
9579,287.7
9580,274.26
9581,484.49
9582,403.61
9583,484.49
9584,340.45
9585,401.66
9586,287.7
9587,251.43
9588,319.81
9589,319.81
9590,388.81
9591,401.66
9592,266.49
9593,266.49
9594,235.84
9595,251.43
9596,287.7
9597,326.7
9598,382.45
9599,456.48
9600,319.81
9601,326.7
9602,340.45
9603,251.43
9604,340.45
9605,287.7
9606,235.84
9607,340.45
9608,388.81
9609,340.45
9610,319.81
9611,382.45
9612,382.45
9613,382.45
9614,218.02
9615,388.81
9616,403.61
9617,484.49
9618,388.81
9619,287.7
9620,251.43
9621,207.65
9622,160.08
9623,251.43
9624,244.38
9625,207.65
9626,160.08
9627,266.49
9628,266.49
9629,251.43
9630,319.81
9631,235.84
9632,244.38
9633,244.38
9634,319.81
9635,266.49
9636,274.26
9637,244.38
9638,287.7
9639,244.38
9640,235.84
9641,244.38
9642,218.02
9643,152.22
9644,194.4
9645,160.08
9646,125.28
9647,218.02
9648,266.49
9649,266.49
9650,235.84
9651,218.02
9652,235.84
9653,266.49
9654,266.49
9655,251.43
9656,251.43
9657,235.84
9658,235.84
9659,176.46
9660,274.26
9661,244.38
9662,326.7
9663,251.43
9664,274.26
9665,235.84
9666,235.84
9667,207.65
9668,152.22
9669,194.4
9670,266.49
9671,244.38
9672,235.84
9673,251.43
9674,274.26
9675,244.38
9676,218.02
9677,176.46
9678,207.65
9679,160.08
9680,160.08
9681,218.02
9682,194.4
9683,218.02
9684,194.4
9685,152.22
9686,114.06
9687,218.02
9688,287.7
9689,235.84
9690,274.26
9691,235.84
9692,235.84
9693,266.49
9694,266.49
9695,287.7
9696,287.7
9697,244.38
9698,235.84
9699,274.26
9700,207.65
9701,207.65
9702,266.49
9703,235.84
9704,176.46
9705,244.38
9706,176.46
9707,194.4
9708,125.28
9709,125.28
9710,87.51
9711,152.22
9712,125.28
9713,160.08
9714,135.53
9715,218.02
9716,235.84
9717,160.08
9718,207.65
9719,102.96
9720,135.53
9721,160.08
9722,135.53
9723,121.79
9724,152.22
9725,207.65
9726,114.06
9727,235.84
9728,114.06
9729,135.53
9730,84.47
9731,125.28
9732,218.02
9733,152.22
9734,102.96
9735,176.46
9736,160.08
9737,152.22
9738,235.84
9739,207.65
9740,160.08
9741,244.38
9742,176.46
9743,114.06
9744,152.22
9745,84.47
9746,44.84
9747,125.28
9748,87.51
9749,135.53
9750,235.84
9751,135.53
9752,160.08
9753,114.06
9754,75.39
9755,84.54
9756,102.96
9757,87.51
9758,125.28
9759,152.22
9760,176.46
9761,194.4
9762,207.65
9763,152.22
9764,218.02
9765,125.28
9766,194.4
9767,135.53
9768,160.08
9769,102.96
9770,135.53
9771,84.54
9772,114.06
9773,71.13
9774,102.96
9775,121.79
9776,102.96
9777,87.51
9778,114.06
9779,125.28
9780,102.96
9781,194.4
9782,121.79
9783,84.47
9784,84.47
9785,125.28
9786,121.79
9787,135.53
9788,114.06
9789,84.47
9790,121.79
9791,135.53
9792,176.46
9793,114.06
9794,114.06
9795,114.06
9796,160.08
9797,135.53
9798,121.79
9799,125.28
9800,194.4
9801,160.08
9802,135.53
9803,135.53
9804,160.08
9805,207.65
9806,176.46
9807,125.28
9808,125.28
9809,121.79
9810,135.53
9811,152.22
9812,135.53
9813,152.22
9814,84.47
9815,75.39
9816,102.96
9817,102.96
9818,67.68
9819,84.47
9820,84.47
9821,102.96
9822,87.51
9823,84.54
9824,84.47
9825,87.51
9826,121.79
9827,125.28
9828,84.54
9829,87.51
9830,87.51
9831,84.47
9832,125.28
9833,87.51
9834,84.47
9835,102.96
9836,84.54
9837,87.51
9838,114.06
9839,102.96
9840,102.96
9841,152.22
9842,84.54
9843,44.84
9844,84.47
9845,135.53
9846,114.06
9847,114.06
9848,84.47
9849,71.13
9850,114.06
9851,152.22
9852,84.47
9853,125.28
9854,71.13
9855,114.06
9856,114.06
9857,87.51
9858,84.47
9859,84.47
9860,75.39
9861,102.96
9862,84.54
9863,121.79
9864,84.47
9865,152.22
9866,102.96
9867,87.51
9868,102.96
9869,125.28
9870,102.96
9871,102.96
9872,84.47
9873,114.06
9874,114.06
9875,125.28
9876,102.96
9877,87.51
9878,114.06
9879,152.22
9880,114.06
9881,114.06
9882,135.53
9883,114.06
9884,135.53
9885,121.79
9886,125.28
9887,121.79
9888,114.06
9889,87.51
9890,121.79
9891,87.51
9892,84.47
9893,135.53
9894,102.96
9895,75.39
9896,87.51
9897,102.96
9898,121.79
9899,152.22
9900,125.28
9901,102.96
9902,84.54
9903,75.39
9904,87.51
9905,84.47
9906,102.96
9907,207.65
9908,152.22
9909,125.28
9910,121.79
9911,135.53
9912,121.79
9913,114.06
9914,114.06
9915,84.54
9916,87.51
9917,87.51
9918,125.28
9919,125.28
9920,87.51
9921,102.96
9922,125.28
9923,135.53
9924,194.4
9925,160.08
9926,121.79
9927,121.79
9928,87.51
9929,152.22
9930,114.06
9931,114.06
9932,176.46
9933,125.28
9934,121.79
9935,135.53
9936,84.54
9937,135.53
9938,152.22
9939,125.28
9940,152.22
9941,84.54
9942,87.51
9943,135.53
9944,87.51
9945,121.79
9946,135.53
9947,114.06
9948,125.28
9949,84.54
9950,121.79
9951,102.96
9952,102.96
9953,84.54
9954,121.79
9955,84.47
9956,121.79
9957,121.79
9958,87.51
9959,87.51
9960,84.47
9961,135.53
9962,160.08
9963,152.22
9964,125.28
9965,135.53
9966,121.79
9967,160.08
9968,125.28
9969,75.39
9970,102.96
9971,125.28
9972,135.53
9973,87.51
9974,121.79
9975,121.79
9976,125.28
9977,114.06
9978,114.06
9979,44.84
9980,84.47
9981,84.47
9982,84.47
9983,84.54
9984,125.28
9985,102.96
9986,102.96
9987,84.47
9988,75.39
9989,87.51
9990,135.53
9991,152.22
9992,121.79
9993,125.28
9994,176.46
9995,194.4
9996,135.53
9997,135.53
9998,121.79
9999,125.28
10000,160.08
10001,135.53
10002,125.28
10003,114.06
10004,114.06
10005,114.06
10006,114.06
10007,84.47
10008,114.06
10009,75.39
10010,87.51
10011,121.79
10012,207.65
10013,176.46
10014,194.4
10015,194.4
10016,102.96
10017,87.51
10018,84.54
10019,44.84
10020,71.13
10021,152.22
10022,121.79
10023,102.96
10024,84.47
10025,84.47
10026,114.06
10027,121.79
10028,114.06
10029,152.22
10030,160.08
10031,135.53
10032,152.22
10033,102.96
10034,84.47
10035,84.47
10036,121.79
10037,121.79
10038,114.06
10039,102.96
10040,114.06
10041,135.53
10042,194.4
10043,135.53
10044,121.79
10045,160.08
10046,114.06
10047,121.79
10048,84.47
10049,87.51
10050,84.47
10051,71.13
10052,125.28
10053,121.79
10054,87.51
10055,114.06
10056,152.22
10057,152.22
10058,114.06
10059,125.28
10060,87.51
10061,87.51
10062,114.06
10063,121.79
10064,152.22
10065,114.06
10066,135.53
10067,102.96
10068,121.79
10069,102.96
10070,125.28
10071,114.06
10072,114.06
10073,125.28
10074,102.96
10075,121.79
10076,125.28
10077,207.65
10078,251.43
10079,266.49
10080,176.46
10081,75.39
10082,125.28
10083,84.54
10084,114.06
10085,152.22
10086,114.06
10087,176.46
10088,194.4
10089,207.65
10090,235.84
10091,218.02
10092,176.46
10093,160.08
10094,207.65
10095,244.38
10096,176.46
10097,244.38
10098,235.84
10099,207.65
10100,244.38
10101,207.65
10102,235.84
10103,218.02
10104,218.02
10105,235.84
10106,251.43
10107,266.49
10108,125.28
10109,160.08
10110,218.02
