source_file,page_num,flags,accepted,reason,original_score,best_score,original_avg_confidence,chosen_avg_confidence,original_char_count,chosen_char_count,candidate_count,elapsed_s
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",773,文字极短,True,quality_improved,79.2453,116.755,0.7134,0.9384,20,26,5,6.569
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",777,文字极短,True,quality_improved,81.93,105.8671,0.6645,0.9302,12,31,5,7.562
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",779,文字极短,True,quality_improved,80.5661,116.845,0.567,0.9393,26,26,5,5.559
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",781,文字极短,True,quality_improved,86.7325,105.6125,0.7574,0.9462,17,17,5,6.581
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",783,文字极短,True,quality_improved,67.0988,104.6425,0.5432,0.9365,18,17,5,5.44
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",787,文字极短,True,quality_improved,60.93,105.8407,0.4553,0.9138,10,60,5,6.469
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",803,文字极短,True,quality_improved,65.8835,106.1425,0.518,0.9515,26,17,5,6.364
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",807,文字极短,True,quality_improved,77.5882,111.7,0.6628,0.9457,18,22,5,6.357
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",444,短行过多,False,quality_not_improved_enough,40.6831,32.0506,0.4581,0.4581,37,37,4,2.649
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",20,版面顺序high,True,quality_improved,133.7289,147.6125,0.7827,0.9053,638,647,2,6.292
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",22,版面顺序high,True,quality_improved,125.8843,143.8002,0.7509,0.9078,520,519,2,6.485
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",24,版面顺序high,True,quality_improved,94.8515,106.805,0.7337,0.891,415,349,2,2.794
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",26,版面顺序high,False,quality_not_improved_enough,93.5081,101.2107,0.6436,0.6436,245,245,2,3.458
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",38,版面顺序high,False,quality_not_improved_enough,150.5554,149.797,0.8952,0.8952,748,748,2,7.729
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",44,版面顺序high,True,quality_improved,130.3585,152.0868,0.6922,0.89,781,801,2,7.457
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",52,版面顺序high,True,quality_improved,101.7657,154.7535,0.4789,0.8975,797,854,2,8.129
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",62,版面顺序high,True,quality_improved,121.1406,154.2915,0.6331,0.9071,782,824,2,7.437
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",64,版面顺序high,False,quality_not_improved_enough,151.6716,154.4354,0.8852,0.8852,787,787,2,7.994
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",66,版面顺序high,True,quality_improved,119.0753,151.1557,0.6307,0.9091,753,776,2,6.788
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",72,版面顺序high,True,quality_improved,125.2104,156.4893,0.6429,0.9081,875,892,2,8.798
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",80,版面顺序high,True,quality_improved,87.1012,137.8554,0.5094,0.8936,374,448,2,5.777
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",82,版面顺序high,True,quality_improved,105.4728,153.1051,0.5286,0.916,692,736,2,7.32
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",84,版面顺序high,False,candidate_lost_too_much_text,126.9746,162.4375,0.5658,0.5658,3513,3513,2,7.418
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",92,版面顺序high,False,quality_not_improved_enough,156.5685,161.1763,0.9058,0.9058,846,846,2,7.897
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",94,版面顺序high,True,quality_improved,102.6411,153.1695,0.4783,0.8923,754,833,2,7.968
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",102,版面顺序high,True,quality_improved,112.9016,153.5797,0.5749,0.9269,712,741,2,6.852
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",112,版面顺序high,True,quality_improved,100.2934,143.0907,0.5404,0.8835,637,682,2,6.269
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",114,版面顺序high,False,candidate_lost_too_much_text,153.0909,150.7159,0.8676,0.8676,16634,16634,2,8.951
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",120,版面顺序high,True,quality_improved,105.8397,154.7684,0.497,0.9122,802,818,2,8.74
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",132,版面顺序high,True,quality_improved,102.9034,147.7504,0.5507,0.913,591,626,2,6.362
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",146,版面顺序high,False,quality_not_improved_enough,156.3959,155.9245,0.9266,0.9266,776,776,2,7.364
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",152,版面顺序high,True,quality_improved,126.5421,153.9374,0.6686,0.9208,778,784,2,7.608
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",154,版面顺序high,False,quality_not_improved_enough,149.8324,149.2157,0.9011,0.9011,703,703,2,7.318
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",164,版面顺序high,False,quality_not_improved_enough,151.9244,150.813,0.9028,0.9028,756,756,2,7.09
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",170,版面顺序high,True,quality_improved,96.4552,154.2608,0.4646,0.9158,706,741,2,6.758
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",176,版面顺序high,True,quality_improved,100.0321,150.1399,0.4976,0.8969,700,747,2,6.834
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",178,版面顺序high,True,quality_improved,118.9401,156.3208,0.5953,0.9073,817,856,2,8.072
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",180,版面顺序high,True,quality_improved,112.235,152.0804,0.5645,0.9039,758,757,2,8.001
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",190,版面顺序high,False,candidate_lost_too_much_text,152.0683,157.3038,0.8522,0.8522,10881,10881,2,7.268
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",198,版面顺序high,True,quality_improved,121.5977,153.4236,0.6309,0.9186,739,745,2,6.714
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",208,版面顺序high,True,quality_improved,111.3323,159.2251,0.5805,0.9096,759,11058,2,6.476
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",218,版面顺序high,False,quality_not_improved_enough,153.8827,154.3394,0.851,0.851,2134,2134,2,7.11
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",230,版面顺序high,True,quality_improved,103.471,157.2397,0.4802,0.9219,849,848,2,8.043
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",234,版面顺序high,True,quality_improved,111.7679,152.2752,0.5667,0.8999,807,847,2,7.684
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",236,版面顺序high,True,quality_improved,129.4258,157.0417,0.6654,0.9069,833,874,2,8.318
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",246,版面顺序high,False,quality_not_improved_enough,154.8546,154.7031,0.9027,0.9027,844,844,2,8.086
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",248,版面顺序high,True,quality_improved,128.8975,153.986,0.6803,0.8952,860,892,2,8.029
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",256,版面顺序high,True,quality_improved,114.2858,150.5482,0.5842,0.8907,766,822,2,7.396
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",258,版面顺序high,True,quality_improved,107.5446,147.0065,0.5695,0.8946,711,759,2,7.18
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",262,版面顺序high,False,candidate_lost_too_much_text,147.9374,151.9304,0.8136,0.8136,9390,9390,2,8.492
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",274,版面顺序high,True,quality_improved,102.6988,141.6497,0.5422,0.8721,576,605,2,5.99
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",288,版面顺序high,True,quality_improved,97.8661,151.6404,0.4762,0.9024,728,758,2,7.704
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",290,版面顺序high,True,quality_improved,103.7953,156.2281,0.4883,0.9058,799,864,2,7.83
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",304,版面顺序high,False,quality_not_improved_enough,153.9714,154.305,0.8822,0.8822,888,888,2,8.368
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",310,版面顺序high,False,quality_not_improved_enough,146.5886,139.0418,0.8527,0.8527,819,819,2,7.786
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",316,版面顺序high,True,quality_improved,108.0248,147.1404,0.539,0.8711,908,942,2,7.293
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",318,版面顺序high,True,quality_improved,121.1158,152.6133,0.6299,0.8983,922,970,2,7.845
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",320,版面顺序high,False,quality_not_improved_enough,145.9738,149.5233,0.7802,0.7802,2429,2429,2,8.39
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",332,版面顺序high,True,quality_improved,116.3708,151.162,0.6183,0.9045,759,794,2,7.022
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",338,版面顺序high,True,quality_improved,108.3585,153.1451,0.5162,0.8861,897,912,2,7.899
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",352,版面顺序high,True,quality_improved,99.7745,144.2862,0.5281,0.9053,581,603,2,6.068
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",358,版面顺序high,True,quality_improved,111.3426,159.3447,0.5397,0.9252,834,872,2,8.185
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",370,版面顺序high,False,quality_not_improved_enough,144.3885,148.1016,0.7751,0.7751,9221,9221,2,9.161
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",380,版面顺序high,True,quality_improved,111.9823,146.6408,0.5841,0.8822,794,796,2,7.513
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",396,版面顺序high,True,quality_improved,100.8912,137.7102,0.5495,0.8817,514,541,2,5.76
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",404,版面顺序high,True,quality_improved,104.7317,153.0143,0.4996,0.8863,886,932,2,8.581
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",406,版面顺序high,True,quality_improved,130.284,154.7293,0.6818,0.9055,930,932,2,8.366
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",408,版面顺序high,False,quality_not_improved_enough,158.6667,158.422,0.9083,0.9083,893,893,2,8.364
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",414,版面顺序high,False,quality_not_improved_enough,148.3194,155.0493,0.8135,0.8135,2946,2946,2,9.016
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",420,版面顺序high,True,quality_improved,105.2148,152.8175,0.5225,0.9018,826,846,2,7.374
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",425,版面顺序high,True,quality_improved,97.3774,142.3956,0.5251,0.8922,623,688,2,6.124
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",426,版面顺序high,True,quality_improved,104.8531,154.9878,0.5014,0.9021,846,863,2,8.08
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",428,版面顺序high,True,quality_improved,118.5868,142.3713,0.6077,0.816,791,818,2,7.526
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",434,版面顺序high,False,quality_not_improved_enough,144.9552,145.7103,0.871,0.871,764,764,2,7.11
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",436,版面顺序high,False,quality_not_improved_enough,150.8691,149.0581,0.8861,0.8861,743,743,2,7.702
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",438,版面顺序high,False,quality_not_improved_enough,157.0079,156.5052,0.9058,0.9058,839,839,2,8.179
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",440,版面顺序high,False,quality_not_improved_enough,150.2036,153.1182,0.8909,0.8909,775,775,2,7.468
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",448,版面顺序high,True,quality_improved,107.5852,139.3255,0.6284,0.9047,505,509,2,6.092
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",450,版面顺序high,True,quality_improved,95.8083,154.5389,0.4662,0.921,764,800,2,7.744
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",462,版面顺序high,True,quality_improved,131.2516,151.3105,0.634,0.917,1126,750,2,8.091
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",468,版面顺序high,True,quality_improved,111.8301,161.9226,0.5512,0.9159,769,6734,2,8.167
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",476,版面顺序high,True,quality_improved,107.8966,154.561,0.5102,0.899,899,923,2,8.464
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",480,版面顺序high,True,quality_improved,115.8332,150.8952,0.5992,0.8949,834,862,2,7.76
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",494,版面顺序high,False,candidate_lost_too_much_text,140.8856,149.6442,0.7444,0.7444,12099,12099,2,8.01
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",518,版面顺序high,True,quality_improved,113.2652,154.9176,0.5672,0.9047,846,864,2,8.181
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",522,版面顺序high,False,candidate_lost_too_much_text,133.7928,153.5182,0.6367,0.6367,5106,5106,2,7.663
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",530,版面顺序high,True,quality_improved,112.219,143.6516,0.6332,0.9151,572,598,2,5.456
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",532,版面顺序high,True,quality_improved,113.4548,149.746,0.5718,0.8802,799,811,2,7.12
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",540,版面顺序high,False,quality_not_improved_enough,153.8695,154.4795,0.8826,0.8826,813,813,2,8.046
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",554,版面顺序high,False,quality_not_improved_enough,155.6164,155.4884,0.9121,0.9121,787,787,2,7.746
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",566,版面顺序high,True,quality_improved,131.1182,156.2976,0.6704,0.9055,846,873,2,7.985
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",578,版面顺序high,True,quality_improved,104.1378,153.7594,0.4976,0.8966,768,807,2,7.6
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",586,版面顺序high,True,quality_improved,121.2469,146.4163,0.6403,0.8812,781,785,2,7.82
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",588,版面顺序high,True,quality_improved,147.4266,156.1542,0.8077,0.9273,3584,2390,2,6.609
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",592,版面顺序high,True,quality_improved,104.4951,151.0462,0.5135,0.89,771,814,2,7.298
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",604,版面顺序high,True,quality_improved,112.5791,154.5244,0.538,0.8913,833,877,2,7.473
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",608,版面顺序high,True,quality_improved,111.0298,154.4956,0.5501,0.9067,853,879,2,8.781
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",610,版面顺序high,True,quality_improved,142.9856,155.3791,0.7589,0.9201,1535,1604,2,4.613
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",622,版面顺序high,True,quality_improved,100.5774,142.3072,0.5606,0.9137,503,558,2,5.758
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",642,版面顺序high,False,quality_not_improved_enough,120.03,126.7911,0.8424,0.8424,266,266,2,3.547
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",654,版面顺序high,False,quality_not_improved_enough,125.7694,130.7845,0.8082,0.8082,382,382,2,4.344
"美国飞机燃气涡轮发动机发展史 (James St. Peter) (z-library.sk, 1lib.sk, z-lib.sk).pdf",662,版面顺序high,True,quality_improved,117.8869,153.5443,0.6161,0.9152,697,739,2,8.808
