row_index,WGEN.Conver_I_DC
10117,143.92
10118,140.62
10119,135.13
10120,141.72
10121,160.4
10122,175.78
10123,187.87
10124,187.87
10125,179.08
10126,169.19
10127,171.39
10128,165.89
10129,160.4
10130,146.12
10131,141.72
10132,150.51
10133,154.91
10134,169.19
10135,179.08
10136,169.19
10137,147.22
10138,137.33
10139,136.23
10140,145.02
10141,165.89
10142,186.77
10143,188.97
10144,187.87
10145,192.26
10146,191.16
10147,191.16
10148,183.47
10149,168.09
10150,160.4
10151,147.22
10152,142.82
10153,143.92
10154,156.01
10155,157.1
10156,153.81
10157,162.6
10158,180.18
10159,183.47
10160,169.19
10161,151.61
10162,151.61
10163,160.4
10164,162.6
10165,168.09
10166,168.09
10167,172.49
10168,169.19
10169,165.89
10170,163.7
10171,169.19
10172,183.47
10173,184.57
10174,188.97
10175,187.87
10176,187.87
10177,188.97
10178,187.87
10179,187.87
10180,193.36
10181,192.26
10182,187.87
10183,181.27
10184,181.27
10185,187.87
10186,192.26
10187,198.85
10188,197.75
10189,202.15
10190,201.05
10191,202.15
10192,202.15
10193,198.85
10194,195.56
10195,183.47
10196,180.18
10197,182.37
10198,187.87
10199,188.97
10200,174.68
10201,174.68
10202,165.89
10203,168.09
10204,182.37
10205,191.16
10206,183.47
10207,182.37
10208,174.68
10209,179.08
10210,183.47
10211,179.08
10212,179.08
10213,173.58
10214,171.39
10215,172.49
10216,177.98
10217,182.37
10218,187.87
10219,187.87
10220,168.09
10221,160.4
10222,169.19
10223,179.08
10224,174.68
10225,179.08
10226,181.27
10227,183.47
10228,186.77
10229,186.77
10230,187.87
10231,187.87
10232,174.68
10233,179.08
10234,174.68
10235,170.29
10236,169.19
10237,170.29
10238,179.08
10239,195.56
10240,195.56
10241,193.36
10242,195.56
10243,193.36
10244,190.06
10245,192.26
10246,193.36
10247,196.66
10248,199.95
10249,202.15
10250,201.05
10251,206.54
10252,203.25
10253,206.54
10254,209.84
10255,208.74
10256,210.94
10257,212.04
10258,212.04
10259,209.84
10260,208.74
10261,203.25
10262,206.54
10263,205.45
10264,209.84
10265,217.53
10266,228.52
10267,240.6
10268,239.5
10269,229.62
10270,228.52
10271,224.12
10272,224.12
10273,219.73
10274,228.52
10275,226.32
10276,227.42
10277,221.93
10278,216.43
10279,210.94
10280,209.84
10281,209.84
10282,214.23
10283,215.33
10284,214.23
10285,218.63
10286,220.83
10287,216.43
10288,215.33
10289,216.43
10290,216.43
10291,225.22
10292,217.53
10293,224.12
10294,220.83
10295,225.22
10296,226.32
10297,220.83
10298,210.94
10299,205.45
10300,208.74
10301,215.33
10302,217.53
10303,229.62
10304,234.01
10305,242.8
10306,239.5
10307,240.6
10308,234.01
10309,226.32
10310,227.42
10311,224.12
10312,228.52
10313,232.91
10314,234.01
10315,236.21
10316,234.01
10317,239.5
10318,249.39
10319,257.08
10320,259.28
10321,252.69
10322,251.59
10323,251.59
10324,252.69
10325,246.1
10326,236.21
10327,236.21
10328,234.01
10329,229.62
10330,226.32
10331,217.53
10332,216.43
10333,215.33
10334,215.33
10335,218.63
10336,226.32
10337,232.91
10338,229.62
10339,228.52
10340,229.62
10341,229.62
10342,229.62
10343,227.42
10344,234.01
10345,237.31
10346,237.31
10347,245.0
10348,254.89
10349,251.59
10350,249.39
10351,239.5
10352,232.91
10353,232.91
10354,224.12
10355,221.93
10356,221.93
10357,217.53
10358,226.32
10359,229.62
10360,226.32
10361,227.42
10362,225.22
10363,229.62
10364,230.71
10365,229.62
10366,227.42
10367,227.42
10368,227.42
10369,224.12
10370,221.93
10371,226.32
10372,224.12
10373,212.04
10374,215.33
10375,209.84
10376,219.73
10377,226.32
10378,239.5
10379,247.19
10380,247.19
10381,246.1
10382,239.5
10383,232.91
10384,229.62
10385,237.31
10386,236.21
10387,238.41
10388,243.9
10389,239.5
10390,240.6
10391,235.11
10392,229.62
10393,226.32
10394,225.22
10395,224.12
10396,221.93
10397,225.22
10398,232.91
10399,234.01
10400,240.6
10401,252.69
10402,259.28
10403,265.87
10404,262.58
10405,257.08
10406,254.89
10407,251.59
10408,242.8
10409,230.71
10410,226.32
10411,225.22
10412,221.93
10413,224.12
10414,227.42
10415,234.01
10416,236.21
10417,236.21
10418,236.21
10419,240.6
10420,232.91
10421,230.71
10422,216.43
10423,212.04
10424,216.43
10425,227.42
10426,236.21
10427,246.1
10428,249.39
10429,248.29
10430,245.0
10431,243.9
10432,243.9
10433,247.19
10434,239.5
10435,245.0
10436,248.29
10437,247.19
10438,249.39
10439,242.8
10440,240.6
10441,238.41
10442,247.19
10443,249.39
10444,253.79
10445,258.18
10446,263.67
10447,270.27
10448,266.97
10449,258.18
10450,254.89
10451,249.39
10452,259.28
10453,262.58
10454,270.27
10455,268.07
10456,264.77
10457,266.97
10458,262.58
10459,261.48
10460,259.28
10461,259.28
10462,255.98
10463,248.29
10464,245.0
10465,235.11
10466,225.22
10467,224.12
10468,225.22
10469,226.32
10470,226.32
10471,229.62
10472,234.01
10473,243.9
10474,247.19
10475,243.9
10476,242.8
10477,246.1
10478,247.19
10479,245.0
10480,252.69
10481,254.89
10482,261.48
10483,262.58
10484,259.28
10485,257.08
10486,249.39
10487,246.1
10488,253.79
10489,251.59
10490,252.69
10491,248.29
10492,245.0
10493,248.29
10494,249.39
10495,251.59
10496,258.18
10497,257.08
10498,252.69
10499,255.98
10500,262.58
10501,258.18
10502,261.48
10503,262.58
10504,265.87
10505,261.48
10506,263.67
10507,255.98
10508,249.39
10509,246.1
10510,252.69
10511,252.69
10512,257.08
10513,252.69
10514,253.79
10515,253.79
10516,253.79
10517,248.29
10518,249.39
10519,249.39
10520,248.29
10521,245.0
10522,237.31
10523,228.52
10524,227.42
10525,227.42
10526,230.71
10527,240.6
10528,237.31
10529,247.19
10530,247.19
10531,245.0
10532,248.29
10533,247.19
10534,251.59
10535,245.0
10536,238.41
10537,246.1
10538,246.1
10539,247.19
10540,242.8
10541,236.21
10542,239.5
10543,238.41
10544,240.6
10545,242.8
10546,245.0
10547,245.0
10548,240.6
10549,239.5
10550,245.0
10551,237.31
10552,236.21
10553,229.62
10554,228.52
10555,227.42
10556,226.32
10557,225.22
10558,230.71
10559,227.42
10560,225.22
10561,220.83
10562,221.93
10563,226.32
10564,229.62
10565,229.62
10566,230.71
10567,230.71
10568,227.42
10569,228.52
10570,228.52
10571,226.32
10572,221.93
10573,219.73
10574,218.63
10575,221.93
10576,221.93
10577,220.83
10578,219.73
10579,220.83
10580,221.93
10581,218.63
10582,220.83
10583,219.73
10584,215.33
10585,216.43
10586,212.04
10587,209.84
10588,206.54
10589,203.25
10590,208.74
10591,206.54
10592,207.64
10593,210.94
10594,210.94
10595,209.84
10596,208.74
10597,206.54
10598,207.64
10599,208.74
10600,210.94
10601,210.94
10602,209.84
10603,210.94
10604,209.84
10605,214.23
10606,212.04
10607,214.23
10608,215.33
10609,217.53
10610,216.43
10611,218.63
10612,217.53
10613,219.73
10614,220.83
10615,219.73
10616,219.73
10617,214.23
10618,210.94
10619,209.84
10620,209.84
10621,212.04
10622,209.84
10623,210.94
10624,206.54
10625,203.25
10626,205.45
10627,208.74
10628,209.84
10629,207.64
10630,208.74
10631,208.74
10632,217.53
10633,214.23
10634,219.73
10635,221.93
10636,218.63
10637,216.43
10638,212.04
10639,212.04
10640,206.54
10641,205.45
10642,205.45
10643,207.64
10644,209.84
10645,214.23
10646,214.23
10647,212.04
10648,212.04
10649,210.94
10650,206.54
10651,205.45
10652,208.74
10653,207.64
10654,205.45
10655,205.45
10656,202.15
10657,201.05
10658,193.36
10659,193.36
10660,190.06
10661,187.87
10662,187.87
10663,187.87
10664,192.26
10665,190.06
10666,195.56
10667,188.97
10668,183.47
10669,183.47
10670,187.87
10671,184.57
10672,188.97
10673,186.77
10674,179.08
10675,184.57
10676,188.97
10677,193.36
10678,190.06
10679,188.97
10680,182.37
10681,180.18
10682,182.37
10683,191.16
10684,190.06
10685,191.16
10686,193.36
10687,192.26
10688,193.36
10689,196.66
10690,199.95
10691,199.95
10692,201.05
10693,199.95
10694,193.36
10695,191.16
10696,191.16
10697,191.16
10698,188.97
10699,192.26
10700,195.56
10701,197.75
10702,196.66
10703,197.75
10704,191.16
10705,197.75
10706,195.56
10707,197.75
10708,196.66
10709,199.95
10710,199.95
10711,201.05
10712,203.25
10713,198.85
10714,201.05
10715,198.85
10716,203.25
10717,202.15
10718,198.85
10719,201.05
10720,198.85
10721,198.85
10722,198.85
10723,199.95
10724,202.15
10725,199.95
10726,201.05
10727,206.54
10728,209.84
10729,215.33
10730,221.93
10731,220.83
10732,228.52
10733,227.42
10734,219.73
10735,220.83
10736,220.83
10737,226.32
10738,235.11
10739,235.11
10740,237.31
10741,240.6
10742,242.8
10743,238.41
10744,237.31
10745,232.91
10746,229.62
10747,226.32
10748,224.12
10749,215.33
10750,215.33
10751,209.84
10752,209.84
10753,210.94
10754,210.94
10755,210.94
10756,214.23
10757,215.33
10758,215.33
10759,219.73
10760,219.73
10761,220.83
10762,226.32
10763,232.91
10764,237.31
10765,235.11
10766,232.91
10767,235.11
10768,232.91
10769,239.5
10770,246.1
10771,242.8
10772,239.5
10773,237.31
10774,234.01
10775,229.62
10776,228.52
10777,228.52
10778,227.42
10779,226.32
10780,229.62
10781,225.22
10782,228.52
10783,227.42
10784,226.32
10785,230.71
10786,229.62
10787,226.32
10788,225.22
10789,217.53
10790,220.83
10791,225.22
10792,218.63
10793,217.53
10794,218.63
10795,225.22
10796,224.12
10797,229.62
10798,229.62
10799,235.11
10800,232.91
10801,230.71
10802,228.52
10803,228.52
10804,227.42
10805,227.42
10806,229.62
10807,228.52
10808,228.52
10809,229.62
10810,227.42
10811,221.93
10812,226.32
10813,225.22
10814,219.73
10815,224.12
10816,226.32
10817,226.32
10818,228.52
10819,234.01
10820,240.6
10821,243.9
10822,243.9
10823,246.1
10824,248.29
10825,249.39
10826,248.29
10827,246.1
10828,247.19
10829,246.1
10830,245.0
10831,254.89
10832,254.89
10833,252.69
10834,246.1
10835,252.69
10836,258.18
10837,265.87
10838,262.58
10839,261.48
10840,258.18
10841,257.08
10842,257.08
10843,261.48
10844,264.77
10845,263.67
10846,259.28
10847,257.08
10848,264.77
10849,257.08
10850,259.28
10851,261.48
10852,263.67
10853,264.77
10854,263.67
10855,263.67
10856,263.67
10857,268.07
10858,268.07
10859,268.07
10860,270.27
10861,266.97
10862,258.18
10863,263.67
10864,271.37
10865,274.66
10866,281.25
10867,277.96
10868,282.35
10869,276.86
10870,272.46
10871,277.96
10872,275.76
10873,276.86
10874,274.66
10875,271.37
10876,266.97
10877,266.97
10878,268.07
10879,265.87
10880,262.58
10881,257.08
10882,265.87
10883,264.77
10884,266.97
10885,264.77
10886,266.97
10887,265.87
10888,263.67
10889,258.18
10890,254.89
10891,253.79
10892,258.18
10893,258.18
10894,254.89
10895,262.58
10896,259.28
10897,264.77
10898,258.18
10899,261.48
10900,255.98
10901,248.29
10902,247.19
10903,247.19
10904,248.29
10905,245.0
10906,239.5
10907,240.6
10908,238.41
10909,239.5
10910,235.11
10911,232.91
10912,229.62
10913,230.71
10914,234.01
10915,227.42
10916,228.52
10917,230.71
10918,229.62
10919,234.01
10920,229.62
10921,229.62
10922,234.01
10923,232.91
10924,234.01
10925,234.01
10926,235.11
10927,238.41
10928,246.1
10929,243.9
10930,257.08
10931,258.18
10932,255.98
10933,255.98
10934,259.28
10935,264.77
10936,270.27
10937,273.56
10938,273.56
10939,277.96
10940,276.86
10941,268.07
10942,268.07
10943,270.27
10944,272.46
10945,283.45
10946,286.75
10947,284.55
10948,291.14
10949,292.24
10950,281.25
10951,280.15
10952,284.55
10953,288.94
10954,290.04
10955,283.45
10956,272.46
10957,281.25
10958,283.45
10959,285.65
10960,290.04
10961,288.94
10962,282.35
10963,272.46
10964,280.15
10965,295.54
10966,313.11
10967,328.5
10968,315.31
10969,299.93
10970,285.65
10971,266.97
10972,261.48
10973,259.28
10974,254.89
10975,249.39
10976,254.89
10977,251.59
10978,257.08
10979,258.18
10980,255.98
10981,270.27
10982,271.37
10983,291.14
10984,294.44
10985,305.42
10986,304.33
10987,312.02
10988,305.42
10989,303.23
10990,301.03
10991,296.63
10992,298.83
10993,302.13
10994,302.13
10995,312.02
10996,317.51
10997,320.81
10998,317.51
10999,317.51
11000,307.62
11001,296.63
11002,284.55
11003,276.86
11004,281.25
11005,282.35
11006,281.25
11007,284.55
11008,281.25
11009,284.55
11010,295.54
11011,304.33
11012,302.13
11013,294.44
11014,294.44
11015,288.94
11016,281.25
11017,281.25
11018,281.25
11019,290.04
11020,293.34
11021,294.44
11022,291.14
11023,301.03
11024,295.54
11025,296.63
11026,294.44
11027,301.03
11028,307.62
11029,317.51
11030,330.69
11031,321.9
11032,305.42
11033,298.83
11034,294.44
11035,296.63
11036,293.34
11037,286.75
11038,295.54
11039,291.14
11040,294.44
11041,295.54
11042,298.83
11043,302.13
11044,302.13
11045,292.24
11046,294.44
11047,298.83
11048,299.93
11049,296.63
11050,283.45
11051,271.37
11052,271.37
11053,274.66
11054,285.65
11055,291.14
11056,299.93
11057,302.13
11058,318.61
11059,341.68
11060,342.78
11061,344.98
11062,346.07
11063,347.17
11064,347.17
11065,346.07
11066,347.17
11067,348.27
11068,352.67
11069,355.96
11070,349.37
11071,340.58
11072,351.57
11073,359.26
11074,361.46
11075,360.36
11076,344.98
11077,347.17
11078,348.27
11079,348.27
11080,344.98
11081,347.17
11082,341.68
11083,355.96
11084,369.15
11085,375.74
11086,376.84
11087,368.05
11088,363.65
11089,355.96
11090,349.37
11091,361.46
11092,364.75
11093,360.36
11094,351.57
11095,350.47
11096,344.98
11097,341.68
11098,344.98
11099,350.47
11100,351.57
11101,347.17
11102,332.89
11103,333.99
11104,346.07
11105,342.78
11106,351.57
11107,355.96
11108,358.16
11109,361.46
11110,349.37
11111,349.37
11112,338.38
11113,329.59
11114,307.62
11115,329.59
11116,341.68
11117,351.57
11118,359.26
11119,361.46
11120,355.96
11121,344.98
11122,351.57
11123,338.38
11124,340.58
11125,341.68
11126,336.19
11127,333.99
11128,344.98
11129,344.98
11130,340.58
11131,339.48
11132,332.89
11133,327.4
11134,338.38
11135,338.38
11136,347.17
11137,357.06
11138,349.37
11139,354.86
11140,349.37
11141,340.58
11142,338.38
11143,336.19
11144,336.19
11145,332.89
11146,326.3
11147,313.11
11148,303.23
11149,307.62
11150,319.71
11151,333.99
11152,349.37
11153,340.58
11154,333.99
11155,341.68
11156,333.99
11157,328.5
11158,326.3
11159,319.71
11160,312.02
11161,308.72
11162,312.02
11163,313.11
11164,315.31
11165,310.92
11166,304.33
11167,298.83
11168,304.33
11169,293.34
11170,299.93
11171,310.92
11172,307.62
11173,307.62
11174,304.33
11175,304.33
11176,309.82
11177,309.82
11178,317.51
11179,313.11
11180,307.62
11181,313.11
11182,310.92
11183,312.02
11184,321.9
11185,349.37
11186,366.95
11187,375.74
11188,374.64
11189,377.94
11190,369.15
11191,361.46
11192,331.79
11193,302.13
11194,275.76
11195,264.77
11196,275.76
11197,304.33
11198,323.0
11199,339.48
11200,368.05
11201,379.03
11202,386.73
11203,382.33
11204,364.75
11205,346.07
11206,349.37
11207,355.96
11208,377.94
11209,424.08
11210,419.69
11211,426.28
11212,426.28
11213,429.57
11214,431.77
11215,425.18
11216,429.57
11217,413.09
11218,435.07
11219,425.18
11220,432.87
11221,428.47
11222,391.12
11223,384.53
11224,364.75
11225,347.17
11226,358.16
11227,361.46
11228,360.36
11229,354.86
11230,377.94
11231,416.39
11232,438.36
11233,438.36
11234,432.87
11235,425.18
11236,417.49
11237,421.88
11238,438.36
11239,442.76
11240,436.17
11241,413.09
11242,402.11
11243,393.32
11244,402.11
11245,422.98
11246,428.47
11247,426.28
11248,407.6
11249,403.21
11250,415.29
11251,398.81
11252,403.21
11253,398.81
11254,416.39
11255,411.99
11256,416.39
11257,424.08
11258,421.88
11259,416.39
11260,404.3
11261,421.88
11262,421.88
11263,411.99
11264,407.6
11265,395.51
11266,386.73
11267,377.94
11268,377.94
11269,369.15
11270,347.17
11271,333.99
11272,310.92
11273,304.33
11274,312.02
11275,314.21
11276,305.42
11277,304.33
11278,318.61
11279,309.82
11280,308.72
11281,307.62
11282,305.42
11283,308.72
11284,310.92
11285,308.72
11286,319.71
11287,328.5
11288,327.4
11289,318.61
11290,312.02
11291,309.82
11292,299.93
11293,296.63
11294,293.34
11295,302.13
11296,303.23
11297,299.93
11298,292.24
11299,277.96
11300,276.86
11301,281.25
11302,270.27
11303,261.48
11304,249.39
11305,239.5
11306,236.21
11307,242.8
11308,270.27
11309,283.45
11310,282.35
11311,276.86
11312,272.46
11313,276.86
11314,286.75
11315,294.44
11316,283.45
11317,265.87
11318,264.77
11319,259.28
11320,257.08
11321,240.6
11322,227.42
11323,228.52
11324,229.62
11325,224.12
11326,230.71
11327,242.8
11328,259.28
11329,276.86
11330,280.15
11331,288.94
11332,286.75
11333,280.15
11334,277.96
11335,276.86
11336,274.66
11337,275.76
11338,288.94
11339,296.63
11340,303.23
11341,323.0
11342,351.57
11343,358.16
11344,376.84
11345,373.54
11346,363.65
11347,374.64
11348,366.95
11349,374.64
11350,372.44
11351,379.03
11352,405.4
11353,433.97
11354,429.57
11355,428.47
11356,432.87
11357,430.67
11358,428.47
11359,424.08
11360,436.17
11361,435.07
11362,413.09
11363,384.53
11364,348.27
11365,333.99
11366,332.89
11367,332.89
11368,326.3
11369,310.92
11370,302.13
11371,304.33
11372,301.03
11373,303.23
11374,301.03
11375,299.93
11376,310.92
11377,320.81
11378,348.27
11379,363.65
11380,355.96
11381,359.26
11382,357.06
11383,366.95
11384,366.95
11385,376.84
11386,438.36
11387,453.74
11388,457.04
11389,454.84
11390,442.76
11391,428.47
11392,393.32
11393,352.67
11394,321.9
11395,336.19
11396,349.37
11397,382.33
11398,379.03
11399,374.64
11400,364.75
11401,340.58
11402,333.99
11403,320.81
11404,307.62
11405,288.94
11406,275.76
11407,259.28
11408,249.39
11409,252.69
11410,261.48
11411,265.87
11412,270.27
11413,266.97
11414,273.56
11415,263.67
11416,254.89
11417,240.6
11418,230.71
11419,220.83
11420,225.22
11421,220.83
11422,220.83
11423,221.93
11424,215.33
11425,217.53
11426,218.63
11427,227.42
11428,232.91
11429,235.11
11430,242.8
11431,246.1
11432,245.0
11433,242.8
11434,258.18
11435,261.48
11436,259.28
11437,248.29
11438,247.19
11439,252.69
11440,245.0
11441,236.21
11442,249.39
11443,264.77
11444,263.67
11445,270.27
11446,268.07
11447,274.66
11448,274.66
11449,273.56
11450,266.97
11451,273.56
11452,271.37
11453,265.87
11454,281.25
11455,294.44
11456,302.13
11457,307.62
11458,305.42
11459,299.93
11460,303.23
11461,314.21
11462,315.31
11463,315.31
11464,310.92
11465,302.13
11466,288.94
11467,286.75
11468,273.56
11469,284.55
11470,294.44
11471,299.93
11472,302.13
11473,302.13
11474,284.55
11475,276.86
11476,284.55
11477,282.35
11478,276.86
11479,272.46
11480,270.27
11481,268.07
11482,270.27
11483,273.56
11484,265.87
11485,255.98
11486,251.59
11487,259.28
11488,263.67
11489,263.67
11490,261.48
11491,270.27
11492,276.86
11493,265.87
11494,257.08
11495,253.79
11496,252.69
11497,251.59
11498,240.6
11499,251.59
11500,257.08
11501,274.66
11502,291.14
11503,288.94
11504,282.35
11505,281.25
11506,286.75
11507,290.04
11508,309.82
11509,317.51
11510,321.9
11511,318.61
11512,332.89
11513,333.99
11514,333.99
11515,330.69
11516,327.4
11517,328.5
11518,329.59
11519,330.69
11520,315.31
11521,302.13
11522,284.55
11523,271.37
11524,270.27
11525,257.08
11526,246.1
11527,246.1
11528,255.98
11529,272.46
11530,295.54
11531,293.34
11532,291.14
11533,283.45
11534,282.35
11535,275.76
11536,266.97
11537,255.98
11538,248.29
11539,246.1
11540,252.69
11541,263.67
11542,275.76
11543,283.45
11544,299.93
11545,308.72
11546,326.3
11547,331.79
11548,340.58
11549,336.19
11550,314.21
11551,292.24
11552,281.25
11553,272.46
11554,268.07
11555,285.65
11556,291.14
11557,290.04
11558,288.94
11559,286.75
11560,296.63
11561,304.33
11562,318.61
11563,336.19
11564,344.98
11565,341.68
11566,331.79
11567,328.5
11568,323.0
11569,309.82
11570,319.71
11571,340.58
11572,346.07
11573,355.96
11574,358.16
11575,368.05
11576,358.16
11577,348.27
11578,346.07
11579,348.27
11580,339.48
11581,336.19
11582,333.99
11583,347.17
11584,342.78
11585,338.38
11586,337.29
11587,340.58
11588,333.99
11589,323.0
11590,301.03
11591,293.34
11592,286.75
11593,275.76
11594,274.66
11595,277.96
11596,284.55
11597,312.02
11598,319.71
11599,329.59
11600,341.68
11601,357.06
11602,358.16
11603,383.43
11604,384.53
11605,405.4
11606,417.49
11607,416.39
11608,405.4
11609,417.49
11610,407.6
11611,404.3
11612,403.21
11613,398.81
11614,394.42
11615,383.43
11616,374.64
11617,360.36
11618,361.46
11619,346.07
11620,348.27
11621,358.16
11622,351.57
11623,358.16
11624,350.47
11625,352.67
11626,337.29
11627,336.19
11628,327.4
11629,327.4
11630,319.71
11631,314.21
11632,319.71
11633,327.4
11634,329.59
11635,333.99
11636,346.07
11637,349.37
11638,342.78
11639,332.89
11640,330.69
11641,324.1
11642,328.5
11643,329.59
11644,314.21
11645,317.51
11646,320.81
11647,323.0
11648,320.81
11649,320.81
11650,320.81
11651,321.9
11652,317.51
11653,303.23
11654,299.93
11655,291.14
11656,291.14
11657,296.63
11658,290.04
11659,298.83
11660,298.83
11661,303.23
11662,309.82
11663,318.61
11664,333.99
11665,340.58
11666,342.78
11667,350.47
11668,340.58
11669,347.17
11670,337.29
11671,331.79
11672,328.5
11673,323.0
11674,309.82
11675,305.42
11676,298.83
11677,280.15
11678,274.66
11679,282.35
11680,288.94
11681,292.24
11682,274.66
11683,271.37
11684,282.35
11685,290.04
11686,298.83
11687,308.72
11688,317.51
11689,333.99
11690,338.38
11691,331.79
11692,320.81
11693,314.21
11694,309.82
11695,304.33
11696,288.94
11697,292.24
11698,298.83
11699,310.92
11700,314.21
11701,310.92
11702,314.21
11703,303.23
11704,283.45
11705,268.07
11706,257.08
11707,265.87
11708,268.07
11709,272.46
11710,274.66
11711,272.46
11712,261.48
11713,249.39
11714,254.89
11715,271.37
11716,282.35
11717,275.76
11718,268.07
11719,266.97
11720,270.27
11721,283.45
11722,286.75
11723,288.94
11724,284.55
11725,284.55
11726,296.63
11727,298.83
11728,302.13
11729,310.92
11730,307.62
11731,318.61
11732,309.82
11733,318.61
11734,313.11
11735,310.92
11736,318.61
11737,329.59
11738,339.48
11739,344.98
11740,351.57
11741,358.16
11742,351.57
11743,350.47
11744,341.68
11745,338.38
11746,340.58
11747,342.78
11748,339.48
11749,349.37
11750,346.07
11751,339.48
11752,342.78
11753,351.57
11754,357.06
11755,360.36
11756,369.15
11757,366.95
11758,361.46
11759,363.65
11760,364.75
11761,365.85
11762,360.36
11763,352.67
11764,347.17
11765,336.19
11766,347.17
11767,342.78
11768,347.17
11769,342.78
11770,357.06
11771,366.95
11772,357.06
11773,355.96
11774,358.16
11775,344.98
11776,341.68
11777,339.48
11778,340.58
11779,349.37
11780,352.67
11781,357.06
11782,358.16
11783,357.06
11784,359.26
11785,380.13
11786,385.63
11787,374.64
11788,374.64
11789,372.44
11790,380.13
11791,382.33
11792,386.73
11793,394.42
11794,403.21
11795,402.11
11796,398.81
11797,385.63
11798,377.94
11799,372.44
11800,361.46
11801,355.96
11802,366.95
11803,375.74
11804,382.33
11805,388.92
11806,386.73
11807,377.94
11808,351.57
11809,337.29
11810,337.29
11811,338.38
11812,340.58
11813,340.58
11814,341.68
11815,346.07
11816,338.38
11817,326.3
11818,330.69
11819,340.58
11820,354.86
11821,365.85
11822,370.25
11823,368.05
11824,360.36
11825,359.26
11826,352.67
11827,349.37
11828,348.27
11829,355.96
11830,350.47
11831,354.86
11832,352.67
11833,350.47
11834,346.07
11835,339.48
11836,331.79
11837,324.1
11838,319.71
11839,317.51
11840,307.62
11841,305.42
11842,303.23
11843,308.72
11844,326.3
11845,333.99
11846,338.38
11847,341.68
11848,344.98
11849,339.48
11850,340.58
11851,332.89
11852,332.89
11853,331.79
11854,340.58
11855,349.37
11856,351.57
11857,358.16
11858,347.17
11859,347.17
11860,336.19
11861,310.92
11862,307.62
11863,309.82
11864,318.61
11865,331.79
11866,340.58
11867,347.17
11868,328.5
11869,327.4
11870,326.3
11871,321.9
11872,333.99
11873,330.69
11874,329.59
11875,328.5
11876,320.81
11877,318.61
11878,329.59
11879,331.79
11880,348.27
11881,348.27
11882,347.17
11883,340.58
11884,339.48
11885,329.59
11886,327.4
11887,323.0
11888,321.9
11889,313.11
11890,318.61
11891,326.3
11892,332.89
11893,340.58
11894,342.78
11895,339.48
11896,340.58
11897,336.19
11898,333.99
11899,333.99
11900,333.99
11901,329.59
11902,331.79
11903,342.78
11904,337.29
11905,337.29
11906,336.19
11907,331.79
11908,333.99
11909,340.58
11910,349.37
11911,354.86
11912,366.95
11913,360.36
11914,352.67
11915,341.68
11916,357.06
11917,355.96
11918,358.16
11919,374.64
11920,372.44
11921,370.25
11922,383.43
11923,404.3
11924,420.78
11925,436.17
11926,431.77
11927,433.97
11928,411.99
11929,384.53
11930,369.15
11931,352.67
11932,368.05
11933,379.03
11934,395.51
11935,397.71
11936,392.22
11937,388.92
11938,368.05
11939,375.74
11940,368.05
11941,366.95
11942,359.26
11943,350.47
11944,338.38
11945,321.9
11946,328.5
11947,326.3
11948,318.61
11949,310.92
11950,309.82
11951,303.23
11952,308.72
11953,302.13
11954,310.92
11955,321.9
11956,375.74
11957,332.89
11958,328.5
11959,327.4
11960,331.79
11961,339.48
11962,349.37
11963,348.27
11964,327.4
11965,314.21
11966,310.92
11967,323.0
11968,338.38
11969,348.27
11970,340.58
11971,333.99
11972,326.3
11973,315.31
11974,313.11
11975,309.82
11976,317.51
11977,337.29
11978,342.78
11979,358.16
11980,352.67
11981,342.78
11982,350.47
11983,346.07
11984,327.4
11985,320.81
11986,312.02
11987,315.31
11988,323.0
11989,326.3
11990,323.0
11991,332.89
11992,348.27
11993,355.96
11994,382.33
11995,380.13
11996,370.25
11997,376.84
11998,382.33
11999,385.63
12000,398.81
12001,388.92
12002,369.15
12003,346.07
12004,326.3
12005,331.79
12006,340.58
12007,349.37
12008,349.37
12009,348.27
12010,330.69
12011,317.51
12012,314.21
12013,317.51
12014,321.9
12015,317.51
12016,309.82
12017,309.82
12018,307.62
12019,321.9
12020,332.89
12021,337.29
12022,341.68
12023,344.98
12024,347.17
12025,348.27
12026,349.37
12027,348.27
12028,338.38
12029,318.61
12030,307.62
12031,302.13
12032,312.02
12033,321.9
12034,339.48
12035,344.98
12036,347.17
12037,349.37
12038,349.37
12039,352.67
12040,365.85
12041,365.85
12042,368.05
12043,355.96
12044,341.68
12045,350.47
12046,344.98
12047,352.67
12048,365.85
12049,370.25
12050,366.95
12051,375.74
12052,382.33
12053,383.43
12054,393.32
12055,377.94
12056,384.53
12057,394.42
12058,397.71
12059,392.22
12060,385.63
12061,382.33
12062,376.84
12063,376.84
12064,372.44
12065,363.65
12066,346.07
12067,348.27
12068,347.17
12069,355.96
12070,355.96
12071,348.27
12072,337.29
12073,331.79
12074,339.48
12075,346.07
12076,352.67
12077,338.38
12078,331.79
12079,319.71
12080,307.62
12081,309.82
12082,310.92
12083,310.92
12084,315.31
12085,315.31
12086,312.02
12087,312.02
12088,314.21
12089,318.61
12090,312.02
12091,319.71
12092,320.81
12093,328.5
12094,341.68
12095,340.58
12096,339.48
12097,336.19
12098,337.29
