row_index,WGDC.TrfGen.PPV.phsCA.InstCVal.mag.f
8108,372.56
8109,372.81
8110,372.81
8111,372.56
8112,372.81
8113,372.81
8114,372.81
8115,373.05
8116,372.81
8117,370.37
8118,369.88
8119,369.88
8120,369.88
8121,370.37
8122,369.64
8123,370.61
8124,369.88
8125,370.37
8126,369.88
8127,369.88
8128,369.88
8129,369.64
8130,369.64
8131,369.64
8132,369.64
8133,369.39
8134,369.15
8135,369.39
8136,369.39
8137,369.88
8138,369.39
8139,369.15
8140,369.88
8141,369.88
8142,369.64
8143,369.88
8144,369.88
8145,369.88
8146,370.37
8147,370.61
8148,370.37
8149,370.37
8150,367.44
8151,367.44
8152,367.19
8153,367.44
8154,371.83
8155,373.05
8156,372.81
8157,372.81
8158,372.81
8159,372.56
8160,372.81
8161,372.56
8162,372.32
8163,372.32
8164,372.56
8165,372.81
8166,372.81
8167,372.81
8168,372.81
8169,372.56
8170,372.81
8171,373.05
8172,372.81
8173,372.56
8174,372.56
8175,373.05
8176,372.81
8177,373.05
8178,373.3
8179,373.54
8180,373.05
8181,373.05
8182,373.05
8183,373.05
8184,373.05
8185,372.56
8186,372.56
8187,372.32
8188,373.05
8189,373.05
8190,372.81
8191,372.81
8192,372.32
8193,371.83
8194,371.83
8195,372.32
8196,372.32
8197,372.32
8198,372.32
8199,372.56
8200,370.61
8201,370.37
8202,370.61
8203,370.37
8204,367.68
8205,367.44
8206,367.19
8207,366.95
8208,367.19
8209,367.19
8210,367.19
8211,367.44
8212,367.19
8213,366.95
8214,367.44
8215,367.44
8216,367.68
8217,367.68
8218,367.44
8219,367.44
8220,367.68
8221,367.68
8222,367.68
8223,367.68
8224,367.68
8225,367.93
8226,368.41
8227,367.93
8228,368.41
8229,367.68
8230,367.68
8231,367.93
8232,367.93
8233,367.68
8234,367.68
8235,367.93
8236,367.93
8237,367.93
8238,367.93
8239,373.05
8240,373.3
8241,373.3
8242,373.3
8243,373.3
8244,373.3
8245,372.81
8246,373.05
8247,373.05
8248,373.3
8249,374.27
8250,373.3
8251,374.27
8252,373.54
8253,374.27
8254,374.27
8255,374.03
8256,373.3
8257,373.54
8258,373.54
8259,374.27
8260,374.03
8261,373.54
8262,373.3
8263,373.05
8264,373.05
8265,373.3
8266,373.3
8267,373.05
8268,373.54
8269,373.3
8270,373.3
8271,373.05
8272,373.54
8273,373.05
8274,373.3
8275,373.05
8276,373.3
8277,373.3
8278,373.3
8279,373.3
8280,373.3
8281,373.3
8282,374.03
8283,373.54
8284,371.1
8285,371.1
8286,370.86
8287,371.1
8288,368.41
8289,367.68
8290,367.68
8291,367.68
8292,367.93
8293,367.93
8294,367.44
8295,367.44
8296,367.44
8297,367.68
8298,367.44
8299,367.44
8300,367.19
8301,367.44
8302,367.19
8303,367.44
8304,367.19
8305,366.95
8306,366.71
8307,366.71
8308,367.19
8309,368.66
8310,369.15
8311,369.39
8312,369.39
8313,369.39
8314,369.64
8315,369.39
8316,369.64
8317,369.64
8318,369.64
8319,369.39
8320,369.39
8321,369.39
8322,369.39
8323,369.39
8324,369.39
8325,369.39
8326,369.88
8327,372.56
8328,372.32
8329,371.59
8330,371.83
8331,372.56
8332,372.56
8333,372.56
8334,372.56
8335,372.56
8336,372.56
8337,372.56
8338,371.83
8339,372.32
8340,372.56
8341,372.56
8342,372.56
8343,372.81
8344,373.05
8345,372.56
8346,372.56
8347,372.56
8348,372.32
8349,372.56
8350,372.56
8351,372.56
8352,372.81
8353,372.56
8354,372.32
8355,372.81
8356,372.56
8357,372.56
8358,372.56
8359,372.81
8360,372.81
8361,373.05
8362,373.05
8363,372.81
8364,373.05
8365,373.3
8366,373.05
8367,373.3
8368,373.05
8369,373.3
8370,373.05
8371,373.3
8372,371.59
8373,371.1
8374,371.59
8375,370.86
8376,369.15
8377,369.15
8378,369.39
8379,369.15
8380,369.15
8381,367.44
8382,367.44
8383,367.68
8384,367.44
8385,365.24
8386,364.75
8387,365.0
8388,364.75
8389,364.75
8390,364.26
8391,365.0
8392,365.0
8393,365.0
8394,364.75
8395,364.75
8396,364.75
8397,365.0
8398,365.0
8399,365.24
8400,365.0
8401,365.24
8402,365.24
8403,365.24
8404,364.75
8405,365.48
8406,365.24
8407,365.24
8408,365.24
8409,364.75
8410,364.26
8411,365.0
8412,365.0
8413,365.48
8414,365.24
8415,365.0
8416,365.0
8417,364.75
8418,365.24
8419,364.75
8420,365.0
8421,365.24
8422,365.24
8423,365.24
8424,365.24
8425,365.24
8426,365.0
8427,365.0
8428,365.24
8429,365.24
8430,365.24
8431,365.0
8432,365.24
8433,365.0
8434,365.0
8435,364.75
8436,365.0
8437,365.24
8438,365.0
8439,364.75
8440,364.75
8441,365.24
8442,365.24
8443,365.24
8444,364.75
8445,365.24
8446,365.24
8447,365.24
8448,365.24
8449,365.0
8450,365.24
8451,365.24
8452,367.44
8453,366.95
8454,367.44
8455,367.68
8456,367.68
8457,367.44
8458,367.44
8459,367.19
8460,367.44
8461,367.68
8462,367.68
8463,367.68
8464,367.44
8465,367.68
8466,367.93
8467,367.68
8468,367.44
8469,365.48
8470,365.73
8471,365.97
8472,365.48
8473,365.48
8474,365.24
8475,365.0
8476,365.48
8477,367.19
8478,367.19
8479,367.19
8480,367.44
8481,368.9
8482,368.66
8483,369.15
8484,368.9
8485,369.39
8486,369.15
8487,369.39
8488,369.64
8489,369.39
8490,369.15
8491,369.15
8492,369.15
8493,369.64
8494,369.39
8495,369.15
8496,369.15
8497,369.15
8498,368.9
8499,368.9
8500,369.15
8501,369.39
8502,368.9
8503,369.15
8504,369.39
8505,368.9
8506,369.15
8507,368.66
8508,368.9
8509,368.9
8510,368.9
8511,370.61
8512,370.37
8513,370.86
8514,370.61
8515,370.61
8516,370.86
8517,370.61
8518,371.1
8519,370.61
8520,371.1
8521,371.1
8522,371.34
8523,369.64
8524,369.64
8525,369.88
8526,369.39
8527,369.15
8528,369.15
8529,369.39
8530,369.39
8531,369.39
8532,369.39
8533,369.15
8534,369.39
8535,369.15
8536,369.15
8537,369.64
8538,369.64
8539,369.64
8540,369.39
8541,369.39
8542,369.39
8543,369.15
8544,369.64
8545,369.15
8546,369.64
8547,369.64
8548,369.64
8549,369.64
8550,369.88
8551,369.88
8552,370.37
8553,369.88
8554,369.88
8555,370.37
8556,370.37
8557,370.37
8558,369.64
8559,370.37
8560,370.86
8561,370.61
8562,370.37
8563,370.86
8564,370.61
8565,370.86
8566,370.61
8567,370.86
8568,370.61
8569,370.61
8570,369.88
8571,370.37
8572,370.61
8573,370.37
8574,368.9
8575,368.66
8576,368.66
8577,368.66
8578,368.41
8579,370.86
8580,370.86
8581,370.86
8582,370.37
8583,373.05
8584,373.05
8585,373.3
8586,373.05
8587,373.3
8588,373.3
8589,373.3
8590,373.3
8591,373.3
8592,373.05
8593,373.3
8594,373.05
8595,373.3
8596,373.3
8597,373.05
8598,373.3
8599,373.05
8600,373.3
8601,373.05
8602,373.3
8603,374.03
8604,373.54
8605,373.3
8606,373.05
8607,373.54
8608,374.52
8609,375.01
8610,374.76
8611,375.25
8612,375.25
8613,374.76
8614,375.01
8615,375.01
8616,375.01
8617,375.01
8618,374.76
8619,375.01
8620,375.01
8621,375.25
8622,375.01
8623,375.25
8624,375.25
8625,375.01
8626,375.01
8627,374.76
8628,374.76
8629,375.01
8630,374.52
8631,374.76
8632,375.01
8633,374.52
8634,375.01
8635,374.52
8636,375.25
8637,375.25
8638,375.01
8639,374.76
8640,374.76
8641,374.52
8642,374.76
8643,374.76
8644,374.76
8645,375.25
8646,375.01
8647,374.76
8648,374.76
8649,375.01
8650,375.01
8651,374.76
8652,374.52
8653,374.76
8654,374.76
8655,374.52
8656,374.52
8657,374.52
8658,374.03
8659,374.27
8660,374.27
8661,374.52
8662,374.27
8663,374.76
8664,374.52
8665,374.76
8666,374.27
8667,374.27
8668,374.52
8669,374.76
8670,374.27
8671,374.27
8672,374.76
8673,374.76
8674,371.83
8675,371.59
8676,371.1
8677,371.34
8678,370.86
8679,371.34
8680,370.86
8681,370.61
8682,370.86
8683,370.86
8684,370.61
8685,371.1
8686,370.86
8687,371.1
8688,370.86
8689,370.86
8690,370.86
8691,370.86
8692,371.1
8693,371.1
8694,370.61
8695,371.1
8696,370.86
8697,370.61
8698,370.86
8699,371.1
8700,371.1
8701,371.1
8702,371.1
8703,370.61
8704,370.86
8705,371.1
8706,371.1
8707,371.34
8708,371.34
8709,371.1
8710,371.34
8711,371.34
8712,371.34
8713,371.59
8714,371.34
8715,371.83
8716,371.83
8717,371.1
8718,371.34
8719,371.1
8720,371.1
8721,370.86
8722,370.86
8723,371.1
8724,371.1
8725,368.66
8726,368.9
8727,368.9
8728,368.9
8729,368.66
8730,368.9
8731,369.15
8732,368.9
8733,368.9
8734,368.41
8735,368.9
8736,368.66
8737,368.66
8738,367.93
8739,368.66
8740,368.66
8741,368.66
8742,368.9
8743,368.66
8744,368.66
8745,368.41
8746,368.66
8747,368.66
8748,368.41
8749,367.93
8750,368.41
8751,367.93
8752,368.41
8753,368.66
8754,368.41
8755,368.41
8756,367.93
8757,368.41
8758,368.41
8759,367.93
8760,368.41
8761,368.41
8762,367.93
8763,367.68
8764,368.41
8765,367.93
8766,367.93
8767,367.68
8768,368.41
8769,367.93
8770,367.93
8771,368.41
8772,368.41
8773,368.41
8774,367.93
8775,367.93
8776,367.68
8777,368.41
8778,367.93
8779,368.41
8780,367.68
8781,367.93
8782,367.93
8783,368.41
8784,367.68
8785,367.68
8786,367.93
8787,367.93
8788,367.68
8789,367.68
8790,367.68
8791,367.68
8792,367.93
8793,368.41
8794,367.93
8795,368.41
8796,368.41
8797,367.93
8798,367.93
8799,367.93
8800,367.68
8801,368.66
8802,368.41
8803,368.41
8804,368.66
8805,368.9
8806,368.66
8807,368.41
8808,368.41
8809,365.24
8810,365.24
8811,365.0
8812,365.73
8813,365.24
8814,365.48
8815,365.24
8816,365.48
8817,363.78
8818,363.53
8819,363.04
8820,363.04
8821,362.8
8822,363.04
8823,363.04
8824,362.8
8825,363.29
8826,363.04
8827,363.29
8828,363.04
8829,363.29
8830,363.29
8831,363.29
8832,363.29
8833,363.29
8834,364.02
8835,363.04
8836,363.53
8837,363.04
8838,363.29
8839,363.29
8840,363.29
8841,363.04
8842,363.04
8843,362.31
8844,363.04
8845,363.29
8846,363.04
8847,363.04
8848,362.8
8849,363.29
8850,362.31
8851,363.04
8852,363.04
8853,362.31
8854,362.8
8855,362.31
8856,362.31
8857,362.31
8858,363.04
8859,363.04
8860,362.31
8861,362.31
8862,362.8
8863,362.8
8864,362.8
8865,362.8
8866,363.04
8867,363.04
8868,362.31
8869,362.07
8870,362.31
8871,362.31
8872,363.04
8873,362.8
8874,362.8
8875,362.8
8876,362.31
8877,362.8
8878,362.8
8879,363.04
8880,362.8
8881,363.29
8882,363.04
8883,363.04
8884,363.04
8885,362.8
8886,362.8
8887,362.8
8888,362.8
8889,362.8
8890,363.04
8891,363.04
8892,362.8
8893,363.29
8894,363.29
8895,363.04
8896,363.04
8897,363.04
8898,363.04
8899,363.04
8900,363.04
8901,362.8
8902,363.29
8903,362.8
8904,363.04
8905,363.29
8906,363.29
8907,363.04
8908,363.53
8909,363.53
8910,363.04
8911,363.29
8912,363.29
8913,363.04
8914,363.53
8915,363.53
8916,363.29
8917,363.04
8918,363.04
8919,362.8
8920,363.29
8921,363.04
8922,363.29
8923,363.29
8924,363.29
8925,363.53
8926,363.04
8927,363.04
8928,363.04
8929,363.29
8930,363.53
8931,363.29
8932,363.04
8933,362.8
8934,363.04
8935,363.04
8936,363.04
8937,363.04
8938,363.29
8939,363.29
8940,363.29
8941,363.29
8942,362.8
8943,362.8
8944,363.04
8945,363.29
8946,363.04
8947,363.04
8948,363.04
8949,363.04
8950,363.29
8951,363.29
8952,363.29
8953,363.29
8954,363.29
8955,363.04
8956,363.29
8957,363.53
8958,363.53
8959,363.29
8960,363.53
8961,363.53
8962,363.53
8963,363.04
8964,363.29
8965,363.29
8966,363.04
8967,363.04
8968,363.29
8969,360.85
8970,360.36
8971,360.36
8972,359.87
8973,359.87
8974,360.85
8975,360.11
8976,360.36
8977,359.63
8978,359.87
8979,359.87
8980,359.63
8981,359.87
8982,359.87
8983,359.63
8984,359.87
8985,360.36
8986,358.16
8987,357.92
8988,358.16
8989,357.67
8990,359.38
8991,359.63
8992,359.87
8993,359.63
8994,359.87
8995,359.63
8996,359.63
8997,359.63
8998,360.11
8999,359.63
9000,359.38
9001,359.63
9002,359.63
9003,359.63
9004,359.87
9005,359.63
9006,358.4
9007,357.92
9008,357.43
9009,357.18
9010,357.43
9011,357.18
9012,357.43
9013,357.43
9014,357.43
9015,357.67
9016,357.43
9017,357.43
9018,357.18
9019,357.67
9020,357.43
9021,357.43
9022,357.18
9023,357.18
9024,357.43
9025,357.43
9026,357.67
9027,357.43
9028,357.92
9029,357.67
9030,358.16
9031,357.43
9032,357.67
9033,357.67
9034,358.16
9035,357.92
9036,357.92
9037,357.92
9038,358.16
9039,355.96
9040,355.96
9041,355.72
9042,355.47
9043,355.23
9044,355.23
9045,355.72
9046,355.47
9047,355.47
9048,355.47
9049,355.72
9050,355.72
9051,355.47
9052,357.67
9053,357.92
9054,357.92
9055,357.92
9056,357.92
9057,357.43
9058,357.92
9059,357.92
9060,357.92
9061,357.67
9062,357.92
9063,357.18
9064,357.67
9065,357.43
9066,357.43
9067,357.43
9068,357.43
9069,357.43
9070,357.67
9071,357.43
9072,357.43
9073,357.92
9074,357.67
9075,357.92
9076,357.92
9077,357.92
9078,357.92
9079,362.31
9080,363.53
9081,363.04
9082,363.53
9083,367.19
9084,367.68
9085,367.68
9086,367.93
9087,369.39
9088,369.39
9089,369.64
9090,369.88
9091,369.64
9092,371.1
9093,370.86
9094,369.64
9095,369.88
9096,372.81
9097,373.3
9098,373.3
9099,373.05
9100,372.81
9101,372.81
9102,372.56
9103,372.81
9104,372.81
9105,372.81
9106,373.05
9107,373.3
9108,373.3
9109,373.3
9110,373.3
9111,373.3
9112,373.3
9113,372.81
9114,373.3
9115,373.05
9116,373.05
9117,373.3
9118,373.05
9119,373.05
9120,372.81
9121,372.81
9122,372.81
9123,372.81
9124,372.56
9125,372.81
9126,372.81
9127,372.81
9128,372.81
9129,372.81
9130,373.05
9131,373.05
9132,373.05
9133,373.05
9134,373.54
9135,372.81
9136,372.56
9137,373.05
9138,373.05
9139,372.56
9140,373.05
9141,372.81
9142,372.56
9143,372.56
9144,372.81
9145,372.56
9146,372.81
9147,372.56
9148,372.56
9149,372.56
9150,372.56
9151,372.81
9152,372.56
9153,372.81
9154,372.56
9155,371.83
9156,372.56
9157,372.56
9158,372.56
9159,372.56
9160,372.32
9161,372.81
9162,373.05
9163,372.81
9164,372.32
9165,372.56
9166,372.56
9167,372.56
9168,372.56
9169,372.81
9170,372.56
9171,372.32
9172,372.56
9173,372.32
9174,372.32
9175,372.32
9176,372.32
9177,372.56
9178,372.81
9179,372.32
9180,372.56
9181,372.56
9182,372.81
9183,372.56
9184,372.56
9185,372.56
9186,372.32
9187,372.81
9188,372.56
9189,373.05
9190,372.81
9191,372.56
9192,372.81
9193,372.56
9194,373.05
9195,373.05
9196,372.81
9197,372.81
9198,372.56
9199,372.81
9200,372.81
9201,372.56
9202,373.05
9203,372.56
9204,373.05
9205,372.81
9206,373.05
9207,372.56
9208,372.56
9209,373.05
9210,372.56
9211,372.32
9212,372.56
9213,372.81
9214,372.56
9215,372.81
9216,373.05
9217,373.05
9218,372.81
9219,373.3
9220,373.05
9221,373.05
9222,372.81
9223,373.3
9224,373.05
9225,370.61
9226,369.88
9227,370.37
9228,370.37
9229,369.88
9230,369.64
9231,369.64
9232,369.39
9233,369.39
9234,369.64
9235,369.64
9236,369.64
9237,369.88
9238,370.37
9239,370.37
9240,369.64
9241,369.88
9242,369.88
9243,369.64
9244,369.88
9245,369.39
9246,369.39
9247,369.39
9248,369.39
9249,369.64
9250,370.37
9251,369.15
9252,369.88
9253,369.88
9254,369.64
9255,369.88
9256,369.64
9257,369.39
9258,369.39
9259,369.64
9260,369.64
9261,369.39
9262,369.64
9263,369.64
9264,369.15
9265,369.64
9266,369.39
9267,369.39
9268,369.39
9269,369.64
9270,369.88
9271,369.88
9272,369.88
9273,370.37
9274,369.88
9275,369.39
9276,369.64
9277,370.37
9278,369.64
9279,369.64
9280,369.15
9281,369.64
9282,369.39
9283,369.15
9284,369.39
9285,369.39
9286,369.39
9287,369.39
9288,368.9
9289,369.39
9290,369.39
9291,369.39
9292,369.64
9293,369.39
9294,369.15
9295,369.64
9296,369.15
9297,369.39
9298,369.39
9299,369.64
9300,369.39
9301,369.64
9302,369.39
9303,369.39
9304,369.64
9305,369.15
9306,369.39
9307,369.39
9308,369.39
9309,369.64
9310,369.64
9311,369.88
9312,369.39
9313,369.15
9314,369.39
9315,369.39
9316,369.15
9317,371.34
9318,371.34
9319,371.59
9320,371.59
9321,371.59
9322,371.59
9323,371.59
9324,371.59
9325,371.59
9326,371.1
9327,371.34
9328,371.59
9329,371.59
9330,371.34
9331,371.34
9332,371.34
9333,371.34
9334,371.34
9335,371.83
9336,371.83
9337,371.83
9338,371.83
9339,371.83
9340,371.83
9341,371.83
9342,371.59
9343,371.59
9344,372.32
9345,371.34
9346,371.83
9347,371.83
9348,372.32
9349,371.59
9350,371.59
9351,371.59
9352,371.59
9353,371.83
9354,371.59
9355,371.59
9356,371.1
9357,371.34
9358,371.34
9359,371.34
9360,371.59
9361,371.59
9362,371.83
9363,371.34
9364,371.83
9365,371.83
9366,371.83
9367,371.83
9368,369.88
9369,370.37
9370,370.37
9371,369.88
9372,369.88
9373,369.88
9374,369.88
9375,369.88
9376,370.37
9377,369.88
9378,369.88
9379,370.37
9380,369.88
9381,370.37
9382,369.88
9383,370.37
9384,370.61
9385,369.88
9386,369.88
9387,369.64
9388,369.88
9389,369.39
9390,369.88
9391,370.37
9392,369.39
9393,369.64
9394,369.88
9395,369.64
9396,368.66
9397,367.68
9398,368.41
9399,367.68
9400,367.93
9401,365.73
9402,365.48
9403,365.73
9404,365.48
9405,363.53
9406,363.78
9407,363.78
9408,363.78
9409,363.53
9410,363.29
9411,363.53
9412,363.53
9413,363.53
9414,363.53
9415,363.29
9416,363.78
9417,363.78
9418,363.53
9419,363.53
9420,364.02
9421,363.78
9422,364.02
9423,364.02
9424,363.78
9425,363.78
9426,363.78
9427,363.78
9428,363.53
9429,363.78
9430,363.78
9431,363.53
9432,363.53
9433,363.53
9434,363.53
9435,363.78
9436,364.02
9437,363.78
9438,363.78
9439,361.09
9440,360.85
9441,361.09
9442,361.09
9443,360.85
9444,360.85
9445,360.85
9446,361.09
9447,361.09
9448,360.85
9449,360.85
9450,360.85
9451,360.85
9452,360.36
9453,360.85
9454,361.09
9455,360.85
9456,360.11
9457,360.85
9458,360.36
9459,359.87
9460,360.36
9461,360.85
9462,360.36
9463,360.85
9464,360.36
9465,360.36
9466,360.36
9467,360.36
9468,360.85
9469,361.09
9470,361.09
9471,361.09
9472,360.85
9473,360.85
9474,360.36
9475,360.36
9476,360.85
9477,361.09
9478,360.85
9479,361.09
9480,361.09
9481,358.4
9482,358.16
9483,358.16
9484,358.89
9485,357.92
9486,358.4
9487,359.14
9488,358.89
9489,358.89
9490,358.4
9491,359.14
9492,358.4
9493,358.4
9494,358.89
9495,358.4
9496,359.14
9497,358.89
9498,358.16
9499,358.4
9500,358.4
9501,358.4
9502,358.4
9503,358.16
9504,358.4
9505,358.4
9506,358.4
9507,357.92
9508,357.92
9509,357.92
9510,357.67
9511,358.16
9512,358.4
9513,358.89
9514,358.4
9515,358.4
9516,358.16
9517,358.4
9518,358.4
9519,358.89
9520,358.89
9521,358.4
9522,358.16
9523,358.89
9524,358.89
9525,358.89
9526,358.4
9527,358.4
9528,358.16
9529,358.16
9530,358.16
9531,357.92
9532,358.16
9533,358.16
9534,357.92
9535,358.4
9536,358.89
9537,358.4
9538,358.16
9539,358.16
9540,358.16
9541,358.16
9542,357.92
9543,358.89
9544,358.4
9545,358.16
9546,358.16
9547,358.89
9548,358.89
9549,358.4
9550,358.89
9551,358.89
9552,358.4
9553,358.16
9554,358.89
9555,358.4
9556,358.16
9557,358.16
9558,358.89
9559,358.4
9560,358.89
9561,358.16
9562,358.89
9563,358.4
9564,358.89
9565,358.4
9566,358.89
9567,358.16
9568,358.4
9569,358.4
9570,358.4
9571,358.16
9572,358.89
9573,358.4
9574,358.4
9575,358.89
9576,358.89
9577,358.4
9578,358.4
9579,357.92
9580,358.89
9581,358.4
9582,358.89
9583,358.4
9584,358.4
9585,358.4
9586,358.4
9587,358.16
9588,358.89
9589,358.4
9590,358.4
9591,358.89
9592,358.89
9593,358.89
9594,358.16
9595,358.4
9596,358.4
9597,358.4
9598,358.89
9599,358.4
9600,358.89
9601,358.4
9602,358.16
9603,358.4
9604,358.4
9605,358.4
9606,358.4
9607,358.4
9608,358.4
9609,358.89
9610,358.4
9611,358.89
9612,358.4
9613,358.4
9614,358.16
9615,358.89
9616,358.4
9617,358.16
9618,358.4
9619,358.4
9620,356.21
9621,356.21
9622,356.21
9623,355.72
9624,356.21
9625,355.96
9626,355.96
9627,355.96
9628,355.72
9629,355.96
9630,355.96
9631,355.96
9632,355.96
9633,355.96
9634,355.72
9635,356.21
9636,356.21
9637,355.96
9638,355.96
9639,355.96
9640,355.72
9641,355.72
9642,355.72
9643,355.96
9644,355.96
9645,355.96
9646,355.47
9647,355.96
9648,356.21
9649,356.45
9650,355.72
9651,355.96
9652,356.21
9653,355.96
9654,356.45
9655,355.96
9656,355.96
9657,355.96
9658,355.96
9659,355.96
9660,356.45
9661,356.21
9662,355.96
9663,356.21
9664,356.45
9665,356.45
9666,356.21
9667,354.25
9668,354.5
9669,354.5
9670,354.25
9671,354.5
9672,354.5
9673,354.01
9674,353.77
9675,353.77
9676,353.77
9677,354.01
9678,353.77
9679,353.77
9680,354.25
9681,354.25
9682,354.01
9683,354.01
9684,354.01
9685,354.01
9686,354.01
9687,354.01
9688,356.21
9689,357.18
9690,356.45
9691,356.7
9692,359.14
9693,359.38
9694,359.14
9695,359.63
9696,359.38
9697,359.14
9698,359.14
9699,359.63
9700,359.14
9701,359.63
9702,359.38
9703,359.38
9704,359.38
9705,359.63
9706,359.63
9707,359.14
9708,359.14
9709,359.14
9710,359.38
9711,359.38
9712,359.14
9713,359.14
9714,359.38
9715,359.14
9716,358.89
9717,359.14
9718,359.14
9719,358.89
9720,359.14
9721,359.14
9722,359.14
9723,359.14
9724,358.4
9725,358.89
9726,358.4
9727,358.89
9728,358.89
9729,362.07
9730,362.07
9731,362.31
9732,361.82
9733,365.24
9734,365.24
9735,365.24
9736,365.48
9737,365.48
9738,365.0
9739,365.0
9740,364.75
9741,366.95
9742,366.95
9743,367.19
9744,366.95
9745,366.71
9746,366.95
9747,366.71
9748,366.95
9749,366.71
9750,368.9
9751,368.66
9752,368.9
9753,368.9
9754,367.44
9755,365.97
9756,366.71
9757,366.46
9758,366.95
9759,364.26
9760,363.78
9761,364.75
9762,364.26
9763,360.85
9764,361.09
9765,360.85
9766,360.85
9767,358.4
9768,358.4
9769,358.16
9770,358.4
9771,356.45
9772,356.21
9773,355.96
9774,356.21
9775,358.89
9776,358.89
9777,358.89
9778,358.89
9779,358.89
9780,358.4
9781,358.4
9782,358.89
9783,359.14
9784,358.16
9785,358.4
9786,358.89
9787,358.4
9788,358.4
9789,359.14
9790,359.14
9791,358.4
9792,358.89
9793,358.4
9794,359.14
9795,358.89
9796,358.89
9797,358.89
9798,359.14
9799,359.14
9800,359.14
9801,359.14
9802,358.4
9803,359.14
9804,359.14
9805,358.89
9806,358.89
9807,358.89
9808,358.89
9809,358.89
9810,358.4
9811,358.89
9812,358.89
9813,358.4
9814,358.89
9815,358.89
9816,358.89
9817,359.14
9818,358.89
9819,358.4
9820,358.4
9821,359.14
9822,358.89
9823,358.89
9824,358.89
9825,359.14
9826,358.89
9827,359.14
9828,359.14
9829,359.14
9830,358.4
9831,358.89
9832,358.89
9833,359.14
9834,358.89
9835,358.4
9836,358.89
9837,359.38
9838,358.4
9839,359.14
9840,358.4
9841,358.4
9842,358.4
9843,359.14
9844,358.89
9845,358.89
9846,359.14
9847,358.89
9848,359.14
9849,359.14
9850,358.4
9851,361.82
9852,362.31
9853,362.31
9854,362.31
9855,362.31
9856,362.8
9857,362.8
9858,362.8
9859,362.31
9860,362.31
9861,362.8
9862,362.8
9863,362.31
9864,360.11
9865,360.11
9866,359.87
9867,359.87
9868,358.4
9869,357.92
9870,357.67
9871,357.67
9872,357.92
9873,357.92
9874,358.16
9875,358.16
9876,358.16
9877,358.16
9878,357.67
9879,357.92
9880,358.16
9881,357.92
9882,357.67
9883,357.92
9884,357.92
9885,357.92
9886,357.67
9887,358.16
9888,357.67
9889,357.92
9890,358.16
9891,357.92
9892,358.16
9893,358.4
9894,358.4
9895,357.92
9896,358.16
9897,358.16
9898,357.92
9899,357.67
9900,358.16
9901,358.16
9902,358.89
9903,358.4
9904,358.89
9905,358.89
9906,358.4
9907,358.89
9908,358.4
9909,358.89
9910,358.4
9911,358.89
9912,358.89
9913,358.89
9914,358.16
9915,358.4
9916,358.16
9917,359.14
9918,357.92
9919,357.92
9920,357.92
9921,358.16
9922,357.92
9923,359.87
9924,360.11
9925,360.11
9926,360.36
9927,360.85
9928,360.85
9929,360.11
9930,360.36
9931,360.36
9932,360.85
9933,360.85
9934,360.11
9935,360.11
9936,360.11
9937,359.87
9938,359.87
9939,360.11
9940,359.87
9941,360.36
9942,360.11
9943,362.8
9944,362.8
9945,363.04
9946,362.8
9947,363.29
9948,363.04
9949,363.29
9950,363.29
9951,363.04
9952,363.04
9953,363.29
9954,363.04
9955,363.04
9956,363.04
9957,363.04
9958,362.8
9959,363.04
9960,363.04
9961,363.04
9962,362.8
9963,363.04
9964,363.04
9965,362.8
9966,363.04
9967,363.04
9968,363.04
9969,363.29
9970,362.8
9971,362.8
9972,362.31
9973,363.04
9974,363.04
9975,363.29
9976,363.29
9977,362.8
9978,363.04
9979,363.04
9980,362.8
9981,362.8
9982,363.04
9983,363.04
9984,363.04
9985,363.04
9986,363.04
9987,362.8
9988,363.04
9989,362.8
9990,363.04
9991,363.04
9992,363.04
9993,363.04
9994,362.8
9995,363.04
9996,363.29
9997,363.04
9998,363.04
9999,362.8
10000,362.8
10001,362.8
10002,362.8
10003,362.8
10004,362.31
10005,362.8
10006,362.07
10007,362.31
10008,362.8
10009,363.04
10010,363.29
10011,363.29
10012,362.8
10013,363.04
10014,362.31
10015,362.8
10016,363.04
10017,362.31
10018,363.04
10019,359.38
10020,359.87
10021,359.87
10022,359.87
10023,359.63
10024,359.63
10025,359.87
10026,359.87
10027,360.11
10028,359.38
10029,359.87
10030,359.87
10031,359.87
10032,359.87
10033,359.87
10034,359.63
10035,360.11
10036,359.87
10037,360.11
10038,359.87
10039,359.87
10040,360.11
10041,360.11
10042,360.11
10043,360.11
10044,367.44
10045,367.19
10046,367.68
10047,367.68
10048,367.19
10049,367.19
10050,367.19
10051,367.44
10052,370.61
10053,370.86
10054,371.1
10055,371.1
10056,371.34
10057,371.34
10058,371.1
10059,370.61
10060,372.32
10061,372.56
10062,372.81
10063,372.56
10064,372.81
10065,372.56
10066,372.32
10067,372.56
10068,372.81
10069,372.56
10070,372.81
10071,372.56
10072,372.81
10073,372.56
10074,372.56
10075,372.56
10076,372.56
10077,372.81
10078,372.81
10079,372.81
10080,373.05
10081,373.05
10082,372.81
10083,373.3
10084,372.81
10085,372.56
10086,372.81
10087,372.56
10088,372.56
10089,373.05
10090,372.81
10091,372.81
10092,372.81
10093,372.81
10094,372.81
10095,372.81
10096,372.56
10097,372.81
10098,372.81
10099,372.81
10100,372.81
10101,373.05
10102,373.05
