row_index,WGDC.TrfGen.PPV.phsBC.InstCVal.mag.f
10093,369.88
10094,369.64
10095,369.88
10096,370.12
10097,369.88
10098,369.88
10099,370.12
10100,370.12
10101,370.12
10102,370.12
10103,370.12
10104,369.88
10105,370.12
10106,369.88
10107,370.12
10108,370.12
10109,370.37
10110,370.12
10111,370.37
10112,370.12
10113,370.61
10114,370.12
10115,370.37
10116,369.88
10117,369.64
10118,370.12
10119,370.12
10120,370.12
10121,370.61
10122,370.37
10123,370.61
10124,370.37
10125,370.37
10126,370.37
10127,370.37
10128,370.61
10129,370.37
10130,370.12
10131,370.12
10132,370.12
10133,369.88
10134,370.37
10135,370.12
10136,370.37
10137,370.12
10138,370.37
10139,370.37
10140,370.12
10141,370.61
10142,370.12
10143,370.37
10144,370.61
10145,370.12
10146,370.37
10147,370.86
10148,370.37
10149,370.37
10150,370.61
10151,370.12
10152,370.37
10153,370.12
10154,370.37
10155,370.12
10156,370.61
10157,370.61
10158,370.12
10159,370.61
10160,370.12
10161,370.12
10162,370.61
10163,370.37
10164,370.86
10165,370.37
10166,370.37
10167,370.61
10168,370.61
10169,370.37
10170,370.37
10171,370.37
10172,370.12
10173,370.37
10174,370.61
10175,370.37
10176,370.37
10177,370.12
10178,370.61
10179,370.37
10180,370.37
10181,370.37
10182,370.61
10183,370.61
10184,370.37
10185,370.37
10186,370.86
10187,370.86
10188,370.61
10189,370.61
10190,370.86
10191,368.9
10192,368.41
10193,368.9
10194,368.66
10195,368.41
10196,368.66
10197,368.41
10198,368.66
10199,368.41
10200,368.41
10201,368.41
10202,368.41
10203,368.66
10204,368.41
10205,368.41
10206,368.41
10207,368.41
10208,368.41
10209,368.66
10210,368.66
10211,368.66
10212,368.66
10213,368.66
10214,368.9
10215,368.9
10216,366.46
10217,366.22
10218,365.97
10219,365.97
10220,365.97
10221,365.48
10222,365.48
10223,365.48
10224,365.97
10225,367.68
10226,367.68
10227,367.19
10228,367.44
10229,367.44
10230,367.68
10231,367.93
10232,367.68
10233,367.19
10234,367.68
10235,367.68
10236,367.68
10237,367.68
10238,367.68
10239,367.68
10240,368.17
10241,367.93
10242,367.93
10243,367.93
10244,367.68
10245,367.93
10246,367.68
10247,367.93
10248,367.93
10249,368.17
10250,368.17
10251,367.93
10252,367.68
10253,367.93
10254,368.17
10255,368.41
10256,368.17
10257,368.41
10258,367.93
10259,367.68
10260,368.17
10261,368.17
10262,367.93
10263,368.17
10264,368.17
10265,368.17
10266,368.17
10267,368.17
10268,368.17
10269,368.17
10270,368.17
10271,368.17
10272,368.17
10273,367.68
10274,368.17
10275,367.93
10276,368.17
10277,367.93
10278,367.68
10279,368.17
10280,369.88
10281,369.88
10282,369.64
10283,369.88
10284,370.12
10285,369.64
10286,370.12
10287,370.12
10288,370.37
10289,370.12
10290,369.64
10291,370.12
10292,369.88
10293,370.12
10294,369.88
10295,369.88
10296,370.12
10297,369.88
10298,370.12
10299,370.12
10300,370.12
10301,369.64
10302,369.88
10303,369.39
10304,369.88
10305,370.12
10306,369.88
10307,370.12
10308,369.88
10309,370.12
10310,369.88
10311,369.88
10312,370.12
10313,370.12
10314,369.88
10315,370.12
10316,369.39
10317,369.88
10318,369.88
10319,370.12
10320,369.88
10321,369.88
10322,369.39
10323,369.88
10324,369.88
10325,369.88
10326,370.12
10327,369.88
10328,369.88
10329,368.17
10330,367.68
10331,367.93
10332,367.93
10333,367.44
10334,367.68
10335,367.19
10336,367.44
10337,367.68
10338,367.68
10339,367.44
10340,367.19
10341,367.44
10342,369.64
10343,369.39
10344,369.39
10345,369.64
10346,369.64
10347,371.34
10348,371.59
10349,371.34
10350,371.34
10351,371.34
10352,371.34
10353,370.86
10354,371.34
10355,371.59
10356,371.34
10357,371.34
10358,371.34
10359,370.86
10360,371.59
10361,371.59
10362,371.34
10363,371.34
10364,371.34
10365,371.34
10366,371.34
10367,370.61
10368,370.86
10369,371.34
10370,370.86
10371,370.86
10372,370.61
10373,370.61
10374,370.86
10375,370.86
10376,370.61
10377,371.34
10378,370.86
10379,371.34
10380,370.61
10381,370.86
10382,370.86
10383,370.61
10384,370.86
10385,370.86
10386,370.86
10387,371.34
10388,370.86
10389,370.86
10390,370.61
10391,371.34
10392,371.34
10393,370.61
10394,370.86
10395,370.61
10396,370.86
10397,370.86
10398,371.34
10399,371.34
10400,371.34
10401,371.59
10402,371.59
10403,370.86
10404,370.86
10405,370.86
10406,370.86
10407,370.61
10408,370.86
10409,371.34
10410,370.86
10411,370.86
10412,370.61
10413,370.61
10414,370.61
10415,370.86
10416,370.61
10417,370.86
10418,370.86
10419,370.86
10420,370.61
10421,370.86
10422,370.86
10423,370.86
10424,370.61
10425,370.86
10426,370.86
10427,371.34
10428,370.86
10429,370.86
10430,371.34
10431,371.34
10432,370.61
10433,370.86
10434,370.86
10435,371.34
10436,370.86
10437,371.59
10438,370.86
10439,371.34
10440,371.34
10441,370.61
10442,370.61
10443,370.61
10444,370.86
10445,371.34
10446,371.34
10447,371.59
10448,371.34
10449,371.59
10450,371.34
10451,371.34
10452,371.34
10453,370.86
10454,371.59
10455,370.86
10456,370.86
10457,370.86
10458,370.86
10459,371.34
10460,370.86
10461,371.34
10462,371.34
10463,371.34
10464,368.41
10465,368.66
10466,368.17
10467,368.41
10468,368.17
10469,368.41
10470,367.93
10471,368.17
10472,368.41
10473,368.17
10474,368.17
10475,368.17
10476,367.68
10477,367.93
10478,367.93
10479,367.93
10480,367.93
10481,367.93
10482,368.41
10483,368.41
10484,368.17
10485,368.17
10486,367.93
10487,368.17
10488,367.68
10489,370.12
10490,370.12
10491,370.37
10492,370.12
10493,370.61
10494,370.37
10495,370.37
10496,370.86
10497,370.86
10498,370.61
10499,370.86
10500,370.37
10501,370.37
10502,368.66
10503,368.41
10504,368.41
10505,368.17
10506,368.17
10507,368.41
10508,368.41
10509,368.17
10510,368.41
10511,367.93
10512,368.66
10513,368.41
10514,368.41
10515,370.37
10516,370.61
10517,370.61
10518,370.61
10519,370.37
10520,370.37
10521,370.37
10522,370.12
10523,370.37
10524,370.37
10525,370.61
10526,370.37
10527,370.12
10528,370.12
10529,370.86
10530,370.86
10531,370.61
10532,370.37
10533,370.86
10534,370.86
10535,370.37
10536,370.86
10537,370.61
10538,370.61
10539,370.61
10540,370.37
10541,370.37
10542,370.86
10543,370.37
10544,370.61
10545,370.37
10546,370.12
10547,370.61
10548,370.37
10549,370.12
10550,370.12
10551,370.61
10552,370.37
10553,370.37
10554,370.61
10555,370.37
10556,370.12
10557,370.37
10558,370.12
10559,370.37
10560,370.12
10561,369.88
10562,370.61
10563,370.37
10564,370.37
10565,370.37
10566,370.61
10567,370.37
10568,370.12
10569,370.12
10570,370.12
10571,370.12
10572,370.12
10573,370.12
10574,370.12
10575,370.12
10576,370.12
10577,370.12
10578,370.12
10579,369.64
10580,370.37
10581,369.88
10582,370.37
10583,370.12
10584,369.88
10585,369.88
10586,370.12
10587,370.12
10588,370.12
10589,369.88
10590,370.37
10591,370.12
10592,369.88
10593,369.88
10594,370.12
10595,367.68
10596,367.68
10597,367.44
10598,367.19
10599,367.68
10600,367.44
10601,367.44
10602,367.44
10603,367.19
10604,367.68
10605,367.68
10606,367.44
10607,367.44
10608,367.44
10609,367.19
10610,367.44
10611,367.19
10612,367.68
10613,367.68
10614,367.44
10615,367.44
10616,367.44
10617,367.44
10618,367.93
10619,367.44
10620,367.68
10621,367.19
10622,367.19
10623,367.19
10624,367.19
10625,367.44
10626,367.19
10627,367.44
10628,369.39
10629,369.64
10630,369.88
10631,369.64
10632,369.64
10633,369.64
10634,369.39
10635,369.88
10636,369.88
10637,369.88
10638,369.39
10639,369.88
10640,369.39
10641,369.88
10642,369.64
10643,369.39
10644,369.64
10645,369.64
10646,369.64
10647,369.64
10648,369.88
10649,369.88
10650,369.64
10651,369.64
10652,369.39
10653,369.64
10654,369.39
10655,369.64
10656,369.64
10657,368.9
10658,369.64
10659,369.64
10660,369.64
10661,369.64
10662,369.39
10663,369.64
10664,369.64
10665,368.9
10666,369.64
10667,369.64
10668,369.64
10669,369.88
10670,369.39
10671,369.64
10672,369.64
10673,369.64
10674,369.39
10675,369.64
10676,369.88
10677,369.88
10678,369.64
10679,365.97
10680,365.73
10681,365.73
10682,365.73
10683,365.73
10684,365.97
10685,366.22
10686,365.97
10687,365.73
10688,365.73
10689,365.73
10690,365.73
10691,365.73
10692,365.73
10693,365.73
10694,365.48
10695,367.44
10696,367.68
10697,368.17
10698,368.17
10699,365.73
10700,365.48
10701,365.73
10702,365.48
10703,365.73
10704,365.73
10705,365.48
10706,365.73
10707,365.73
10708,365.48
10709,365.24
10710,365.24
10711,365.73
10712,365.73
10713,365.24
10714,365.48
10715,365.48
10716,365.73
10717,365.73
10718,366.22
10719,365.48
10720,365.73
10721,365.48
10722,365.48
10723,365.73
10724,365.48
10725,365.24
10726,365.48
10727,365.48
10728,366.46
10729,365.73
10730,365.73
10731,365.97
10732,365.97
10733,365.73
10734,365.73
10735,365.73
10736,365.48
10737,367.68
10738,368.17
10739,368.17
10740,367.93
10741,368.17
10742,367.93
10743,367.93
10744,367.93
10745,367.93
10746,367.93
10747,367.93
10748,367.68
10749,367.68
10750,368.17
10751,367.68
10752,368.17
10753,368.66
10754,365.73
10755,365.73
10756,365.24
10757,365.48
10758,365.73
10759,365.24
10760,364.75
10761,365.97
10762,365.24
10763,365.48
10764,365.73
10765,365.24
10766,365.24
10767,364.75
10768,365.48
10769,365.48
10770,365.73
10771,365.48
10772,365.73
10773,365.48
10774,365.48
10775,365.73
10776,365.73
10777,365.73
10778,365.73
10779,365.73
10780,365.73
10781,365.48
10782,365.24
10783,365.24
10784,365.24
10785,365.48
10786,365.73
10787,365.24
10788,365.73
10789,365.24
10790,365.73
10791,365.73
10792,365.48
10793,365.48
10794,365.73
10795,365.24
10796,365.24
10797,365.48
10798,365.48
10799,365.24
10800,369.64
10801,369.88
10802,370.37
10803,370.61
10804,370.61
10805,370.61
10806,370.86
10807,370.61
10808,370.61
10809,370.12
10810,370.37
10811,370.61
10812,370.61
10813,370.61
10814,370.61
10815,370.86
10816,370.61
10817,370.37
10818,370.12
10819,370.61
10820,370.37
10821,370.61
10822,370.61
10823,370.37
10824,370.37
10825,370.37
10826,370.37
10827,370.61
10828,370.37
10829,370.37
10830,370.37
10831,370.37
10832,370.37
10833,370.86
10834,370.86
10835,370.86
10836,370.86
10837,371.34
10838,371.34
10839,370.86
10840,370.86
10841,370.86
10842,370.61
10843,370.86
10844,370.61
10845,370.61
10846,370.61
10847,370.86
10848,370.86
10849,370.37
10850,370.61
10851,370.61
10852,370.61
10853,370.86
10854,370.86
10855,370.86
10856,370.61
10857,370.61
10858,370.61
10859,370.61
10860,370.86
10861,370.61
10862,370.61
10863,370.86
10864,370.86
10865,370.61
10866,371.34
10867,370.61
10868,370.86
10869,370.86
10870,370.61
10871,370.86
10872,370.86
10873,370.86
10874,371.34
10875,370.86
10876,370.37
10877,370.61
10878,370.37
10879,370.37
10880,370.61
10881,370.86
10882,370.86
10883,371.34
10884,370.86
10885,371.34
10886,370.61
10887,370.86
10888,370.86
10889,370.86
10890,370.86
10891,371.34
10892,370.86
10893,370.61
10894,370.61
10895,370.86
10896,370.61
10897,370.61
10898,370.86
10899,370.86
10900,370.61
10901,370.37
10902,370.61
10903,370.61
10904,370.86
10905,371.34
10906,370.86
10907,370.61
10908,370.61
10909,370.86
10910,370.86
10911,370.86
10912,370.37
10913,370.86
10914,371.34
10915,370.86
10916,370.86
10917,370.86
10918,370.61
10919,370.86
10920,370.86
10921,370.61
10922,370.61
10923,370.61
10924,370.61
10925,370.61
10926,370.37
10927,370.86
10928,371.34
10929,371.34
10930,370.86
10931,370.86
10932,370.86
10933,371.34
10934,370.86
10935,370.61
10936,370.86
10937,370.86
10938,370.86
10939,371.34
10940,371.34
10941,370.61
10942,371.34
10943,370.61
10944,370.86
10945,371.34
10946,371.34
10947,370.86
10948,371.34
10949,371.34
10950,371.34
10951,371.34
10952,370.86
10953,371.34
10954,370.86
10955,370.61
10956,370.86
10957,370.86
10958,370.86
10959,370.86
10960,371.34
10961,371.34
10962,371.34
10963,370.86
10964,371.34
10965,370.86
10966,371.34
10967,371.34
10968,371.34
10969,371.34
10970,370.86
10971,370.37
10972,370.86
10973,370.86
10974,369.64
10975,370.12
10976,370.12
10977,370.37
10978,370.12
10979,370.61
10980,370.61
10981,370.37
10982,370.12
10983,370.12
10984,369.88
10985,370.12
10986,369.88
10987,370.12
10988,370.12
10989,370.37
10990,370.37
10991,370.12
10992,370.37
10993,370.12
10994,369.88
10995,369.88
10996,369.64
10997,369.88
10998,369.88
10999,369.64
11000,369.88
11001,370.12
11002,369.64
11003,369.39
11004,369.88
11005,370.12
11006,369.64
11007,370.12
11008,369.88
11009,369.88
11010,369.64
11011,369.64
11012,370.12
11013,369.39
11014,370.12
11015,367.68
11016,367.93
11017,367.44
11018,367.68
11019,367.44
11020,367.44
11021,367.19
11022,367.44
11023,367.44
11024,367.44
11025,367.68
11026,367.44
11027,367.44
11028,367.44
11029,367.19
11030,367.93
11031,367.68
11032,367.68
11033,367.19
11034,367.93
11035,367.44
11036,367.44
11037,367.44
11038,367.19
11039,367.19
11040,367.44
11041,367.19
11042,367.44
11043,367.44
11044,367.19
11045,367.44
11046,367.68
11047,367.68
11048,367.68
11049,367.68
11050,367.44
11051,367.44
11052,369.64
11053,369.39
11054,369.64
11055,370.37
11056,369.88
11057,369.64
11058,369.88
11059,370.12
11060,370.12
11061,370.12
11062,369.88
11063,369.88
11064,370.37
11065,370.37
11066,370.37
11067,370.37
11068,370.37
11069,369.88
11070,369.88
11071,369.88
11072,370.12
11073,369.88
11074,370.12
11075,369.64
11076,369.64
11077,369.88
11078,369.88
11079,369.64
11080,369.64
11081,370.12
11082,369.64
11083,369.88
11084,369.88
11085,370.37
11086,369.88
11087,370.37
11088,369.39
11089,369.39
11090,369.39
11091,369.64
11092,369.88
11093,370.12
11094,369.64
11095,369.88
11096,370.12
11097,370.12
11098,369.88
11099,367.44
11100,367.19
11101,367.19
11102,366.71
11103,366.71
11104,366.71
11105,367.19
11106,366.71
11107,366.71
11108,367.19
11109,366.71
11110,367.19
11111,366.71
11112,366.71
11113,366.46
11114,366.22
11115,366.46
11116,366.71
11117,366.71
11118,367.19
11119,366.71
11120,366.46
11121,366.71
11122,366.71
11123,366.46
11124,366.71
11125,366.46
11126,366.71
11127,366.71
11128,366.46
11129,366.46
11130,366.46
11131,367.19
11132,366.46
11133,366.71
11134,366.46
11135,366.71
11136,369.88
11137,369.64
11138,369.88
11139,369.88
11140,369.88
11141,369.88
11142,370.12
11143,369.64
11144,369.39
11145,368.9
11146,369.64
11147,368.9
11148,369.64
11149,369.64
11150,369.64
11151,369.64
11152,369.64
11153,369.39
11154,369.64
11155,369.88
11156,369.39
11157,369.64
11158,369.39
11159,369.39
11160,369.39
11161,368.9
11162,369.39
11163,369.88
11164,369.88
11165,369.64
11166,369.39
11167,369.88
11168,369.64
11169,369.64
11170,369.64
11171,369.39
11172,369.39
11173,369.39
11174,369.39
11175,369.39
11176,368.9
11177,368.9
11178,369.39
11179,369.39
11180,368.9
11181,369.64
11182,369.39
11183,369.64
11184,369.64
11185,369.64
11186,369.64
11187,369.64
11188,369.88
11189,369.88
11190,369.64
11191,369.88
11192,369.39
11193,369.64
11194,369.39
11195,369.39
11196,369.64
11197,369.64
11198,369.39
11199,369.39
11200,369.64
11201,370.12
11202,370.12
11203,369.39
11204,369.64
11205,368.9
11206,369.39
11207,369.64
11208,369.88
11209,370.12
11210,369.88
11211,369.88
11212,369.88
11213,369.39
11214,369.64
11215,369.64
11216,369.88
11217,369.88
11218,370.12
11219,370.12
11220,369.64
11221,370.12
11222,369.88
11223,370.12
11224,368.17
11225,368.17
11226,368.17
11227,367.68
11228,367.68
11229,367.93
11230,367.68
11231,367.93
11232,368.17
11233,368.41
11234,368.41
11235,368.41
11236,368.41
11237,368.41
11238,368.41
11239,368.41
11240,368.66
11241,368.41
11242,368.41
11243,367.93
11244,368.41
11245,368.41
11246,368.66
11247,368.41
11248,368.41
11249,368.17
11250,368.41
11251,368.41
11252,368.41
11253,368.41
11254,368.66
11255,368.66
11256,368.41
11257,368.41
11258,368.41
11259,368.41
11260,368.66
11261,368.66
11262,369.39
11263,370.61
11264,370.12
11265,370.37
11266,370.12
11267,370.37
11268,370.61
11269,370.12
11270,370.12
11271,369.88
11272,369.88
11273,369.88
11274,369.88
11275,369.88
11276,369.88
11277,369.88
11278,370.12
11279,369.39
11280,369.88
11281,369.64
11282,369.88
11283,370.37
11284,369.88
11285,370.12
11286,370.37
11287,370.37
11288,370.37
11289,370.37
11290,370.12
11291,370.37
11292,370.37
11293,370.37
11294,370.12
11295,370.12
11296,369.64
11297,369.64
11298,370.12
11299,369.64
11300,369.88
11301,369.64
11302,369.88
11303,369.88
11304,369.64
11305,369.64
11306,369.88
11307,369.64
11308,369.64
11309,369.88
11310,369.64
11311,369.88
11312,370.12
11313,369.88
11314,370.12
11315,369.88
11316,369.64
11317,369.39
11318,370.12
11319,369.39
11320,369.64
11321,369.88
11322,369.64
11323,369.88
11324,369.64
11325,369.64
11326,369.88
11327,369.88
11328,369.88
11329,370.12
11330,369.88
11331,370.12
11332,370.12
11333,369.88
11334,370.12
11335,369.88
11336,369.64
11337,370.12
11338,370.12
11339,370.12
11340,370.12
11341,370.37
11342,370.37
11343,370.37
11344,370.86
11345,370.37
11346,370.61
11347,370.37
11348,370.37
11349,370.37
11350,370.37
11351,370.37
11352,370.61
11353,370.86
11354,370.61
11355,370.61
11356,370.61
11357,370.61
11358,370.61
11359,370.61
11360,370.61
11361,370.61
11362,370.61
11363,370.37
11364,370.37
11365,369.64
11366,369.64
11367,370.12
11368,369.88
11369,369.88
11370,369.88
11371,369.88
11372,369.64
11373,369.88
11374,369.39
11375,369.88
11376,369.88
11377,369.88
11378,370.61
11379,370.37
11380,370.12
11381,369.88
11382,370.12
11383,369.88
11384,369.88
11385,369.64
11386,370.12
11387,370.61
11388,370.61
11389,370.61
11390,370.37
11391,370.37
11392,369.88
11393,370.12
11394,370.12
11395,369.88
11396,369.88
11397,370.12
11398,369.88
11399,370.12
11400,369.88
11401,369.64
11402,369.64
11403,369.39
11404,369.64
11405,369.39
11406,368.9
11407,369.39
11408,369.39
11409,369.39
11410,369.39
11411,369.64
11412,369.64
11413,369.39
11414,369.88
11415,369.64
11416,369.64
11417,369.88
11418,369.64
11419,369.39
11420,368.9
11421,369.39
11422,369.39
11423,369.39
11424,369.64
11425,369.39
11426,368.9
11427,368.9
11428,368.9
11429,369.39
11430,369.39
11431,369.39
11432,368.66
11433,368.9
11434,368.9
11435,369.39
11436,369.39
11437,369.39
11438,369.39
11439,369.39
11440,369.64
11441,369.39
11442,368.9
11443,369.64
11444,368.9
11445,368.9
11446,368.9
11447,368.66
11448,368.9
11449,368.66
11450,368.66
11451,369.39
11452,368.9
11453,368.9
11454,369.39
11455,369.39
11456,369.39
11457,369.39
11458,369.64
11459,369.39
11460,369.39
11461,369.64
11462,369.39
11463,369.64
11464,368.9
11465,369.39
11466,368.9
11467,369.39
11468,369.39
11469,368.9
11470,368.9
11471,369.64
11472,368.9
11473,369.39
11474,369.39
11475,369.39
11476,368.9
11477,369.39
11478,369.39
11479,369.39
11480,368.66
11481,368.9
11482,368.9
11483,368.9
11484,369.39
11485,368.9
11486,368.9
11487,368.66
11488,369.39
11489,368.9
11490,368.66
11491,368.9
11492,369.39
11493,368.9
11494,368.66
11495,368.66
11496,368.66
11497,368.66
11498,368.66
11499,368.66
11500,368.41
11501,368.17
11502,368.66
11503,368.41
11504,368.66
11505,368.9
11506,368.9
11507,368.9
11508,369.39
11509,369.39
11510,368.9
11511,369.39
11512,368.9
11513,369.39
11514,369.39
11515,369.39
11516,369.39
11517,368.9
11518,368.9
11519,368.9
11520,369.39
11521,369.39
11522,368.66
11523,368.66
11524,368.9
11525,368.9
11526,368.66
11527,368.41
11528,368.41
11529,368.66
11530,368.9
11531,368.41
11532,368.9
11533,368.66
11534,368.66
11535,368.41
11536,368.66
11537,368.41
11538,368.41
11539,368.41
11540,368.66
11541,368.66
11542,368.9
11543,368.41
11544,368.41
11545,368.9
11546,368.9
11547,368.41
11548,368.9
11549,368.41
11550,368.66
11551,368.41
11552,368.41
11553,368.41
11554,368.66
11555,368.41
11556,368.9
11557,368.9
11558,368.66
11559,368.41
11560,368.41
11561,368.41
11562,368.17
11563,368.41
11564,368.17
11565,368.17
11566,368.41
11567,368.66
11568,368.66
11569,368.41
11570,368.41
11571,368.41
11572,368.41
11573,368.66
11574,369.39
11575,368.9
11576,368.9
11577,368.9
11578,368.66
11579,368.66
11580,368.66
11581,368.9
11582,368.41
11583,368.41
11584,368.66
11585,368.41
11586,368.66
11587,368.66
11588,368.66
11589,368.9
11590,368.66
11591,368.17
11592,368.41
11593,368.17
11594,368.17
11595,367.68
11596,367.68
11597,367.93
11598,368.17
11599,368.41
11600,368.17
11601,367.93
11602,368.17
11603,368.17
11604,368.17
11605,368.66
11606,368.66
11607,368.41
11608,368.41
11609,368.66
11610,368.41
11611,368.17
11612,368.66
11613,368.41
11614,367.68
11615,367.68
11616,367.44
11617,367.44
11618,367.68
11619,367.44
11620,367.44
11621,367.44
11622,367.44
11623,366.71
11624,367.68
11625,367.19
11626,367.19
11627,367.44
11628,367.44
11629,367.19
11630,367.19
11631,367.44
11632,366.71
11633,367.19
11634,367.68
11635,367.68
11636,367.19
11637,366.46
11638,366.46
11639,366.46
11640,366.71
11641,366.71
11642,366.46
11643,366.22
11644,365.97
11645,366.22
11646,365.97
11647,365.97
11648,366.22
11649,366.22
11650,365.73
11651,365.73
11652,365.73
11653,366.22
11654,365.97
11655,365.73
11656,365.97
11657,365.97
11658,365.97
11659,365.97
11660,365.97
11661,366.46
11662,365.97
11663,366.22
11664,366.22
11665,366.22
11666,366.22
11667,366.46
11668,366.46
11669,366.71
11670,365.97
11671,365.97
11672,365.97
11673,365.73
11674,365.97
11675,365.97
11676,365.97
11677,365.97
11678,365.97
11679,366.22
11680,366.46
11681,366.46
11682,366.22
11683,366.22
11684,366.22
11685,366.22
11686,365.97
11687,366.46
11688,366.46
11689,366.46
11690,366.71
11691,366.22
11692,366.22
11693,366.22
11694,365.97
11695,366.22
11696,366.46
11697,366.22
11698,366.22
11699,366.46
11700,366.71
11701,366.46
11702,366.46
11703,365.73
11704,365.97
11705,366.22
11706,366.46
11707,366.46
11708,366.22
11709,365.97
11710,366.22
11711,366.46
11712,365.97
11713,365.97
11714,365.97
11715,365.97
11716,366.46
11717,365.97
11718,366.22
11719,365.73
11720,366.22
11721,365.97
11722,366.22
11723,365.97
11724,365.97
11725,365.97
11726,366.22
11727,366.46
11728,366.22
11729,366.22
11730,366.71
11731,366.22
11732,365.97
11733,366.46
11734,366.46
11735,365.97
11736,366.22
11737,365.97
11738,366.71
11739,366.22
11740,365.73
11741,366.22
11742,365.97
11743,365.97
11744,366.22
11745,366.22
11746,366.22
11747,365.97
11748,366.22
11749,365.97
11750,365.97
11751,366.22
11752,366.46
11753,366.46
11754,366.22
11755,365.73
11756,366.22
11757,365.97
11758,366.22
11759,365.73
11760,365.48
11761,365.73
11762,365.97
11763,365.73
11764,366.22
11765,366.22
11766,366.22
11767,366.46
11768,366.22
11769,366.46
11770,366.71
11771,367.19
11772,366.71
11773,367.19
11774,366.71
11775,366.71
11776,366.71
11777,366.46
11778,366.46
11779,366.71
11780,366.46
11781,366.46
11782,367.19
11783,366.71
11784,367.19
11785,367.19
11786,367.44
11787,367.19
11788,367.19
11789,367.19
11790,367.19
11791,367.44
11792,366.71
11793,367.44
11794,366.71
11795,367.44
11796,367.19
11797,367.19
11798,367.44
11799,367.19
11800,366.71
11801,367.19
11802,367.19
11803,367.19
11804,367.19
11805,367.44
11806,367.19
11807,366.71
11808,366.71
11809,367.19
11810,366.46
11811,366.71
11812,367.19
11813,366.71
11814,366.71
11815,366.71
11816,366.46
11817,367.44
11818,366.71
11819,366.46
11820,366.71
11821,367.19
11822,367.44
11823,366.71
11824,366.71
11825,366.71
11826,367.19
11827,366.71
11828,366.71
11829,366.71
11830,366.46
11831,366.71
11832,367.19
11833,366.71
11834,366.71
11835,366.71
11836,366.71
11837,366.46
11838,366.22
11839,366.46
11840,366.71
11841,366.71
11842,366.46
11843,366.22
11844,366.46
11845,366.46
11846,366.46
11847,366.46
11848,366.71
11849,366.71
11850,366.71
11851,367.44
11852,367.19
11853,366.71
11854,366.46
11855,367.19
11856,367.19
11857,367.19
11858,366.46
11859,366.71
11860,366.46
11861,366.71
11862,366.46
11863,366.71
11864,367.19
11865,366.71
11866,366.71
11867,367.19
11868,366.46
11869,366.71
11870,366.46
11871,366.46
11872,366.46
11873,366.22
11874,366.46
11875,366.46
11876,366.46
11877,365.97
11878,366.22
11879,366.46
11880,366.71
11881,366.46
11882,366.71
11883,366.71
11884,366.71
11885,366.46
11886,366.46
11887,366.22
11888,366.22
11889,366.46
11890,366.46
11891,367.19
11892,367.19
11893,367.19
11894,366.71
11895,366.71
11896,366.46
11897,366.46
11898,366.71
11899,367.19
11900,367.19
11901,367.19
11902,366.71
11903,366.71
11904,366.71
11905,366.46
11906,367.19
11907,367.19
11908,366.71
11909,366.71
11910,366.71
11911,366.71
11912,367.19
11913,367.19
11914,366.71
11915,366.71
11916,367.44
11917,366.71
11918,366.22
11919,367.44
11920,366.71
11921,367.19
11922,367.19
11923,366.71
11924,367.19
11925,367.44
11926,367.44
11927,367.19
11928,367.44
11929,366.71
11930,366.71
11931,366.46
11932,366.71
11933,367.19
11934,367.19
11935,367.19
11936,366.71
11937,366.71
11938,367.19
11939,366.71
11940,366.71
11941,366.46
11942,367.19
11943,366.71
11944,366.71
11945,367.19
11946,366.46
11947,366.46
11948,366.71
11949,366.71
11950,367.19
11951,366.71
11952,366.71
11953,366.71
11954,366.71
11955,366.46
11956,366.22
11957,366.46
11958,366.71
11959,366.46
11960,366.46
11961,366.22
11962,366.71
11963,366.71
11964,366.46
11965,366.71
11966,366.22
11967,366.46
11968,366.22
11969,366.46
11970,366.46
11971,366.46
11972,366.46
11973,365.97
11974,365.97
11975,366.22
11976,366.46
11977,366.46
11978,366.46
11979,366.22
11980,366.46
11981,366.46
11982,366.71
11983,366.46
11984,366.46
11985,366.22
11986,365.97
11987,366.46
11988,367.19
11989,366.71
11990,366.71
11991,367.19
11992,367.19
11993,367.44
11994,367.19
11995,367.19
11996,367.19
11997,367.19
11998,366.71
11999,366.71
12000,366.71
12001,366.71
12002,366.71
12003,366.46
12004,366.46
12005,366.46
12006,366.22
12007,366.46
12008,366.71
12009,367.19
12010,366.71
12011,366.46
12012,366.46
12013,366.46
12014,366.46
12015,366.46
12016,366.46
12017,366.46
12018,366.71
12019,366.46
12020,366.46
12021,366.22
12022,366.71
12023,366.46
12024,366.46
12025,366.71
12026,366.46
12027,366.46
12028,366.22
12029,366.22
12030,365.97
12031,366.22
12032,366.22
12033,366.22
12034,366.22
12035,366.22
12036,366.46
12037,366.46
12038,366.22
12039,366.71
12040,366.22
12041,366.46
12042,366.71
12043,366.46
12044,365.97
12045,366.22
12046,366.22
12047,366.22
12048,366.71
12049,366.71
12050,366.71
12051,366.22
12052,366.71
12053,366.71
12054,366.46
12055,366.71
12056,366.71
12057,366.71
12058,367.19
12059,367.19
12060,367.19
12061,366.71
12062,367.19
12063,367.19
12064,366.71
12065,367.19
12066,366.71
12067,367.19
12068,366.46
12069,366.46
12070,366.22
12071,366.46
12072,366.71
12073,366.22
12074,366.46
12075,366.71
12076,366.46
12077,366.71
12078,366.46
12079,366.46
12080,365.97
12081,366.71
12082,366.46
12083,366.71
12084,366.46
12085,366.71
12086,366.71
12087,366.46
