row_index,WGDC.TrfGen.A.PhsB.InstCVal.mag.f
8109,276.86
8110,267.63
8111,264.99
8112,245.22
8113,243.9
8114,249.17
8115,238.63
8116,226.76
8117,203.03
8118,191.16
8119,185.89
8120,201.71
8121,214.89
8122,217.53
8123,204.35
8124,192.48
8125,184.57
8126,185.89
8127,204.35
8128,212.26
8129,196.44
8130,181.93
8131,174.02
8132,189.84
8133,196.44
8134,193.8
8135,185.89
8136,175.34
8137,158.2
8138,141.06
8139,168.75
8140,184.57
8141,225.44
8142,279.5
8143,311.14
8144,321.68
8145,317.73
8146,315.09
8147,319.05
8148,317.73
8149,315.09
8150,295.32
8151,280.81
8152,246.54
8153,225.44
8154,245.22
8155,299.27
8156,319.05
8157,319.05
8158,291.36
8159,253.13
8160,214.89
8161,193.8
8162,192.48
8163,195.12
8164,213.58
8165,225.44
8166,235.99
8167,254.45
8168,316.41
8169,278.18
8170,320.37
8171,323.0
8172,320.37
8173,319.05
8174,319.05
8175,320.37
8176,320.37
8177,381.01
8178,410.02
8179,410.02
8180,407.38
8181,394.2
8182,390.24
8183,383.65
8184,367.83
8185,341.46
8186,330.91
8187,332.23
8188,330.91
8189,330.91
8190,326.96
8191,312.46
8192,299.27
8193,294.0
8194,275.54
8195,264.99
8196,238.63
8197,216.21
8198,206.98
8199,213.58
8200,230.71
8201,241.26
8202,241.26
8203,262.36
8204,270.27
8205,264.99
8206,243.9
8207,218.85
8208,196.44
8209,191.16
8210,174.02
8211,168.75
8212,179.3
8213,197.75
8214,205.67
8215,217.53
8216,288.72
8217,332.23
8218,338.82
8219,357.28
8220,350.69
8221,341.46
8222,330.91
8223,341.46
8224,373.1
8225,411.34
8226,445.61
8227,424.52
8228,415.29
8229,410.02
8230,381.01
8231,373.1
8232,404.74
8233,439.02
8234,453.52
8235,458.8
8236,461.43
8237,446.93
8238,435.07
8239,432.43
8240,441.66
8241,437.7
8242,425.84
8243,423.2
8244,410.02
8245,407.38
8246,406.06
8247,402.11
8248,427.16
8249,461.43
8250,475.94
8251,483.85
8252,489.12
8253,483.85
8254,474.62
8255,482.53
8256,500.99
8257,520.76
8258,526.04
8259,514.17
8260,507.58
8261,500.99
8262,468.03
8263,441.66
8264,424.52
8265,395.51
8266,365.19
8267,336.19
8268,325.64
8269,361.24
8270,383.65
8271,383.65
8272,383.65
8273,383.65
8274,365.19
8275,353.33
8276,353.33
8277,369.15
8278,369.15
8279,353.33
8280,338.82
8281,349.37
8282,365.19
8283,382.33
8284,381.01
8285,371.78
8286,338.82
8287,312.46
8288,305.86
8289,317.73
8290,337.51
8291,358.6
8292,349.37
8293,315.09
8294,301.91
8295,305.86
8296,299.27
8297,278.18
8298,264.99
8299,258.4
8300,251.81
8301,249.17
8302,228.08
8303,205.67
8304,189.84
8305,179.3
8306,170.07
8307,176.66
8308,210.94
8309,233.35
8310,246.54
8311,235.99
8312,275.54
8313,283.45
8314,290.04
8315,291.36
8316,290.04
8317,290.04
8318,290.04
8319,288.72
8320,286.09
8321,280.81
8322,276.86
8323,275.54
8324,278.18
8325,286.09
8326,309.82
8327,309.82
8328,291.36
8329,268.95
8330,253.13
8331,238.63
8332,218.85
8333,195.12
8334,170.07
8335,141.06
8336,112.06
8337,101.51
8338,108.1
8339,121.29
8340,133.15
8341,129.2
8342,129.2
8343,127.88
8344,122.61
8345,108.1
8346,90.96
8347,94.92
8348,92.28
8349,79.1
8350,88.33
8351,127.88
8352,139.75
8353,139.75
8354,127.88
8355,129.2
8356,127.88
8357,126.56
8358,162.16
8359,195.12
8360,222.8
8361,258.4
8362,268.95
8363,264.99
8364,268.95
8365,272.9
8366,274.22
8367,272.9
8368,270.27
8369,263.67
8370,247.85
8371,243.9
8372,235.99
8373,226.76
8374,208.3
8375,189.84
8376,184.57
8377,179.3
8378,176.66
8379,176.66
8380,175.34
8381,162.16
8382,159.52
8383,174.02
8384,176.66
8385,172.71
8386,160.84
8387,160.84
8388,159.52
8389,154.25
8390,155.57
8391,163.48
8392,174.02
8393,171.39
8394,158.2
8395,148.97
8396,148.97
8397,154.25
8398,152.93
8399,133.15
8400,121.29
8401,118.65
8402,131.83
8403,142.38
8404,171.39
8405,180.62
8406,176.66
8407,171.39
8408,151.61
8409,110.74
8410,87.01
8411,100.19
8412,131.83
8413,150.29
8414,181.93
8415,193.8
8416,212.26
8417,242.58
8418,272.9
8419,279.5
8420,291.36
8421,336.19
8422,337.51
8423,337.51
8424,321.68
8425,301.91
8426,288.72
8427,275.54
8428,254.45
8429,255.76
8430,264.99
8431,272.9
8432,266.31
8433,243.9
8434,230.71
8435,225.44
8436,225.44
8437,225.44
8438,224.12
8439,224.12
8440,216.21
8441,213.58
8442,204.35
8443,195.12
8444,197.75
8445,201.71
8446,208.3
8447,218.85
8448,226.76
8449,218.85
8450,203.03
8451,192.48
8452,185.89
8453,179.3
8454,176.66
8455,183.25
8456,193.8
8457,197.75
8458,201.71
8459,210.94
8460,221.49
8461,230.71
8462,237.31
8463,242.58
8464,253.13
8465,242.58
8466,243.9
8467,264.99
8468,295.32
8469,297.95
8470,307.18
8471,317.73
8472,321.68
8473,315.09
8474,297.95
8475,278.18
8476,272.9
8477,264.99
8478,262.36
8479,272.9
8480,290.04
8481,315.09
8482,326.96
8483,328.28
8484,329.59
8485,326.96
8486,328.28
8487,325.64
8488,308.5
8489,276.86
8490,253.13
8491,251.81
8492,251.81
8493,241.26
8494,234.67
8495,216.21
8496,201.71
8497,196.44
8498,185.89
8499,179.3
8500,181.93
8501,191.16
8502,200.39
8503,203.03
8504,201.71
8505,195.12
8506,187.21
8507,181.93
8508,172.71
8509,166.11
8510,164.79
8511,166.11
8512,168.75
8513,160.84
8514,142.38
8515,139.75
8516,138.43
8517,159.52
8518,164.79
8519,171.39
8520,185.89
8521,213.58
8522,234.67
8523,257.08
8524,274.22
8525,270.27
8526,259.72
8527,257.08
8528,272.9
8529,288.72
8530,320.37
8531,344.1
8532,353.33
8533,370.47
8534,375.74
8535,374.42
8536,373.1
8537,371.78
8538,373.1
8539,371.78
8540,371.78
8541,373.1
8542,374.42
8543,371.78
8544,373.1
8545,373.1
8546,449.57
8547,493.08
8548,493.08
8549,493.08
8550,489.12
8551,489.12
8552,487.8
8553,469.35
8554,473.3
8555,499.67
8556,529.99
8557,547.13
8558,568.23
8559,599.87
8560,601.19
8561,594.59
8562,590.64
8563,574.82
8564,595.91
8565,593.27
8566,589.32
8567,589.32
8568,556.36
8569,559.0
8570,564.27
8571,570.86
8572,559.0
8573,553.72
8574,553.72
8575,566.91
8576,540.54
8577,549.77
8578,573.5
8579,549.77
8580,514.17
8581,529.99
8582,516.81
8583,479.89
8584,486.48
8585,516.81
8586,514.17
8587,510.22
8588,493.08
8589,495.71
8590,499.67
8591,503.62
8592,499.67
8593,482.53
8594,474.62
8595,483.85
8596,468.03
8597,474.62
8598,514.17
8599,529.99
8600,547.13
8601,566.91
8602,594.59
8603,611.73
8604,624.92
8605,609.1
8606,585.36
8607,560.31
8608,536.58
8609,531.31
8610,529.99
8611,520.76
8612,529.99
8613,537.9
8614,540.54
8615,540.54
8616,532.63
8617,520.76
8618,506.26
8619,490.44
8620,515.49
8621,545.81
8622,556.36
8623,564.27
8624,569.54
8625,559.0
8626,526.04
8627,479.89
8628,441.66
8629,404.74
8630,370.47
8631,361.24
8632,363.87
8633,382.33
8634,452.21
8635,537.9
8636,557.68
8637,541.86
8638,503.62
8639,454.84
8640,415.29
8641,403.43
8642,428.47
8643,478.57
8644,500.99
8645,506.26
8646,500.99
8647,478.57
8648,471.98
8649,477.26
8650,478.57
8651,479.89
8652,473.3
8653,458.8
8654,427.16
8655,406.06
8656,375.74
8657,354.64
8658,325.64
8659,287.41
8660,278.18
8661,319.05
8662,358.6
8663,379.69
8664,383.65
8665,388.92
8666,392.88
8667,395.51
8668,392.88
8669,374.42
8670,332.23
8671,311.14
8672,309.82
8673,317.73
8674,312.46
8675,326.96
8676,326.96
8677,323.0
8678,305.86
8679,284.77
8680,274.22
8681,258.4
8682,237.31
8683,217.53
8684,216.21
8685,225.44
8686,237.31
8687,259.72
8688,290.04
8689,317.73
8690,340.14
8691,340.14
8692,338.82
8693,329.59
8694,308.5
8695,283.45
8696,290.04
8697,288.72
8698,263.67
8699,267.63
8700,294.0
8701,316.41
8702,311.14
8703,278.18
8704,259.72
8705,321.68
8706,336.19
8707,365.19
8708,382.33
8709,392.88
8710,392.88
8711,391.56
8712,395.51
8713,392.88
8714,456.16
8715,475.94
8716,461.43
8717,425.84
8718,383.65
8719,353.33
8720,330.91
8721,300.59
8722,274.22
8723,287.41
8724,328.28
8725,391.56
8726,457.48
8727,478.57
8728,479.89
8729,477.26
8730,468.03
8731,487.8
8732,494.39
8733,493.08
8734,478.57
8735,462.75
8736,452.21
8737,448.25
8738,442.98
8739,437.7
8740,432.43
8741,444.3
8742,442.98
8743,445.61
8744,441.66
8745,428.47
8746,410.02
8747,390.24
8748,348.05
8749,304.55
8750,308.5
8751,340.14
8752,357.28
8753,369.15
8754,367.83
8755,352.01
8756,312.46
8757,286.09
8758,278.18
8759,276.86
8760,279.5
8761,299.27
8762,307.18
8763,308.5
8764,305.86
8765,295.32
8766,288.72
8767,275.54
8768,275.54
8769,295.32
8770,317.73
8771,326.96
8772,316.41
8773,295.32
8774,267.63
8775,245.22
8776,222.8
8777,210.94
8778,224.12
8779,255.76
8780,272.9
8781,317.73
8782,275.54
8783,280.81
8784,280.81
8785,272.9
8786,255.76
8787,246.54
8788,237.31
8789,228.08
8790,217.53
8791,234.67
8792,264.99
8793,290.04
8794,308.5
8795,307.18
8796,288.72
8797,266.31
8798,254.45
8799,246.54
8800,249.17
8801,264.99
8802,308.5
8803,349.37
8804,374.42
8805,392.88
8806,394.2
8807,381.01
8808,357.28
8809,354.64
8810,371.78
8811,392.88
8812,396.83
8813,407.38
8814,413.97
8815,394.2
8816,363.87
8817,336.19
8818,311.14
8819,307.18
8820,308.5
8821,320.37
8822,330.91
8823,342.78
8824,341.46
8825,346.73
8826,353.33
8827,353.33
8828,361.24
8829,359.92
8830,373.1
8831,394.2
8832,374.42
8833,359.92
8834,341.46
8835,333.55
8836,328.28
8837,308.5
8838,290.04
8839,284.77
8840,283.45
8841,291.36
8842,286.09
8843,279.5
8844,275.54
8845,278.18
8846,276.86
8847,264.99
8848,249.17
8849,234.67
8850,230.71
8851,217.53
8852,203.03
8853,187.21
8854,179.3
8855,164.79
8856,143.7
8857,143.7
8858,160.84
8859,172.71
8860,147.66
8861,130.52
8862,131.83
8863,154.25
8864,174.02
8865,170.07
8866,171.39
8867,154.25
8868,118.65
8869,98.87
8870,116.01
8871,158.2
8872,160.84
8873,141.06
8874,129.2
8875,137.11
8876,147.66
8877,159.52
8878,179.3
8879,205.67
8880,263.67
8881,279.5
8882,286.09
8883,278.18
8884,262.36
8885,235.99
8886,225.44
8887,226.76
8888,214.89
8889,201.71
8890,197.75
8891,213.58
8892,251.81
8893,287.41
8894,307.18
8895,308.5
8896,304.55
8897,296.63
8898,280.81
8899,257.08
8900,234.67
8901,226.76
8902,235.99
8903,251.81
8904,267.63
8905,288.72
8906,300.59
8907,312.46
8908,328.28
8909,328.28
8910,317.73
8911,311.14
8912,321.68
8913,333.55
8914,354.64
8915,365.19
8916,363.87
8917,358.6
8918,341.46
8919,315.09
8920,305.86
8921,301.91
8922,299.27
8923,308.5
8924,320.37
8925,308.5
8926,297.95
8927,288.72
8928,280.81
8929,279.5
8930,286.09
8931,278.18
8932,283.45
8933,287.41
8934,275.54
8935,249.17
8936,230.71
8937,222.8
8938,201.71
8939,193.8
8940,203.03
8941,210.94
8942,226.76
8943,235.99
8944,241.26
8945,246.54
8946,247.85
8947,264.99
8948,295.32
8949,307.18
8950,321.68
8951,328.28
8952,330.91
8953,336.19
8954,344.1
8955,352.01
8956,357.28
8957,354.64
8958,342.78
8959,336.19
8960,344.1
8961,338.82
8962,315.09
8963,290.04
8964,272.9
8965,264.99
8966,262.36
8967,274.22
8968,299.27
8969,321.68
8970,325.64
8971,317.73
8972,297.95
8973,283.45
8974,262.36
8975,259.72
8976,249.17
8977,253.13
8978,241.26
8979,222.8
8980,197.75
8981,179.3
8982,163.48
8983,164.79
8984,184.57
8985,196.44
8986,204.35
8987,195.12
8988,181.93
8989,176.66
8990,176.66
8991,179.3
8992,184.57
8993,195.12
8994,197.75
8995,189.84
8996,184.57
8997,179.3
8998,171.39
8999,143.7
9000,98.87
9001,81.74
9002,98.87
9003,119.97
9004,141.06
9005,160.84
9006,179.3
9007,174.02
9008,166.11
9009,142.38
9010,119.97
9011,101.51
9012,102.83
9013,117.33
9014,130.52
9015,172.71
9016,180.62
9017,176.66
9018,175.34
9019,181.93
9020,180.62
9021,181.93
9022,185.89
9023,193.8
9024,213.58
9025,217.53
9026,230.71
9027,255.76
9028,274.22
9029,272.9
9030,283.45
9031,279.5
9032,280.81
9033,287.41
9034,309.82
9035,317.73
9036,329.59
9037,336.19
9038,338.82
9039,336.19
9040,337.51
9041,333.55
9042,325.64
9043,319.05
9044,328.28
9045,346.73
9046,354.64
9047,363.87
9048,379.69
9049,396.83
9050,395.51
9051,407.38
9052,411.34
9053,386.29
9054,358.6
9055,330.91
9056,315.09
9057,309.82
9058,315.09
9059,320.37
9060,319.05
9061,321.68
9062,321.68
9063,296.63
9064,272.9
9065,251.81
9066,235.99
9067,232.03
9068,228.08
9069,228.08
9070,232.03
9071,255.76
9072,301.91
9073,319.05
9074,321.68
9075,325.64
9076,312.46
9077,319.05
9078,325.64
9079,320.37
9080,305.86
9081,294.0
9082,290.04
9083,297.95
9084,300.59
9085,295.32
9086,294.0
9087,304.55
9088,323.0
9089,337.51
9090,340.14
9091,319.05
9092,299.27
9093,291.36
9094,294.0
9095,286.09
9096,263.67
9097,243.9
9098,233.35
9099,224.12
9100,206.98
9101,203.03
9102,232.03
9103,263.67
9104,287.41
9105,309.82
9106,337.51
9107,341.46
9108,340.14
9109,326.96
9110,330.91
9111,330.91
9112,304.55
9113,288.72
9114,287.41
9115,286.09
9116,279.5
9117,274.22
9118,275.54
9119,283.45
9120,283.45
9121,279.5
9122,259.72
9123,251.81
9124,247.85
9125,226.76
9126,212.26
9127,196.44
9128,193.8
9129,201.71
9130,217.53
9131,221.49
9132,217.53
9133,216.21
9134,210.94
9135,206.98
9136,200.39
9137,195.12
9138,193.8
9139,200.39
9140,201.71
9141,205.67
9142,210.94
9143,196.44
9144,184.57
9145,176.66
9146,166.11
9147,150.29
9148,134.47
9149,130.52
9150,133.15
9151,142.38
9152,145.02
9153,147.66
9154,142.38
9155,133.15
9156,122.61
9157,122.61
9158,130.52
9159,127.88
9160,122.61
9161,121.29
9162,112.06
9163,98.87
9164,92.28
9165,92.28
9166,102.83
9167,122.61
9168,142.38
9169,150.29
9170,145.02
9171,148.97
9172,150.29
9173,137.11
9174,134.47
9175,137.11
9176,118.65
9177,106.79
9178,105.47
9179,118.65
9180,134.47
9181,141.06
9182,141.06
9183,145.02
9184,139.75
9185,117.33
9186,101.51
9187,101.51
9188,139.75
9189,184.57
9190,185.89
9191,193.8
9192,197.75
9193,206.98
9194,216.21
9195,218.85
9196,213.58
9197,197.75
9198,183.25
9199,168.75
9200,168.75
9201,185.89
9202,217.53
9203,226.76
9204,225.44
9205,228.08
9206,233.35
9207,235.99
9208,230.71
9209,213.58
9210,195.12
9211,171.39
9212,148.97
9213,162.16
9214,201.71
9215,247.85
9216,309.82
9217,321.68
9218,308.5
9219,284.77
9220,262.36
9221,242.58
9222,234.67
9223,245.22
9224,253.13
9225,253.13
9226,262.36
9227,262.36
9228,249.17
9229,226.76
9230,192.48
9231,172.71
9232,172.71
9233,175.34
9234,181.93
9235,193.8
9236,208.3
9237,210.94
9238,210.94
9239,213.58
9240,213.58
9241,206.98
9242,205.67
9243,208.3
9244,217.53
9245,222.8
9246,214.89
9247,208.3
9248,206.98
9249,214.89
9250,224.12
9251,238.63
9252,245.22
9253,233.35
9254,218.85
9255,212.26
9256,206.98
9257,196.44
9258,191.16
9259,185.89
9260,179.3
9261,171.39
9262,155.57
9263,163.48
9264,179.3
9265,191.16
9266,191.16
9267,184.57
9268,183.25
9269,185.89
9270,193.8
9271,203.03
9272,206.98
9273,205.67
9274,196.44
9275,192.48
9276,184.57
9277,172.71
9278,164.79
9279,159.52
9280,150.29
9281,147.66
9282,154.25
9283,160.84
9284,155.57
9285,141.06
9286,129.2
9287,123.92
9288,126.56
9289,121.29
9290,127.88
9291,137.11
9292,129.2
9293,122.61
9294,117.33
9295,113.38
9296,123.92
9297,162.16
9298,174.02
9299,176.66
9300,191.16
9301,195.12
9302,187.21
9303,176.66
9304,164.79
9305,166.11
9306,172.71
9307,192.48
9308,210.94
9309,216.21
9310,205.67
9311,187.21
9312,170.07
9313,154.25
9314,141.06
9315,138.43
9316,158.2
9317,180.62
9318,193.8
9319,201.71
9320,205.67
9321,210.94
9322,205.67
9323,196.44
9324,181.93
9325,170.07
9326,172.71
9327,172.71
9328,174.02
9329,170.07
9330,148.97
9331,143.7
9332,164.79
9333,179.3
9334,193.8
9335,201.71
9336,208.3
9337,218.85
9338,235.99
9339,259.72
9340,263.67
9341,262.36
9342,262.36
9343,274.22
9344,286.09
9345,283.45
9346,272.9
9347,259.72
9348,254.45
9349,251.81
9350,249.17
9351,225.44
9352,197.75
9353,180.62
9354,168.75
9355,138.43
9356,123.92
9357,163.48
9358,179.3
9359,183.25
9360,189.84
9361,191.16
9362,201.71
9363,216.21
9364,237.31
9365,253.13
9366,267.63
9367,272.9
9368,274.22
9369,286.09
9370,296.63
9371,291.36
9372,278.18
9373,270.27
9374,266.31
9375,266.31
9376,264.99
9377,263.67
9378,262.36
9379,257.08
9380,263.67
9381,279.5
9382,284.77
9383,278.18
9384,263.67
9385,241.26
9386,221.49
9387,204.35
9388,187.21
9389,183.25
9390,183.25
9391,184.57
9392,183.25
9393,181.93
9394,187.21
9395,203.03
9396,214.89
9397,224.12
9398,230.71
9399,222.8
9400,206.98
9401,200.39
9402,191.16
9403,184.57
9404,180.62
9405,175.34
9406,181.93
9407,192.48
9408,197.75
9409,193.8
9410,193.8
9411,192.48
9412,185.89
9413,184.57
9414,195.12
9415,210.94
9416,210.94
9417,200.39
9418,203.03
9419,201.71
9420,200.39
9421,196.44
9422,189.84
9423,181.93
9424,181.93
9425,179.3
9426,184.57
9427,193.8
9428,203.03
9429,212.26
9430,228.08
9431,243.9
9432,254.45
9433,253.13
9434,234.67
9435,221.49
9436,208.3
9437,208.3
9438,201.71
9439,195.12
9440,185.89
9441,179.3
9442,171.39
9443,168.75
9444,151.61
9445,148.97
9446,164.79
9447,176.66
9448,183.25
9449,191.16
9450,189.84
9451,183.25
9452,175.34
9453,171.39
9454,162.16
9455,163.48
9456,171.39
9457,170.07
9458,172.71
9459,174.02
9460,172.71
9461,175.34
9462,185.89
9463,201.71
9464,208.3
9465,206.98
9466,205.67
9467,210.94
9468,225.44
9469,235.99
9470,243.9
9471,241.26
9472,228.08
9473,210.94
9474,205.67
9475,201.71
9476,208.3
9477,218.85
9478,228.08
9479,238.63
9480,245.22
9481,246.54
9482,255.76
9483,267.63
9484,267.63
9485,264.99
9486,257.08
9487,255.76
9488,258.4
9489,259.72
9490,263.67
9491,274.22
9492,272.9
9493,267.63
9494,267.63
9495,266.31
9496,268.95
9497,264.99
9498,254.45
9499,238.63
9500,226.76
9501,228.08
9502,230.71
9503,235.99
9504,249.17
9505,258.4
9506,255.76
9507,243.9
9508,233.35
9509,234.67
9510,243.9
9511,255.76
9512,280.81
9513,312.46
9514,315.09
9515,299.27
9516,284.77
9517,275.54
9518,264.99
9519,254.45
9520,246.54
9521,245.22
9522,266.31
9523,294.0
9524,312.46
9525,321.68
9526,316.41
9527,287.41
9528,258.4
9529,243.9
9530,247.85
9531,245.22
9532,247.85
9533,247.85
9534,257.08
9535,259.72
9536,264.99
9537,259.72
9538,247.85
9539,242.58
9540,225.44
9541,222.8
9542,213.58
9543,217.53
9544,224.12
9545,224.12
9546,228.08
9547,238.63
9548,247.85
9549,257.08
9550,264.99
9551,259.72
9552,246.54
9553,238.63
9554,233.35
9555,237.31
9556,232.03
9557,225.44
9558,232.03
9559,232.03
9560,237.31
9561,258.4
9562,287.41
9563,315.09
9564,330.91
9565,326.96
9566,299.27
9567,279.5
9568,270.27
9569,255.76
9570,243.9
9571,243.9
9572,245.22
9573,263.67
9574,286.09
9575,300.59
9576,299.27
9577,296.63
9578,296.63
9579,294.0
9580,283.45
9581,288.72
9582,311.14
9583,321.68
9584,323.0
9585,323.0
9586,319.05
9587,304.55
9588,296.63
9589,300.59
9590,296.63
9591,294.0
9592,287.41
9593,278.18
9594,264.99
9595,253.13
9596,253.13
9597,274.22
9598,299.27
9599,307.18
9600,307.18
9601,305.86
9602,294.0
9603,290.04
9604,287.41
9605,284.77
9606,276.86
9607,284.77
9608,299.27
9609,312.46
9610,319.05
9611,316.41
9612,305.86
9613,280.81
9614,255.76
9615,257.08
9616,268.95
9617,268.95
9618,268.95
9619,258.4
9620,249.17
9621,233.35
9622,221.49
9623,205.67
9624,195.12
9625,192.48
9626,195.12
9627,200.39
9628,195.12
9629,193.8
9630,200.39
9631,206.98
9632,208.3
9633,208.3
9634,214.89
9635,214.89
9636,212.26
9637,204.35
9638,203.03
9639,193.8
9640,192.48
9641,195.12
9642,195.12
9643,189.84
9644,189.84
9645,197.75
9646,197.75
9647,193.8
9648,197.75
9649,214.89
9650,218.85
9651,218.85
9652,218.85
9653,224.12
9654,225.44
9655,224.12
9656,224.12
9657,213.58
9658,206.98
9659,205.67
9660,210.94
9661,213.58
9662,212.26
9663,208.3
9664,197.75
9665,189.84
9666,180.62
9667,175.34
9668,174.02
9669,180.62
9670,183.25
9671,181.93
9672,176.66
9673,179.3
9674,175.34
9675,172.71
9676,160.84
9677,143.7
9678,138.43
9679,133.15
9680,139.75
9681,154.25
9682,147.66
9683,142.38
9684,150.29
9685,148.97
9686,141.06
9687,154.25
9688,183.25
9689,189.84
9690,204.35
9691,218.85
9692,225.44
9693,218.85
9694,208.3
9695,196.44
9696,181.93
9697,163.48
9698,162.16
9699,179.3
9700,183.25
9701,185.89
9702,187.21
9703,183.25
9704,179.3
9705,176.66
9706,168.75
9707,148.97
9708,147.66
9709,138.43
9710,129.2
9711,141.06
9712,155.57
9713,164.79
9714,163.48
9715,164.79
9716,163.48
9717,159.52
9718,143.7
9719,133.15
9720,127.88
9721,130.52
9722,131.83
9723,127.88
9724,127.88
9725,137.11
9726,159.52
9727,175.34
9728,162.16
9729,139.75
9730,122.61
9731,122.61
9732,134.47
9733,150.29
9734,158.2
9735,163.48
9736,164.79
9737,155.57
9738,148.97
9739,141.06
9740,142.38
9741,151.61
9742,139.75
9743,121.29
9744,105.47
9745,94.92
9746,106.79
9747,112.06
9748,118.65
9749,121.29
9750,126.56
9751,131.83
9752,126.56
9753,108.1
9754,89.65
9755,73.83
9756,84.37
9757,94.92
9758,96.24
9759,116.01
9760,151.61
9761,175.34
9762,163.48
9763,147.66
9764,139.75
9765,134.47
9766,134.47
9767,122.61
9768,109.42
9769,89.65
9770,65.91
9771,63.28
9772,71.19
9773,71.19
9774,79.1
9775,96.24
9776,97.56
9777,85.69
9778,80.42
9779,87.01
9780,94.92
9781,106.79
9782,116.01
9783,109.42
9784,97.56
9785,85.69
9786,88.33
9787,98.87
9788,108.1
9789,108.1
9790,116.01
9791,129.2
9792,130.52
9793,126.56
9794,127.88
9795,139.75
9796,137.11
9797,133.15
9798,130.52
9799,129.2
9800,129.2
9801,133.15
9802,130.52
9803,130.52
9804,138.43
9805,142.38
9806,139.75
9807,133.15
9808,133.15
9809,141.06
9810,151.61
9811,148.97
9812,130.52
9813,117.33
9814,101.51
9815,87.01
9816,88.33
9817,90.96
9818,94.92
9819,100.19
9820,98.87
9821,89.65
9822,79.1
9823,80.42
9824,89.65
9825,94.92
9826,109.42
9827,117.33
9828,112.06
9829,101.51
9830,97.56
9831,96.24
9832,97.56
9833,101.51
9834,98.87
9835,97.56
9836,102.83
9837,109.42
9838,113.38
9839,117.33
9840,116.01
9841,110.74
9842,98.87
9843,90.96
9844,87.01
9845,97.56
9846,116.01
9847,126.56
9848,121.29
9849,109.42
9850,102.83
9851,98.87
9852,96.24
9853,96.24
9854,92.28
9855,88.33
9856,90.96
9857,96.24
9858,98.87
9859,97.56
9860,97.56
9861,97.56
9862,106.79
9863,105.47
9864,105.47
9865,98.87
9866,100.19
9867,105.47
9868,106.79
9869,109.42
9870,102.83
9871,96.24
9872,92.28
9873,96.24
9874,98.87
9875,96.24
9876,92.28
9877,96.24
9878,109.42
9879,119.97
9880,121.29
9881,110.74
9882,98.87
9883,100.19
9884,105.47
9885,106.79
9886,109.42
9887,106.79
9888,108.1
9889,106.79
9890,105.47
9891,102.83
9892,110.74
9893,113.38
9894,110.74
9895,105.47
9896,100.19
9897,102.83
9898,112.06
9899,113.38
9900,116.01
9901,116.01
9902,106.79
9903,100.19
9904,100.19
9905,102.83
9906,112.06
9907,123.92
9908,131.83
9909,129.2
9910,129.2
9911,127.88
9912,123.92
9913,118.65
9914,113.38
9915,106.79
9916,105.47
9917,113.38
9918,122.61
9919,123.92
9920,119.97
9921,113.38
9922,110.74
9923,119.97
9924,138.43
9925,152.93
9926,147.66
9927,133.15
9928,117.33
9929,116.01
9930,121.29
9931,134.47
9932,137.11
9933,131.83
9934,127.88
9935,129.2
9936,121.29
9937,117.33
9938,119.97
9939,123.92
9940,121.29
9941,118.65
9942,112.06
9943,108.1
9944,105.47
9945,101.51
9946,113.38
9947,117.33
9948,108.1
9949,98.87
9950,100.19
9951,106.79
9952,109.42
9953,106.79
9954,108.1
9955,108.1
9956,112.06
9957,108.1
9958,106.79
9959,105.47
9960,109.42
9961,117.33
9962,131.83
9963,133.15
9964,127.88
9965,117.33
9966,105.47
9967,101.51
9968,105.47
9969,108.1
9970,101.51
9971,94.92
9972,97.56
9973,105.47
9974,110.74
9975,110.74
9976,106.79
9977,98.87
9978,92.28
9979,84.37
9980,76.46
9981,67.23
9982,64.6
9983,75.14
9984,88.33
9985,100.19
9986,105.47
9987,102.83
9988,100.19
9989,97.56
9990,98.87
9991,108.1
9992,118.65
9993,122.61
9994,123.92
9995,126.56
9996,126.56
9997,116.01
9998,110.74
9999,113.38
10000,112.06
10001,101.51
10002,97.56
10003,92.28
10004,90.96
10005,92.28
10006,94.92
10007,100.19
10008,96.24
10009,88.33
10010,94.92
10011,105.47
10012,108.1
10013,109.42
10014,102.83
10015,96.24
10016,85.69
10017,76.46
10018,80.42
10019,81.74
10020,76.46
10021,79.1
10022,73.83
10023,64.6
10024,65.91
10025,73.83
10026,87.01
10027,92.28
10028,84.37
10029,80.42
10030,88.33
10031,98.87
10032,101.51
10033,97.56
10034,85.69
10035,92.28
10036,110.74
10037,121.29
10038,119.97
10039,116.01
10040,102.83
10041,106.79
10042,116.01
10043,121.29
10044,121.29
10045,116.01
10046,98.87
10047,89.65
10048,71.19
10049,55.37
10050,59.32
10051,63.28
10052,71.19
10053,69.87
10054,64.6
10055,68.55
10056,77.78
10057,84.37
10058,85.69
10059,84.37
10060,84.37
10061,89.65
10062,89.65
10063,88.33
10064,89.65
10065,89.65
10066,76.46
10067,69.87
10068,76.46
10069,77.78
10070,80.42
10071,77.78
10072,88.33
10073,90.96
10074,85.69
10075,85.69
10076,100.19
10077,123.92
10078,147.66
10079,141.06
10080,119.97
10081,105.47
10082,98.87
10083,96.24
10084,89.65
10085,88.33
10086,90.96
10087,113.38
10088,139.75
10089,166.11
10090,168.75
10091,159.52
10092,142.38
10093,129.2
10094,127.88
10095,142.38
10096,145.02
10097,137.11
10098,129.2
10099,126.56
10100,131.83
10101,148.97
10102,162.16
10103,164.79
