row_index,WGDC.TrfGen.A.PhsC.InstCVal.mag.f
8105,282.13
8106,301.91
8107,297.95
8108,291.36
8109,286.09
8110,276.86
8111,270.27
8112,250.49
8113,249.17
8114,259.72
8115,243.9
8116,232.03
8117,210.94
8118,197.75
8119,193.8
8120,209.62
8121,222.8
8122,224.12
8123,209.62
8124,200.39
8125,192.48
8126,192.48
8127,212.26
8128,217.53
8129,204.35
8130,188.53
8131,181.93
8132,197.75
8133,203.03
8134,200.39
8135,192.48
8136,183.25
8137,164.79
8138,146.34
8139,175.34
8140,192.48
8141,233.35
8142,286.09
8143,317.73
8144,329.59
8145,326.96
8146,323.0
8147,326.96
8148,326.96
8149,323.0
8150,305.86
8151,290.04
8152,253.13
8153,233.35
8154,257.08
8155,307.18
8156,325.64
8157,325.64
8158,301.91
8159,259.72
8160,222.8
8161,200.39
8162,197.75
8163,204.35
8164,218.85
8165,232.03
8166,242.58
8167,262.36
8168,321.68
8169,283.45
8170,326.96
8171,330.91
8172,328.28
8173,326.96
8174,325.64
8175,328.28
8176,326.96
8177,388.92
8178,417.93
8179,417.93
8180,417.93
8181,400.79
8182,398.15
8183,388.92
8184,373.1
8185,349.37
8186,338.82
8187,342.78
8188,340.14
8189,340.14
8190,332.23
8191,320.37
8192,307.18
8193,303.23
8194,283.45
8195,274.22
8196,247.85
8197,222.8
8198,214.89
8199,220.17
8200,237.31
8201,245.22
8202,249.17
8203,270.27
8204,279.5
8205,274.22
8206,253.13
8207,225.44
8208,205.67
8209,199.07
8210,181.93
8211,177.98
8212,185.89
8213,205.67
8214,210.94
8215,224.12
8216,296.63
8217,341.46
8218,346.73
8219,366.51
8220,361.24
8221,349.37
8222,336.19
8223,348.05
8224,382.33
8225,420.56
8226,452.21
8227,431.11
8228,425.84
8229,417.93
8230,388.92
8231,382.33
8232,411.34
8233,446.93
8234,460.12
8235,466.71
8236,470.66
8237,456.16
8238,441.66
8239,437.7
8240,448.25
8241,446.93
8242,432.43
8243,429.79
8244,416.61
8245,415.29
8246,412.65
8247,408.7
8248,436.39
8249,468.03
8250,483.85
8251,489.12
8252,498.35
8253,490.44
8254,479.89
8255,490.44
8256,510.22
8257,527.35
8258,533.95
8259,523.4
8260,514.17
8261,508.9
8262,475.94
8263,449.57
8264,432.43
8265,402.11
8266,373.1
8267,341.46
8268,332.23
8269,367.83
8270,391.56
8271,390.24
8272,391.56
8273,388.92
8274,370.47
8275,359.92
8276,359.92
8277,378.38
8278,375.74
8279,359.92
8280,342.78
8281,355.96
8282,371.78
8283,388.92
8284,387.6
8285,378.38
8286,348.05
8287,320.37
8288,312.46
8289,325.64
8290,345.42
8291,365.19
8292,353.33
8293,325.64
8294,311.14
8295,316.41
8296,307.18
8297,287.41
8298,271.59
8299,266.31
8300,259.72
8301,257.08
8302,237.31
8303,214.89
8304,195.12
8305,188.53
8306,177.98
8307,185.89
8308,214.89
8309,239.94
8310,251.81
8311,243.9
8312,282.13
8313,291.36
8314,297.95
8315,297.95
8316,300.59
8317,299.27
8318,296.63
8319,296.63
8320,291.36
8321,290.04
8322,283.45
8323,283.45
8324,287.41
8325,292.68
8326,317.73
8327,317.73
8328,297.95
8329,276.86
8330,259.72
8331,249.17
8332,228.08
8333,200.39
8334,177.98
8335,146.34
8336,118.65
8337,106.79
8338,114.7
8339,129.2
8340,141.06
8341,138.43
8342,135.79
8343,134.47
8344,130.52
8345,113.38
8346,98.87
8347,100.19
8348,98.87
8349,87.01
8350,96.24
8351,133.15
8352,146.34
8353,146.34
8354,133.15
8355,130.52
8356,134.47
8357,133.15
8358,170.07
8359,201.71
8360,229.4
8361,267.63
8362,278.18
8363,272.9
8364,276.86
8365,278.18
8366,278.18
8367,279.5
8368,279.5
8369,270.27
8370,257.08
8371,249.17
8372,243.9
8373,233.35
8374,214.89
8375,199.07
8376,192.48
8377,188.53
8378,185.89
8379,184.57
8380,181.93
8381,170.07
8382,164.79
8383,180.62
8384,183.25
8385,181.93
8386,168.75
8387,168.75
8388,164.79
8389,163.48
8390,162.16
8391,170.07
8392,179.3
8393,177.98
8394,166.11
8395,155.57
8396,159.52
8397,160.84
8398,160.84
8399,139.75
8400,126.56
8401,123.92
8402,138.43
8403,151.61
8404,179.3
8405,185.89
8406,184.57
8407,179.3
8408,159.52
8409,116.01
8410,94.92
8411,106.79
8412,139.75
8413,154.25
8414,188.53
8415,201.71
8416,220.17
8417,247.85
8418,279.5
8419,287.41
8420,299.27
8421,341.46
8422,346.73
8423,346.73
8424,329.59
8425,311.14
8426,296.63
8427,283.45
8428,262.36
8429,262.36
8430,270.27
8431,280.81
8432,272.9
8433,249.17
8434,239.94
8435,232.03
8436,233.35
8437,230.71
8438,232.03
8439,229.4
8440,222.8
8441,221.49
8442,210.94
8443,201.71
8444,204.35
8445,209.62
8446,214.89
8447,225.44
8448,233.35
8449,225.44
8450,212.26
8451,199.07
8452,192.48
8453,185.89
8454,183.25
8455,191.16
8456,199.07
8457,205.67
8458,210.94
8459,217.53
8460,229.4
8461,234.67
8462,243.9
8463,250.49
8464,259.72
8465,250.49
8466,250.49
8467,272.9
8468,300.59
8469,305.86
8470,312.46
8471,325.64
8472,330.91
8473,323.0
8474,308.5
8475,286.09
8476,279.5
8477,271.59
8478,270.27
8479,280.81
8480,299.27
8481,323.0
8482,337.51
8483,336.19
8484,340.14
8485,337.51
8486,333.55
8487,330.91
8488,313.77
8489,286.09
8490,261.04
8491,259.72
8492,259.72
8493,249.17
8494,241.26
8495,225.44
8496,210.94
8497,203.03
8498,193.8
8499,185.89
8500,188.53
8501,195.12
8502,205.67
8503,209.62
8504,210.94
8505,200.39
8506,195.12
8507,188.53
8508,179.3
8509,174.02
8510,172.71
8511,174.02
8512,175.34
8513,168.75
8514,150.29
8515,146.34
8516,145.02
8517,166.11
8518,171.39
8519,179.3
8520,192.48
8521,217.53
8522,242.58
8523,263.67
8524,282.13
8525,279.5
8526,266.31
8527,266.31
8528,280.81
8529,294.0
8530,328.28
8531,353.33
8532,359.92
8533,377.06
8534,382.33
8535,382.33
8536,382.33
8537,377.06
8538,381.01
8539,381.01
8540,379.69
8541,379.69
8542,379.69
8543,381.01
8544,379.69
8545,379.69
8546,458.8
8547,499.67
8548,499.67
8549,498.35
8550,498.35
8551,498.35
8552,495.71
8553,477.26
8554,478.57
8555,508.9
8556,536.58
8557,553.72
8558,576.14
8559,606.46
8560,607.78
8561,603.82
8562,597.23
8563,584.05
8564,602.5
8565,599.87
8566,595.91
8567,597.23
8568,564.27
8569,566.91
8570,572.18
8571,578.77
8572,566.91
8573,562.95
8574,560.31
8575,573.5
8576,547.13
8577,559.0
8578,582.73
8579,559.0
8580,519.44
8581,537.9
8582,524.72
8583,487.8
8584,494.39
8585,524.72
8586,520.76
8587,516.81
8588,498.35
8589,504.94
8590,507.58
8591,510.22
8592,507.58
8593,490.44
8594,485.17
8595,490.44
8596,477.26
8597,485.17
8598,523.4
8599,539.22
8600,556.36
8601,574.82
8602,602.5
8603,618.32
8604,634.15
8605,615.69
8606,594.59
8607,569.54
8608,545.81
8609,537.9
8610,537.9
8611,528.67
8612,539.22
8613,547.13
8614,547.13
8615,548.45
8616,540.54
8617,527.35
8618,515.49
8619,498.35
8620,523.4
8621,553.72
8622,564.27
8623,574.82
8624,577.45
8625,565.59
8626,532.63
8627,489.12
8628,448.25
8629,410.02
8630,377.06
8631,367.83
8632,371.78
8633,390.24
8634,458.8
8635,545.81
8636,564.27
8637,548.45
8638,511.53
8639,461.43
8640,425.84
8641,411.34
8642,435.07
8643,485.17
8644,508.9
8645,514.17
8646,507.58
8647,486.48
8648,477.26
8649,485.17
8650,485.17
8651,487.8
8652,478.57
8653,466.71
8654,435.07
8655,416.61
8656,384.97
8657,361.24
8658,330.91
8659,294.0
8660,283.45
8661,326.96
8662,365.19
8663,387.6
8664,391.56
8665,395.51
8666,402.11
8667,404.74
8668,398.15
8669,379.69
8670,340.14
8671,316.41
8672,319.05
8673,323.0
8674,320.37
8675,333.55
8676,333.55
8677,330.91
8678,312.46
8679,291.36
8680,282.13
8681,267.63
8682,245.22
8683,225.44
8684,225.44
8685,230.71
8686,245.22
8687,267.63
8688,297.95
8689,321.68
8690,348.05
8691,349.37
8692,345.42
8693,338.82
8694,313.77
8695,290.04
8696,296.63
8697,294.0
8698,270.27
8699,272.9
8700,301.91
8701,325.64
8702,317.73
8703,287.41
8704,268.95
8705,328.28
8706,345.42
8707,373.1
8708,390.24
8709,398.15
8710,399.47
8711,399.47
8712,400.79
8713,399.47
8714,464.07
8715,483.85
8716,468.03
8717,432.43
8718,391.56
8719,361.24
8720,338.82
8721,308.5
8722,280.81
8723,296.63
8724,336.19
8725,399.47
8726,468.03
8727,485.17
8728,487.8
8729,483.85
8730,475.94
8731,495.71
8732,503.62
8733,499.67
8734,489.12
8735,469.35
8736,460.12
8737,456.16
8738,450.89
8739,446.93
8740,439.02
8741,450.89
8742,450.89
8743,454.84
8744,450.89
8745,435.07
8746,415.29
8747,398.15
8748,357.28
8749,312.46
8750,313.77
8751,348.05
8752,366.51
8753,377.06
8754,375.74
8755,359.92
8756,320.37
8757,291.36
8758,283.45
8759,283.45
8760,286.09
8761,307.18
8762,312.46
8763,316.41
8764,312.46
8765,300.59
8766,299.27
8767,286.09
8768,282.13
8769,305.86
8770,325.64
8771,333.55
8772,323.0
8773,300.59
8774,274.22
8775,253.13
8776,229.4
8777,218.85
8778,230.71
8779,263.67
8780,279.5
8781,321.68
8782,286.09
8783,288.72
8784,288.72
8785,279.5
8786,262.36
8787,251.81
8788,247.85
8789,234.67
8790,225.44
8791,242.58
8792,270.27
8793,296.63
8794,316.41
8795,316.41
8796,297.95
8797,276.86
8798,261.04
8799,254.45
8800,254.45
8801,271.59
8802,317.73
8803,358.6
8804,381.01
8805,399.47
8806,402.11
8807,388.92
8808,365.19
8809,365.19
8810,378.38
8811,400.79
8812,407.38
8813,415.29
8814,421.88
8815,404.74
8816,371.78
8817,341.46
8818,319.05
8819,312.46
8820,317.73
8821,329.59
8822,340.14
8823,349.37
8824,350.69
8825,353.33
8826,361.24
8827,361.24
8828,367.83
8829,369.15
8830,382.33
8831,398.15
8832,384.97
8833,369.15
8834,349.37
8835,341.46
8836,336.19
8837,317.73
8838,297.95
8839,290.04
8840,292.68
8841,299.27
8842,292.68
8843,287.41
8844,283.45
8845,286.09
8846,283.45
8847,271.59
8848,257.08
8849,241.26
8850,234.67
8851,225.44
8852,212.26
8853,195.12
8854,184.57
8855,171.39
8856,151.61
8857,151.61
8858,166.11
8859,181.93
8860,155.57
8861,135.79
8862,139.75
8863,160.84
8864,180.62
8865,179.3
8866,180.62
8867,158.2
8868,125.24
8869,104.15
8870,125.24
8871,164.79
8872,166.11
8873,148.97
8874,135.79
8875,143.7
8876,152.93
8877,166.11
8878,185.89
8879,213.58
8880,271.59
8881,287.41
8882,294.0
8883,288.72
8884,270.27
8885,242.58
8886,234.67
8887,233.35
8888,224.12
8889,209.62
8890,205.67
8891,222.8
8892,259.72
8893,294.0
8894,313.77
8895,319.05
8896,312.46
8897,303.23
8898,290.04
8899,263.67
8900,241.26
8901,237.31
8902,242.58
8903,261.04
8904,276.86
8905,296.63
8906,309.82
8907,323.0
8908,336.19
8909,333.55
8910,323.0
8911,320.37
8912,329.59
8913,340.14
8914,361.24
8915,371.78
8916,370.47
8917,367.83
8918,349.37
8919,323.0
8920,312.46
8921,308.5
8922,308.5
8923,317.73
8924,330.91
8925,316.41
8926,305.86
8927,296.63
8928,288.72
8929,290.04
8930,294.0
8931,288.72
8932,288.72
8933,294.0
8934,283.45
8935,258.4
8936,239.94
8937,230.71
8938,210.94
8939,200.39
8940,210.94
8941,214.89
8942,234.67
8943,245.22
8944,250.49
8945,251.81
8946,257.08
8947,270.27
8948,299.27
8949,313.77
8950,329.59
8951,337.51
8952,338.82
8953,341.46
8954,353.33
8955,359.92
8956,362.55
8957,359.92
8958,350.69
8959,342.78
8960,349.37
8961,348.05
8962,321.68
8963,300.59
8964,279.5
8965,271.59
8966,270.27
8967,282.13
8968,307.18
8969,330.91
8970,333.55
8971,325.64
8972,307.18
8973,292.68
8974,271.59
8975,266.31
8976,259.72
8977,261.04
8978,249.17
8979,229.4
8980,205.67
8981,185.89
8982,171.39
8983,172.71
8984,192.48
8985,203.03
8986,212.26
8987,203.03
8988,191.16
8989,184.57
8990,183.25
8991,184.57
8992,193.8
8993,203.03
8994,208.3
8995,197.75
8996,191.16
8997,185.89
8998,177.98
8999,151.61
9000,106.79
9001,89.65
9002,105.47
9003,129.2
9004,148.97
9005,170.07
9006,185.89
9007,180.62
9008,174.02
9009,151.61
9010,126.56
9011,110.74
9012,113.38
9013,122.61
9014,139.75
9015,179.3
9016,189.84
9017,183.25
9018,183.25
9019,189.84
9020,188.53
9021,189.84
9022,192.48
9023,203.03
9024,221.49
9025,225.44
9026,234.67
9027,262.36
9028,279.5
9029,280.81
9030,290.04
9031,288.72
9032,290.04
9033,296.63
9034,317.73
9035,325.64
9036,338.82
9037,341.46
9038,345.42
9039,342.78
9040,342.78
9041,341.46
9042,333.55
9043,325.64
9044,336.19
9045,352.01
9046,361.24
9047,370.47
9048,388.92
9049,407.38
9050,404.74
9051,415.29
9052,419.25
9053,395.51
9054,366.51
9055,340.14
9056,321.68
9057,317.73
9058,321.68
9059,328.28
9060,328.28
9061,329.59
9062,330.91
9063,301.91
9064,280.81
9065,259.72
9066,242.58
9067,239.94
9068,233.35
9069,237.31
9070,237.31
9071,263.67
9072,309.82
9073,328.28
9074,330.91
9075,332.23
9076,319.05
9077,328.28
9078,332.23
9079,329.59
9080,313.77
9081,299.27
9082,297.95
9083,307.18
9084,308.5
9085,301.91
9086,303.23
9087,309.82
9088,329.59
9089,345.42
9090,346.73
9091,326.96
9092,308.5
9093,299.27
9094,300.59
9095,294.0
9096,270.27
9097,251.81
9098,239.94
9099,229.4
9100,212.26
9101,209.62
9102,239.94
9103,268.95
9104,294.0
9105,319.05
9106,345.42
9107,348.05
9108,345.42
9109,333.55
9110,340.14
9111,336.19
9112,311.14
9113,296.63
9114,294.0
9115,291.36
9116,286.09
9117,279.5
9118,280.81
9119,288.72
9120,291.36
9121,288.72
9122,268.95
9123,259.72
9124,254.45
9125,232.03
9126,217.53
9127,203.03
9128,200.39
9129,209.62
9130,222.8
9131,228.08
9132,224.12
9133,224.12
9134,214.89
9135,213.58
9136,208.3
9137,203.03
9138,201.71
9139,205.67
9140,208.3
9141,212.26
9142,217.53
9143,204.35
9144,189.84
9145,183.25
9146,172.71
9147,155.57
9148,141.06
9149,135.79
9150,141.06
9151,148.97
9152,152.93
9153,154.25
9154,148.97
9155,139.75
9156,126.56
9157,129.2
9158,135.79
9159,134.47
9160,131.83
9161,130.52
9162,118.65
9163,105.47
9164,102.83
9165,100.19
9166,110.74
9167,131.83
9168,151.61
9169,155.57
9170,154.25
9171,154.25
9172,155.57
9173,145.02
9174,143.7
9175,143.7
9176,125.24
9177,112.06
9178,110.74
9179,125.24
9180,141.06
9181,150.29
9182,150.29
9183,151.61
9184,143.7
9185,123.92
9186,106.79
9187,110.74
9188,146.34
9189,191.16
9190,192.48
9191,201.71
9192,205.67
9193,213.58
9194,222.8
9195,225.44
9196,218.85
9197,205.67
9198,188.53
9199,175.34
9200,175.34
9201,193.8
9202,222.8
9203,234.67
9204,230.71
9205,234.67
9206,239.94
9207,241.26
9208,238.63
9209,220.17
9210,201.71
9211,180.62
9212,154.25
9213,168.75
9214,208.3
9215,253.13
9216,317.73
9217,329.59
9218,316.41
9219,292.68
9220,267.63
9221,247.85
9222,243.9
9223,250.49
9224,261.04
9225,259.72
9226,270.27
9227,268.95
9228,257.08
9229,232.03
9230,199.07
9231,180.62
9232,180.62
9233,181.93
9234,189.84
9235,203.03
9236,213.58
9237,218.85
9238,214.89
9239,220.17
9240,222.8
9241,212.26
9242,213.58
9243,213.58
9244,224.12
9245,228.08
9246,221.49
9247,213.58
9248,214.89
9249,222.8
9250,230.71
9251,245.22
9252,251.81
9253,239.94
9254,225.44
9255,217.53
9256,213.58
9257,203.03
9258,197.75
9259,193.8
9260,184.57
9261,177.98
9262,162.16
9263,168.75
9264,184.57
9265,197.75
9266,197.75
9267,191.16
9268,189.84
9269,195.12
9270,201.71
9271,208.3
9272,214.89
9273,210.94
9274,204.35
9275,199.07
9276,191.16
9277,180.62
9278,174.02
9279,164.79
9280,155.57
9281,152.93
9282,160.84
9283,164.79
9284,162.16
9285,148.97
9286,135.79
9287,131.83
9288,131.83
9289,129.2
9290,133.15
9291,145.02
9292,135.79
9293,129.2
9294,123.92
9295,119.97
9296,130.52
9297,168.75
9298,181.93
9299,183.25
9300,197.75
9301,203.03
9302,193.8
9303,184.57
9304,174.02
9305,172.71
9306,181.93
9307,199.07
9308,217.53
9309,225.44
9310,212.26
9311,193.8
9312,177.98
9313,163.48
9314,146.34
9315,143.7
9316,163.48
9317,184.57
9318,199.07
9319,210.94
9320,213.58
9321,214.89
9322,212.26
9323,203.03
9324,189.84
9325,179.3
9326,179.3
9327,179.3
9328,183.25
9329,175.34
9330,155.57
9331,152.93
9332,171.39
9333,184.57
9334,200.39
9335,209.62
9336,217.53
9337,229.4
9338,245.22
9339,267.63
9340,270.27
9341,268.95
9342,271.59
9343,279.5
9344,291.36
9345,290.04
9346,279.5
9347,267.63
9348,259.72
9349,261.04
9350,254.45
9351,230.71
9352,204.35
9353,185.89
9354,175.34
9355,145.02
9356,130.52
9357,171.39
9358,183.25
9359,191.16
9360,195.12
9361,195.12
9362,208.3
9363,224.12
9364,243.9
9365,259.72
9366,272.9
9367,278.18
9368,282.13
9369,292.68
9370,305.86
9371,297.95
9372,287.41
9373,280.81
9374,274.22
9375,272.9
9376,272.9
9377,272.9
9378,270.27
9379,262.36
9380,271.59
9381,287.41
9382,292.68
9383,287.41
9384,268.95
9385,247.85
9386,228.08
9387,210.94
9388,195.12
9389,188.53
9390,191.16
9391,191.16
9392,189.84
9393,189.84
9394,193.8
9395,209.62
9396,222.8
9397,230.71
9398,234.67
9399,233.35
9400,212.26
9401,205.67
9402,197.75
9403,192.48
9404,184.57
9405,183.25
9406,188.53
9407,199.07
9408,204.35
9409,203.03
9410,201.71
9411,199.07
9412,193.8
9413,192.48
9414,203.03
9415,217.53
9416,218.85
9417,209.62
9418,210.94
9419,210.94
9420,208.3
9421,204.35
9422,197.75
9423,188.53
9424,188.53
9425,188.53
9426,192.48
9427,201.71
9428,208.3
9429,221.49
9430,233.35
9431,251.81
9432,262.36
9433,259.72
9434,245.22
9435,229.4
9436,214.89
9437,214.89
9438,209.62
9439,201.71
9440,193.8
9441,188.53
9442,179.3
9443,177.98
9444,160.84
9445,154.25
9446,171.39
9447,183.25
9448,192.48
9449,199.07
9450,197.75
9451,191.16
9452,181.93
9453,177.98
9454,168.75
9455,170.07
9456,177.98
9457,177.98
9458,181.93
9459,180.62
9460,180.62
9461,184.57
9462,193.8
9463,208.3
9464,217.53
9465,214.89
9466,214.89
9467,217.53
9468,232.03
9469,242.58
9470,250.49
9471,249.17
9472,234.67
9473,220.17
9474,210.94
9475,210.94
9476,214.89
9477,225.44
9478,234.67
9479,247.85
9480,250.49
9481,254.45
9482,263.67
9483,278.18
9484,278.18
9485,272.9
9486,266.31
9487,262.36
9488,266.31
9489,268.95
9490,271.59
9491,280.81
9492,282.13
9493,276.86
9494,272.9
9495,272.9
9496,276.86
9497,272.9
9498,259.72
9499,245.22
9500,234.67
9501,234.67
9502,237.31
9503,245.22
9504,257.08
9505,267.63
9506,262.36
9507,253.13
9508,241.26
9509,239.94
9510,251.81
9511,262.36
9512,290.04
9513,320.37
9514,323.0
9515,308.5
9516,291.36
9517,282.13
9518,270.27
9519,261.04
9520,254.45
9521,254.45
9522,272.9
9523,303.23
9524,321.68
9525,329.59
9526,325.64
9527,296.63
9528,263.67
9529,251.81
9530,257.08
9531,253.13
9532,254.45
9533,257.08
9534,263.67
9535,268.95
9536,274.22
9537,268.95
9538,258.4
9539,249.17
9540,234.67
9541,230.71
9542,222.8
9543,222.8
9544,230.71
9545,232.03
9546,237.31
9547,247.85
9548,257.08
9549,262.36
9550,271.59
9551,267.63
9552,253.13
9553,247.85
9554,241.26
9555,245.22
9556,241.26
9557,234.67
9558,238.63
9559,241.26
9560,245.22
9561,266.31
9562,296.63
9563,325.64
9564,338.82
9565,332.23
9566,308.5
9567,288.72
9568,279.5
9569,266.31
9570,251.81
9571,251.81
9572,251.81
9573,268.95
9574,294.0
9575,308.5
9576,308.5
9577,303.23
9578,307.18
9579,300.59
9580,288.72
9581,294.0
9582,320.37
9583,329.59
9584,330.91
9585,330.91
9586,325.64
9587,312.46
9588,303.23
9589,307.18
9590,307.18
9591,300.59
9592,294.0
9593,286.09
9594,271.59
9595,259.72
9596,261.04
9597,283.45
9598,305.86
9599,313.77
9600,313.77
9601,312.46
9602,301.91
9603,297.95
9604,294.0
9605,292.68
9606,286.09
9607,291.36
9608,307.18
9609,320.37
9610,326.96
9611,320.37
9612,312.46
9613,288.72
9614,262.36
9615,262.36
9616,278.18
9617,276.86
9618,276.86
9619,267.63
9620,257.08
9621,239.94
9622,229.4
9623,212.26
9624,203.03
9625,200.39
9626,203.03
9627,208.3
9628,203.03
9629,203.03
9630,205.67
9631,217.53
9632,213.58
9633,214.89
9634,222.8
9635,222.8
9636,217.53
9637,213.58
9638,210.94
9639,201.71
9640,199.07
9641,203.03
9642,201.71
9643,197.75
9644,197.75
9645,203.03
9646,204.35
9647,203.03
9648,205.67
9649,220.17
9650,229.4
9651,228.08
9652,228.08
9653,232.03
9654,233.35
9655,233.35
9656,232.03
9657,224.12
9658,213.58
9659,213.58
9660,220.17
9661,221.49
9662,220.17
9663,214.89
9664,204.35
9665,195.12
9666,189.84
9667,183.25
9668,181.93
9669,188.53
9670,189.84
9671,188.53
9672,181.93
9673,185.89
9674,183.25
9675,179.3
9676,170.07
9677,151.61
9678,143.7
9679,143.7
9680,146.34
9681,162.16
9682,154.25
9683,150.29
9684,159.52
9685,158.2
9686,148.97
9687,162.16
9688,191.16
9689,197.75
9690,213.58
9691,225.44
9692,230.71
9693,228.08
9694,220.17
9695,204.35
9696,189.84
9697,172.71
9698,166.11
9699,184.57
9700,191.16
9701,192.48
9702,195.12
9703,188.53
9704,185.89
9705,184.57
9706,175.34
9707,159.52
9708,155.57
9709,145.02
9710,135.79
9711,146.34
9712,164.79
9713,172.71
9714,171.39
9715,172.71
9716,171.39
9717,163.48
9718,151.61
9719,141.06
9720,138.43
9721,138.43
9722,141.06
9723,134.47
9724,131.83
9725,143.7
9726,166.11
9727,184.57
9728,170.07
9729,148.97
9730,131.83
9731,131.83
9732,142.38
9733,155.57
9734,163.48
9735,170.07
9736,172.71
9737,162.16
9738,154.25
9739,148.97
9740,150.29
9741,159.52
9742,148.97
9743,129.2
9744,110.74
9745,102.83
9746,113.38
9747,119.97
9748,126.56
9749,129.2
9750,133.15
9751,135.79
9752,131.83
9753,114.7
9754,94.92
9755,81.74
9756,90.96
9757,102.83
9758,105.47
9759,121.29
9760,158.2
9761,181.93
9762,170.07
9763,155.57
9764,146.34
9765,143.7
9766,142.38
9767,131.83
9768,116.01
9769,98.87
9770,71.19
9771,69.87
9772,76.46
9773,79.1
9774,87.01
9775,104.15
9776,105.47
9777,92.28
9778,85.69
9779,92.28
9780,101.51
9781,113.38
9782,123.92
9783,116.01
9784,104.15
9785,93.6
9786,96.24
9787,105.47
9788,113.38
9789,114.7
9790,119.97
9791,135.79
9792,138.43
9793,133.15
9794,134.47
9795,143.7
9796,143.7
9797,141.06
9798,135.79
9799,134.47
9800,134.47
9801,141.06
9802,135.79
9803,138.43
9804,145.02
9805,150.29
9806,146.34
9807,142.38
9808,139.75
9809,150.29
9810,159.52
9811,155.57
9812,139.75
9813,123.92
9814,106.79
9815,94.92
9816,93.6
9817,100.19
9818,102.83
9819,109.42
9820,105.47
9821,98.87
9822,85.69
9823,85.69
9824,96.24
9825,102.83
9826,114.7
9827,123.92
9828,116.01
9829,109.42
9830,105.47
9831,104.15
9832,105.47
9833,109.42
9834,106.79
9835,102.83
9836,110.74
9837,116.01
9838,121.29
9839,123.92
9840,122.61
9841,116.01
9842,105.47
9843,98.87
9844,93.6
9845,105.47
9846,122.61
9847,130.52
9848,129.2
9849,116.01
9850,109.42
9851,104.15
9852,102.83
9853,102.83
9854,100.19
9855,98.87
9856,98.87
9857,101.51
9858,104.15
9859,105.47
9860,102.83
9861,104.15
9862,112.06
9863,110.74
9864,112.06
9865,105.47
9866,106.79
9867,112.06
9868,113.38
9869,114.7
9870,110.74
9871,104.15
9872,100.19
9873,102.83
9874,104.15
9875,102.83
9876,101.51
9877,102.83
9878,116.01
9879,126.56
9880,126.56
9881,118.65
9882,105.47
9883,106.79
9884,110.74
9885,114.7
9886,114.7
9887,113.38
9888,113.38
9889,113.38
9890,113.38
9891,110.74
9892,116.01
9893,119.97
9894,118.65
9895,113.38
9896,106.79
9897,112.06
9898,119.97
9899,119.97
9900,121.29
9901,121.29
9902,114.7
9903,109.42
9904,106.79
9905,110.74
9906,118.65
9907,130.52
9908,138.43
9909,135.79
9910,133.15
9911,131.83
9912,133.15
9913,125.24
9914,122.61
9915,114.7
9916,110.74
9917,121.29
9918,129.2
9919,130.52
9920,129.2
9921,121.29
9922,119.97
9923,126.56
9924,145.02
9925,160.84
9926,155.57
9927,139.75
9928,125.24
9929,122.61
9930,129.2
9931,142.38
9932,143.7
9933,139.75
9934,134.47
9935,138.43
9936,129.2
9937,123.92
9938,126.56
9939,131.83
9940,129.2
9941,129.2
9942,118.65
9943,113.38
9944,110.74
9945,109.42
9946,121.29
9947,122.61
9948,116.01
9949,106.79
9950,106.79
9951,113.38
9952,116.01
9953,113.38
9954,114.7
9955,114.7
9956,119.97
9957,114.7
9958,112.06
9959,113.38
9960,116.01
9961,123.92
9962,138.43
9963,141.06
9964,134.47
9965,123.92
9966,113.38
9967,106.79
9968,112.06
9969,116.01
9970,109.42
9971,102.83
9972,104.15
9973,112.06
9974,118.65
9975,118.65
9976,113.38
9977,105.47
9978,100.19
9979,90.96
9980,84.37
9981,73.83
9982,73.83
9983,83.05
9984,93.6
9985,105.47
9986,109.42
9987,112.06
9988,106.79
9989,102.83
9990,104.15
9991,113.38
9992,123.92
9993,130.52
9994,130.52
9995,131.83
9996,131.83
9997,121.29
9998,118.65
9999,119.97
10000,118.65
10001,109.42
10002,102.83
10003,100.19
10004,98.87
10005,98.87
10006,101.51
10007,105.47
10008,102.83
10009,93.6
10010,102.83
10011,110.74
10012,114.7
10013,113.38
10014,112.06
10015,102.83
10016,92.28
10017,83.05
10018,87.01
10019,90.96
10020,83.05
10021,85.69
10022,79.1
10023,69.87
10024,71.19
10025,80.42
10026,94.92
10027,100.19
10028,90.96
10029,85.69
10030,94.92
10031,105.47
10032,109.42
10033,102.83
10034,92.28
10035,101.51
10036,118.65
10037,126.56
10038,125.24
10039,119.97
10040,110.74
10041,112.06
10042,122.61
10043,129.2
10044,129.2
10045,121.29
10046,104.15
10047,96.24
10048,76.46
10049,61.96
10050,64.6
10051,69.87
10052,76.46
10053,75.14
10054,71.19
10055,75.14
10056,81.74
10057,90.96
10058,92.28
10059,92.28
10060,89.65
10061,94.92
10062,94.92
10063,94.92
10064,96.24
10065,94.92
10066,81.74
10067,76.46
10068,83.05
10069,84.37
10070,84.37
10071,84.37
10072,94.92
10073,98.87
10074,89.65
10075,90.96
10076,105.47
10077,131.83
10078,152.93
10079,146.34
10080,125.24
10081,110.74
10082,105.47
10083,100.19
10084,94.92
10085,93.6
10086,98.87
10087,119.97
10088,146.34
10089,174.02
10090,174.02
10091,164.79
10092,148.97
10093,134.47
10094,133.15
10095,146.34
10096,151.61
10097,142.38
10098,134.47
10099,131.83
