row_index,WGEN.Conver_rectifier_U
8122,724.97
8123,708.9
8124,696.26
8125,689.08
8126,698.31
8127,715.74
8128,719.16
8129,701.04
8130,681.56
8131,678.48
8132,700.02
8133,703.09
8134,697.97
8135,689.08
8136,670.96
8137,659.34
8138,657.29
8139,675.75
8140,693.86
8141,745.82
8142,777.26
8143,799.48
8144,821.02
8145,815.55
8146,800.17
8147,800.85
8148,799.82
8149,795.04
8150,785.47
8151,776.58
8152,742.06
8153,730.78
8154,757.44
8155,794.01
8156,809.39
8157,804.61
8158,785.13
8159,756.07
8160,722.58
8161,695.57
8162,696.6
8163,707.54
8164,724.63
8165,736.59
8166,743.43
8167,761.88
8168,769.06
8169,780.0
8170,808.37
8171,822.73
8172,813.84
8173,806.66
8174,810.42
8175,807.0
8176,814.52
8177,853.49
8178,866.48
8179,867.16
8180,865.11
8181,856.91
8182,853.83
8183,848.36
8184,839.47
8185,822.04
8186,815.55
8187,818.62
8188,813.15
8189,816.57
8190,812.47
8191,798.8
8192,794.01
8193,785.81
8194,775.21
8195,767.69
8196,743.08
8197,723.94
8198,717.45
8199,725.31
8200,742.74
8201,749.92
8202,753.68
8203,768.04
8204,771.11
8205,764.96
8206,746.5
8207,722.92
8208,702.41
8209,694.21
8210,672.67
8211,668.91
8212,682.93
8213,707.88
8214,709.59
8215,736.25
8216,789.91
8217,828.19
8218,821.02
8219,832.98
8220,828.19
8221,822.38
8222,813.15
8223,822.73
8224,846.31
8225,871.6
8226,874.68
8227,868.53
8228,867.84
8229,861.69
8230,844.94
8231,843.92
8232,864.43
8233,882.88
8234,889.04
8235,892.45
8236,893.48
8237,881.52
8238,877.07
8239,879.12
8240,881.86
8241,880.83
8242,874.34
8243,871.26
8244,866.48
8245,865.79
8246,861.35
8247,862.37
8248,881.17
8249,895.53
8250,902.37
8251,906.13
8252,909.89
8253,902.02
8254,899.63
8255,905.78
8256,915.01
8257,919.11
8258,920.48
8259,919.11
8260,913.3
8261,910.57
8262,891.43
8263,881.86
8264,873.31
8265,854.86
8266,837.76
8267,814.86
8268,810.08
8269,840.16
8270,851.1
8271,850.75
8272,852.46
8273,850.07
8274,837.08
8275,831.61
8276,831.95
8277,837.42
8278,841.52
8279,828.19
8280,817.94
8281,830.59
8282,842.21
8283,849.39
8284,845.63
8285,839.13
8286,818.97
8287,794.7
8288,794.36
8289,804.95
8290,818.62
8291,828.88
8292,819.65
8293,800.85
8294,790.25
8295,794.01
8296,789.23
8297,773.5
8298,765.64
8299,761.2
8300,757.78
8301,752.65
8302,734.88
8303,711.64
8304,690.1
8305,677.8
8306,667.54
8307,683.61
8308,717.45
8309,740.69
8310,751.29
8311,751.29
8312,777.26
8313,781.02
8314,790.94
8315,786.15
8316,789.23
8317,788.89
8318,786.84
8319,780.0
8320,783.76
8321,778.63
8322,774.19
8323,775.9
8324,776.92
8325,784.78
8326,800.51
8327,801.19
8328,785.81
8329,770.09
8330,755.73
8331,750.26
8332,729.07
8333,701.73
8334,667.2
8335,653.87
8336,666.18
8337,680.53
8338,686.0
8339,681.9
8340,674.04
8341,669.25
8342,667.2
8343,671.3
8344,668.23
8345,672.67
8346,682.24
8347,687.71
8348,686.0
8349,688.39
8350,698.99
8351,689.08
8352,673.7
8353,667.54
8354,664.47
8355,670.28
8356,668.91
8357,671.65
8358,683.95
8359,710.61
8360,742.06
8361,764.62
8362,771.45
8363,769.06
8364,773.5
8365,782.73
8366,780.68
8367,771.45
8368,766.67
8369,765.3
8370,757.44
8371,750.95
8372,744.79
8373,737.27
8374,714.03
8375,698.31
8376,691.47
8377,685.32
8378,683.95
8379,681.56
8380,675.06
8381,662.42
8382,664.13
8383,674.04
8384,676.09
8385,670.96
8386,660.71
8387,664.47
8388,660.71
8389,663.1
8390,663.44
8391,667.89
8392,672.33
8393,667.89
8394,659.34
8395,660.71
8396,663.1
8397,667.54
8398,661.39
8399,657.63
8400,671.3
8401,678.14
8402,675.41
8403,676.43
8404,677.8
8405,679.51
8406,678.14
8407,667.2
8408,652.85
8409,659.34
8410,675.06
8411,695.23
8412,687.71
8413,677.12
8414,682.93
8415,700.02
8416,721.55
8417,750.26
8418,773.5
8419,783.42
8420,788.89
8421,815.21
8422,816.91
8423,815.21
8424,803.58
8425,790.25
8426,779.32
8427,767.69
8428,756.76
8429,756.76
8430,765.64
8431,770.77
8432,763.59
8433,747.53
8434,734.88
8435,729.75
8436,730.78
8437,727.36
8438,725.99
8439,725.31
8440,721.55
8441,718.47
8442,706.51
8443,698.31
8444,700.7
8445,711.98
8446,717.79
8447,729.75
8448,735.56
8449,724.97
8450,707.88
8451,696.26
8452,689.08
8453,683.27
8454,676.77
8455,690.45
8456,700.02
8457,705.83
8458,710.61
8459,717.79
8460,730.1
8461,737.96
8462,745.82
8463,749.24
8464,758.81
8465,748.89
8466,751.29
8467,769.06
8468,788.89
8469,795.38
8470,802.22
8471,803.24
8472,805.98
8473,798.8
8474,787.18
8475,773.16
8476,770.77
8477,765.99
8478,765.64
8479,772.14
8480,787.52
8481,803.93
8482,813.5
8483,811.1
8484,814.18
8485,810.08
8486,811.45
8487,809.05
8488,797.77
8489,770.09
8490,760.52
8491,757.1
8492,755.39
8493,747.19
8494,739.32
8495,722.92
8496,710.61
8497,702.75
8498,686.69
8499,681.22
8500,686.0
8501,699.67
8502,707.88
8503,710.61
8504,710.61
8505,699.67
8506,692.5
8507,684.98
8508,673.36
8509,666.18
8510,663.44
8511,668.23
8512,667.89
8513,659.68
8514,657.29
8515,661.73
8516,667.54
8517,671.99
8518,667.54
8519,674.72
8520,698.31
8521,722.92
8522,744.11
8523,764.62
8524,771.11
8525,769.06
8526,760.86
8527,759.49
8528,773.5
8529,786.15
8530,806.66
8531,823.07
8532,828.54
8533,840.5
8534,862.37
8535,863.06
8536,852.8
8537,836.74
8538,844.6
8539,842.55
8540,844.94
8541,841.87
8542,844.26
8543,843.23
8544,842.89
8545,843.92
8546,890.74
8547,909.2
8548,909.89
8549,906.47
8550,906.13
8551,904.76
8552,898.61
8553,895.53
8554,899.63
8555,914.33
8556,923.56
8557,926.29
8558,927.32
8559,942.36
8560,945.09
8561,939.28
8562,937.23
8563,929.71
8564,944.41
8565,943.72
8566,939.62
8567,932.79
8568,923.56
8569,923.9
8570,928.69
8571,929.37
8572,923.22
8573,924.24
8574,924.93
8575,921.51
8576,920.82
8577,924.24
8578,927.32
8579,917.06
8580,915.35
8581,923.56
8582,915.35
8583,902.71
8584,910.57
8585,918.09
8586,916.04
8587,916.38
8588,906.81
8589,912.96
8590,913.3
8591,915.7
8592,910.23
8593,902.37
8594,903.05
8595,904.42
8596,897.24
8597,903.73
8598,920.82
8599,923.56
8600,925.95
8601,932.1
8602,944.41
8603,952.95
8604,960.47
8605,950.56
8606,936.55
8607,924.93
8608,922.53
8609,925.27
8610,923.56
8611,921.17
8612,925.61
8613,923.9
8614,925.27
8615,923.22
8616,923.22
8617,922.19
8618,915.7
8619,910.23
8620,920.48
8621,926.63
8622,927.66
8623,929.71
8624,929.37
8625,924.58
8626,919.8
8627,902.37
8628,881.17
8629,858.61
8630,842.21
8631,837.76
8632,841.87
8633,856.56
8634,900.32
8635,925.27
8636,925.61
8637,923.22
8638,908.18
8639,887.67
8640,868.87
8641,865.45
8642,881.17
8643,903.73
8644,917.06
8645,916.04
8646,913.3
8647,903.05
8648,900.32
8649,903.73
8650,904.08
8651,905.1
8652,898.95
8653,889.72
8654,870.92
8655,862.72
8656,845.28
8657,829.56
8658,805.98
8659,778.29
8660,780.34
8661,811.1
8662,835.37
8663,851.1
8664,842.55
8665,856.56
8666,856.22
8667,859.64
8668,854.17
8669,839.13
8670,811.79
8671,799.48
8672,802.22
8673,806.66
8674,803.93
8675,812.13
8676,812.13
8677,807.69
8678,791.28
8679,778.97
8680,771.45
8681,761.88
8682,745.48
8683,722.92
8684,727.36
8685,735.22
8686,748.55
8687,767.35
8688,791.28
8689,807.34
8690,823.07
8691,820.33
8692,817.6
8693,811.1
8694,796.75
8695,781.71
8696,787.18
8697,784.44
8698,762.57
8699,771.11
8700,791.96
8701,801.53
8702,797.09
8703,771.8
8704,765.64
8705,788.2
8706,823.07
8707,841.87
8708,851.1
8709,859.3
8710,860.32
8711,858.96
8712,863.4
8713,859.64
8714,894.5
8715,900.66
8716,891.77
8717,869.55
8718,846.31
8719,828.54
8720,812.47
8721,792.99
8722,774.19
8723,785.81
8724,819.31
8725,858.61
8726,893.48
8727,904.76
8728,902.71
8729,896.21
8730,896.56
8731,907.84
8732,908.18
8733,905.78
8734,899.97
8735,890.74
8736,888.01
8737,885.28
8738,883.91
8739,879.47
8740,879.12
8741,884.93
8742,883.57
8743,884.25
8744,881.17
8745,867.84
8746,862.37
8747,849.04
8748,821.36
8749,791.96
8750,802.22
8751,821.36
8752,831.95
8753,839.47
8754,837.42
8755,824.78
8756,797.43
8757,780.34
8758,777.26
8759,775.56
8760,779.32
8761,793.33
8762,799.48
8763,795.72
8764,793.33
8765,787.52
8766,784.44
8767,775.9
8768,775.21
8769,792.99
8770,806.66
8771,810.42
8772,802.56
8773,785.13
8774,765.64
8775,746.5
8776,728.39
8777,720.18
8778,735.22
8779,766.33
8780,775.9
8781,772.14
8782,775.21
8783,778.63
8784,775.56
8785,767.69
8786,756.76
8787,753.0
8788,746.5
8789,734.88
8790,729.41
8791,743.43
8792,768.04
8793,787.52
8794,799.48
8795,795.04
8796,780.34
8797,766.67
8798,755.39
8799,749.58
8800,753.34
8801,770.43
8802,801.19
8803,830.59
8804,846.31
8805,854.86
8806,856.91
8807,843.58
8808,828.88
8809,828.19
8810,841.18
8811,852.46
8812,858.96
8813,861.69
8814,865.11
8815,850.07
8816,832.64
8817,809.74
8818,795.04
8819,789.91
8820,795.04
8821,804.95
8822,813.84
8823,819.65
8824,818.28
8825,820.33
8826,824.78
8827,827.51
8828,830.25
8829,830.59
8830,842.89
8831,851.78
8832,837.76
8833,829.22
8834,815.89
8835,809.05
8836,806.66
8837,790.25
8838,782.05
8839,776.58
8840,777.61
8841,781.37
8842,778.63
8843,775.56
8844,769.75
8845,772.14
8846,769.06
8847,761.54
8848,750.26
8849,737.62
8850,730.44
8851,720.87
8852,705.49
8853,689.76
8854,676.43
8855,661.73
8856,658.66
8857,664.13
8858,670.96
8859,664.47
8860,654.21
8861,663.44
8862,670.62
8863,675.75
8864,672.33
8865,669.94
8866,670.96
8867,654.56
8868,658.66
8869,678.82
8870,690.1
8871,681.9
8872,666.52
8873,658.66
8874,667.89
8875,671.65
8876,669.25
8877,669.6
8878,679.85
8879,724.97
8880,769.06
8881,779.32
8882,780.68
8883,774.53
8884,755.73
8885,735.56
8886,731.8
8887,732.15
8888,720.18
8889,702.75
8890,703.43
8891,726.68
8892,759.83
8893,783.42
8894,796.41
8895,797.43
8896,790.94
8897,786.15
8898,775.21
8899,752.65
8900,737.96
8901,733.86
8902,743.77
8903,755.05
8904,770.77
8905,783.08
8906,791.28
8907,800.17
8908,807.69
8909,808.03
8910,796.41
8911,797.09
8912,805.29
8913,815.89
8914,829.9
8915,834.35
8916,836.06
8917,828.19
8918,814.86
8919,798.8
8920,793.33
8921,790.25
8922,789.57
8923,795.72
8924,799.82
8925,794.01
8926,788.54
8927,780.68
8928,776.58
8929,778.97
8930,778.63
8931,774.53
8932,779.32
8933,780.68
8934,768.72
8935,747.19
8936,735.22
8937,725.65
8938,704.8
8939,697.28
8940,709.25
8941,720.52
8942,737.27
8943,740.69
8944,744.11
8945,748.89
8946,750.26
8947,764.96
8948,783.42
8949,792.3
8950,804.61
8951,808.03
8952,808.37
8953,812.81
8954,821.02
8955,826.14
8956,828.54
8957,825.8
8958,815.55
8959,811.1
8960,819.31
8961,815.21
8962,796.41
8963,780.0
8964,767.69
8965,763.93
8966,760.17
8967,771.45
8968,789.91
8969,804.95
8970,804.61
8971,795.38
8972,782.73
8973,774.53
8974,760.52
8975,755.73
8976,749.92
8977,753.0
8978,740.69
8979,722.92
8980,699.67
8981,670.62
8982,659.34
8983,666.86
8984,685.32
8985,700.7
8986,706.17
8987,692.84
8988,678.14
8989,673.01
8990,673.01
8991,676.43
8992,689.76
8993,697.62
8994,697.97
8995,687.71
8996,679.17
8997,673.36
8998,665.15
8999,651.82
9000,664.13
9001,687.03
9002,699.33
9003,693.86
9004,680.19
9005,675.41
9006,673.01
9007,665.49
9008,660.71
9009,655.58
9010,663.78
9011,676.77
9012,690.45
9013,687.71
9014,681.9
9015,682.93
9016,676.77
9017,672.67
9018,676.43
9019,679.51
9020,676.77
9021,681.22
9022,686.0
9023,702.75
9024,717.45
9025,720.87
9026,732.83
9027,759.49
9028,769.4
9029,769.06
9030,780.0
9031,781.71
9032,779.66
9033,784.78
9034,795.04
9035,801.19
9036,809.39
9037,810.08
9038,814.18
9039,809.39
9040,809.74
9041,806.32
9042,800.85
9043,796.41
9044,805.98
9045,817.6
9046,820.67
9047,830.59
9048,840.5
9049,850.07
9050,850.41
9051,856.91
9052,856.56
9053,841.18
9054,821.7
9055,807.34
9056,793.33
9057,794.01
9058,796.75
9059,799.14
9060,799.48
9061,800.51
9062,798.46
9063,782.73
9064,762.91
9065,751.29
9066,735.56
9067,730.44
9068,730.44
9069,730.44
9070,732.83
9071,765.99
9072,787.52
9073,799.48
9074,800.17
9075,800.51
9076,795.04
9077,798.12
9078,803.93
9079,803.93
9080,793.33
9081,783.42
9082,785.81
9083,790.6
9084,791.62
9085,786.84
9086,787.18
9087,799.48
9088,811.1
9089,818.62
9090,817.94
9091,803.24
9092,792.65
9093,786.49
9094,786.84
9095,782.39
9096,765.64
9097,749.58
9098,740.69
9099,732.83
9100,715.74
9101,716.76
9102,745.13
9103,771.45
9104,784.78
9105,804.27
9106,820.67
9107,822.04
9108,821.7
9109,811.1
9110,815.21
9111,810.42
9112,793.33
9113,785.13
9114,785.13
9115,780.34
9116,778.29
9117,774.19
9118,778.29
9119,781.02
9120,784.44
9121,774.87
9122,765.3
9123,757.1
9124,750.26
9125,732.49
9126,716.42
9127,704.46
9128,701.04
9129,713.35
9130,727.02
9131,730.78
9132,726.34
9133,724.28
9134,722.92
9135,715.74
9136,708.56
9137,703.43
9138,704.8
9139,709.59
9140,709.93
9141,717.11
9142,717.11
9143,705.49
9144,690.1
9145,676.77
9146,664.81
9147,656.27
9148,659.0
9149,665.84
9150,671.65
9151,669.94
9152,667.2
9153,666.18
9154,663.44
9155,664.47
9156,668.57
9157,677.46
9158,673.7
9159,671.99
9160,672.67
9161,672.67
9162,674.38
9163,681.9
9164,684.98
9165,687.03
9166,694.89
9167,686.0
9168,676.43
9169,669.94
9170,665.49
9171,665.84
9172,663.1
9173,661.73
9174,665.15
9175,663.78
9176,668.23
9177,674.72
9178,686.34
9179,684.64
9180,677.12
9181,669.25
9182,668.23
9183,665.15
9184,662.42
9185,665.84
9186,676.77
9187,686.0
9188,688.05
9189,691.13
9190,697.62
9191,702.75
9192,708.22
9193,718.82
9194,729.41
9195,729.41
9196,721.55
9197,703.43
9198,686.69
9199,669.94
9200,671.3
9201,700.02
9202,729.07
9203,736.25
9204,735.22
9205,737.62
9206,741.03
9207,746.16
9208,738.64
9209,721.21
9210,699.33
9211,675.41
9212,658.32
9213,675.06
9214,715.74
9215,766.33
9216,802.22
9217,805.98
9218,799.48
9219,780.34
9220,759.15
9221,748.55
9222,748.21
9223,752.65
9224,758.47
9225,758.12
9226,765.64
9227,764.96
9228,751.63
9229,724.63
9230,696.94
9231,677.8
9232,672.67
9233,676.43
9234,689.08
9235,704.8
9236,715.74
9237,718.82
9238,718.82
9239,721.55
9240,721.89
9241,713.69
9242,714.03
9243,718.47
9244,724.97
9245,728.73
9246,722.23
9247,716.42
9248,716.76
9249,723.94
9250,732.83
9251,748.89
9252,748.89
9253,737.27
9254,727.7
9255,720.87
9256,710.27
9257,701.73
9258,695.57
9259,688.74
9260,681.9
9261,668.57
9262,659.68
9263,671.3
9264,681.56
9265,696.94
9266,695.23
9267,687.03
9268,687.37
9269,695.91
9270,704.46
9271,710.61
9272,714.71
9273,710.61
9274,705.49
9275,696.6
9276,683.95
9277,674.04
9278,663.44
9279,659.34
9280,659.68
9281,663.1
9282,669.25
9283,667.2
9284,660.71
9285,658.66
9286,663.44
9287,670.28
9288,672.67
9289,674.04
9290,676.43
9291,671.3
9292,665.49
9293,667.89
9294,674.38
9295,680.53
9296,682.93
9297,680.88
9298,676.09
9299,682.24
9300,697.97
9301,704.8
9302,695.57
9303,679.51
9304,669.25
9305,667.54
9306,678.14
9307,700.02
9308,721.21
9309,727.02
9310,712.32
9311,689.42
9312,670.62
9313,657.29
9314,657.97
9315,667.89
9316,675.75
9317,686.0
9318,701.04
9319,711.98
9320,719.84
9321,718.13
9322,711.98
9323,702.41
9324,685.66
9325,672.67
9326,674.38
9327,678.14
9328,676.09
9329,667.89
9330,656.27
9331,666.18
9332,671.65
9333,684.29
9334,705.83
9335,713.35
9336,720.87
9337,730.1
9338,749.58
9339,766.33
9340,766.67
9341,765.64
9342,768.38
9343,778.63
9344,780.34
9345,780.68
9346,772.14
9347,765.3
9348,759.49
9349,759.15
9350,752.65
9351,731.12
9352,703.09
9353,683.95
9354,664.47
9355,653.53
9356,671.65
9357,681.22
9358,683.27
9359,691.81
9360,698.99
9361,700.02
9362,712.32
9363,729.07
9364,747.19
9365,761.88
9366,770.77
9367,778.63
9368,780.34
9369,784.78
9370,791.28
9371,782.73
9372,777.61
9373,771.8
9374,769.06
9375,767.01
9376,769.06
9377,766.67
9378,766.33
9379,759.49
9380,768.04
9381,778.97
9382,782.39
9383,777.26
9384,760.86
9385,744.11
9386,727.7
9387,709.93
9388,691.81
9389,686.69
9390,688.39
9391,689.76
9392,683.95
9393,685.32
9394,699.33
9395,711.98
9396,726.68
9397,731.46
9398,735.56
9399,727.7
9400,713.01
9401,702.41
9402,692.84
9403,684.64
9404,677.8
9405,675.06
9406,684.29
9407,697.97
9408,699.67
9409,697.62
9410,696.6
9411,697.28
9412,689.42
9413,687.71
9414,700.36
9415,714.37
9416,714.71
9417,705.83
9418,705.83
9419,705.49
9420,706.17
9421,699.33
9422,688.74
9423,681.22
9424,678.14
9425,680.19
9426,686.34
9427,699.67
9428,709.93
9429,720.18
9430,731.12
9431,746.5
9432,758.81
9433,753.0
9434,740.01
9435,726.34
9436,714.71
9437,710.27
9438,706.17
9439,697.62
9440,686.69
9441,676.77
9442,667.89
9443,662.42
9444,657.63
9445,663.44
9446,671.65
9447,676.09
9448,687.03
9449,690.45
9450,687.71
9451,679.51
9452,671.65
9453,665.15
9454,661.39
9455,663.44
9456,667.54
9457,671.99
9458,670.28
9459,673.36
9460,668.57
9461,676.09
9462,688.39
9463,704.8
9464,711.3
9465,711.98
9466,710.95
9467,714.03
9468,729.41
9469,739.67
9470,747.19
9471,741.03
9472,730.78
9473,714.03
9474,704.8
9475,706.51
9476,715.06
9477,724.63
9478,734.88
9479,743.77
9480,746.16
9481,747.19
9482,756.07
9483,763.25
9484,766.67
9485,762.57
9486,755.39
9487,754.71
9488,756.41
9489,758.12
9490,760.86
9491,769.06
9492,768.38
9493,764.96
9494,762.57
9495,760.86
9496,764.28
9497,761.2
9498,752.65
9499,735.91
9500,729.75
9501,729.41
9502,734.2
9503,739.67
9504,752.31
9505,758.81
9506,752.31
9507,742.74
9508,733.86
9509,735.56
9510,743.77
9511,754.36
9512,777.26
9513,796.06
9514,795.04
9515,786.84
9516,774.53
9517,768.38
9518,759.49
9519,749.92
9520,744.79
9521,745.48
9522,763.59
9523,786.15
9524,795.04
9525,802.22
9526,794.36
9527,774.87
9528,748.55
9529,742.4
9530,746.84
9531,743.77
9532,744.79
9533,747.87
9534,755.39
9535,758.81
9536,765.99
9537,757.1
9538,746.16
9539,738.98
9540,727.7
9541,723.94
9542,714.71
9543,720.87
9544,725.65
9545,727.02
9546,730.44
9547,743.08
9548,748.55
9549,754.71
9550,760.86
9551,753.68
9552,746.5
9553,738.98
9554,734.2
9555,738.3
9556,734.2
9557,728.39
9558,731.12
9559,733.51
9560,741.03
9561,762.57
9562,779.66
9563,797.09
9564,805.63
9565,799.48
9566,781.71
9567,769.75
9568,764.28
9569,751.29
9570,744.11
9571,743.43
9572,744.79
9573,761.2
9574,778.63
9575,785.47
9576,781.37
9577,781.02
9578,782.39
9579,777.95
9580,775.9
9581,778.97
9582,793.67
9583,799.82
9584,802.9
9585,799.14
9586,795.72
9587,785.81
9588,784.44
9589,785.81
9590,785.13
9591,779.66
9592,775.9
9593,769.4
9594,757.44
9595,747.87
9596,753.68
9597,773.85
9598,786.84
9599,789.91
9600,792.3
9601,789.91
9602,782.39
9603,778.97
9604,777.61
9605,774.19
9606,769.75
9607,774.87
9608,790.25
9609,795.04
9610,796.41
9611,796.41
9612,785.47
9613,768.72
9614,755.73
9615,757.44
9616,765.3
9617,765.3
9618,762.57
9619,755.39
9620,745.13
9621,733.17
9622,716.42
9623,702.75
9624,692.84
9625,691.81
9626,694.89
9627,697.28
9628,693.86
9629,693.18
9630,701.38
9631,709.25
9632,708.9
9633,710.27
9634,718.47
9635,717.11
9636,710.61
9637,705.49
9638,698.31
9639,691.13
9640,688.39
9641,693.52
9642,690.1
9643,685.32
9644,687.71
9645,697.62
9646,696.94
9647,695.57
9648,702.41
9649,714.71
9650,722.58
9651,720.87
9652,720.18
9653,725.99
9654,726.34
9655,727.7
9656,722.23
9657,712.32
9658,709.59
9659,709.25
9660,715.06
9661,714.71
9662,711.64
9663,707.54
9664,699.33
9665,686.0
9666,673.36
9667,664.81
9668,666.18
9669,673.01
9670,676.09
9671,675.41
9672,671.65
9673,670.28
9674,669.6
9675,663.1
9676,657.29
9677,660.71
9678,664.13
9679,669.25
9680,669.94
9681,668.91
9682,664.47
9683,664.81
9684,669.25
9685,664.13
9686,664.81
9687,675.75
9688,681.9
9689,688.39
9690,706.85
9691,722.23
9692,724.63
9693,720.18
9694,709.93
9695,694.21
9696,673.36
9697,661.05
9698,663.44
9699,673.01
9700,680.88
9701,684.98
9702,683.61
9703,678.48
9704,675.41
9705,674.72
9706,662.08
9707,658.66
9708,664.81
9709,661.39
9710,670.28
9711,671.65
9712,672.33
9713,669.25
9714,664.47
9715,664.13
9716,662.08
9717,662.08
9718,657.63
9719,664.13
9720,673.01
9721,673.01
9722,671.99
9723,670.96
9724,674.38
9725,676.09
9726,675.75
9727,669.94
9728,659.0
9729,658.32
9730,667.2
9731,677.12
9732,676.43
9733,674.72
9734,668.91
9735,668.57
9736,664.81
9737,659.68
9738,660.71
9739,661.05
9740,666.86
9741,667.89
9742,661.73
9743,667.89
9744,673.7
9745,685.66
9746,690.79
9747,688.74
9748,685.32
9749,682.58
9750,679.51
9751,673.01
9752,670.62
9753,673.36
9754,680.19
9755,689.76
9756,697.62
9757,695.91
9758,691.13
9759,694.21
9760,683.95
9761,673.36
9762,660.02
9763,657.97
9764,662.08
9765,664.81
9766,667.2
9767,668.91
9768,674.38
9769,677.12
9770,691.47
9771,699.33
9772,700.36
9773,697.97
9774,699.67
9775,697.28
9776,690.1
9777,687.71
9778,695.23
9779,696.94
9780,696.26
9781,693.52
9782,686.0
9783,682.58
9784,682.24
9785,691.13
9786,694.55
9787,696.94
9788,690.79
9789,688.74
9790,689.42
9791,681.9
9792,674.04
9793,674.72
9794,677.12
9795,674.04
9796,668.23
9797,668.91
9798,671.3
9799,672.67
9800,673.01
9801,672.33
9802,670.62
9803,674.38
9804,671.99
9805,668.91
9806,666.86
9807,666.86
9808,669.94
9809,672.33
9810,669.6
9811,663.78
9812,663.44
9813,671.99
9814,677.12
9815,685.32
9816,693.52
9817,692.5
9818,692.84
9819,693.52
9820,688.74
9821,686.69
9822,691.13
9823,698.31
9824,697.62
9825,695.57
9826,693.52
9827,687.71
9828,679.85
9829,684.64
9830,686.69
9831,685.66
9832,689.42
9833,689.76
9834,685.32
9835,689.08
9836,692.84
9837,689.08
9838,687.03
9839,683.95
9840,680.88
9841,679.85
9842,681.56
9843,686.34
9844,694.21
9845,694.89
9846,691.47
9847,681.22
9848,676.43
9849,679.51
9850,685.32
9851,688.05
9852,688.39
9853,690.45
9854,690.1
9855,693.18
9856,692.5
9857,693.86
9858,691.13
9859,692.15
9860,690.79
9861,692.15
9862,692.5
9863,689.08
9864,684.29
9865,686.69
9866,690.1
9867,689.76
9868,688.39
9869,686.69
9870,682.24
9871,686.0
9872,689.76
9873,690.45
9874,690.79
9875,689.76
9876,688.39
9877,696.6
9878,692.15
9879,688.74
9880,680.53
9881,679.17
9882,684.98
9883,689.42
9884,689.08
9885,687.71
9886,684.64
9887,685.32
9888,689.08
9889,685.32
9890,685.66
9891,686.34
9892,688.05
9893,685.66
9894,683.27
9895,682.24
9896,687.37
9897,688.74
9898,691.47
9899,685.66
9900,684.98
9901,682.24
9902,683.27
9903,686.69
9904,689.08
9905,689.76
9906,690.45
9907,684.98
9908,677.46
9909,674.72
9910,673.7
9911,674.04
9912,675.06
9913,675.75
9914,677.8
9915,678.14
9916,684.29
9917,688.39
9918,681.9
9919,677.46
9920,675.75
9921,677.8
9922,680.88
9923,686.34
9924,678.82
9925,670.96
9926,663.1
9927,664.13
9928,671.65
9929,677.12
9930,683.27
9931,676.77
9932,670.28
9933,667.89
9934,671.3
9935,671.3
9936,674.04
9937,677.46
9938,679.51
9939,679.51
9940,678.82
9941,677.12
9942,679.51
9943,682.58
9944,685.32
9945,688.39
9946,687.71
9947,683.61
9948,680.53
9949,682.24
9950,688.39
9951,688.05
9952,685.32
9953,684.98
9954,685.66
9955,687.71
9956,684.64
9957,681.56
9958,682.93
9959,686.0
9960,684.98
9961,686.0
9962,679.51
9963,671.65
9964,671.99
9965,674.04
9966,679.85
9967,683.61
9968,687.03
9969,685.32
9970,685.32
9971,686.69
9972,691.47
9973,691.47
9974,688.05
9975,685.32
9976,682.58
9977,687.03
9978,688.05
9979,692.15
9980,696.26
9981,694.89
9982,698.65
9983,702.75
9984,700.7
9985,696.26
9986,691.13
9987,685.66
9988,686.0
9989,688.05
9990,692.15
9991,691.13
9992,686.0
9993,680.53
9994,679.85
9995,679.85
9996,674.72
9997,678.48
9998,685.32
9999,685.66
10000,684.29
10001,685.66
10002,687.71
10003,690.45
10004,691.13
10005,693.52
10006,694.89
10007,696.6
10008,689.42
10009,691.47
10010,694.21
10011,693.52
10012,690.1
10013,686.34
10014,686.0
10015,686.34
10016,691.81
10017,694.89
10018,698.99
10019,695.57
10020,697.62
10021,697.97
10022,698.31
10023,698.31
10024,701.38
10025,701.73
10026,702.07
10027,693.86
10028,692.84
10029,698.65
10030,699.67
10031,698.31
10032,691.81
10033,687.37
10034,692.5
10035,695.57
10036,696.26
10037,687.71
10038,679.85
10039,679.85
10040,685.66
10041,687.03
10042,687.37
10043,681.22
10044,681.56
10045,676.43
10046,681.56
10047,686.69
10048,691.47
10049,698.65
10050,699.67
10051,703.78
10052,699.67
10053,700.7
10054,697.97
10055,702.07
10056,699.67
10057,696.6
10058,696.26
10059,693.18
10060,694.89
10061,696.6
10062,692.15
10063,692.15
10064,693.52
10065,691.13
10066,692.5
10067,695.57
10068,697.28
10069,697.28
10070,696.6
10071,698.31
10072,695.57
10073,692.5
10074,691.81
10075,696.94
10076,696.94
10077,687.37
10078,675.75
10079,664.81
10080,667.54
10081,677.12
10082,683.27
10083,681.9
10084,688.05
10085,691.47
10086,698.31
10087,695.57
10088,683.27
10089,678.14
10090,668.23
10091,659.68
10092,659.34
10093,663.1
10094,671.65
10095,674.04
10096,665.84
10097,664.13
10098,666.52
10099,673.36
10100,671.65
10101,674.04
10102,672.33
10103,665.15
10104,663.78
10105,662.08
10106,661.05
10107,658.66
10108,661.73
10109,669.25
10110,671.99
10111,670.62
10112,669.6
10113,663.1
10114,658.66
10115,659.0
10116,665.49
10117,667.2
10118,674.04
