row_index,WGDC.TrfGen.PPV.phsAB.InstCVal.mag.f
10098,372.32
10099,372.08
10100,372.56
10101,372.56
10102,372.56
10103,372.32
10104,372.32
10105,372.56
10106,372.56
10107,372.32
10108,372.32
10109,372.56
10110,372.32
10111,372.56
10112,372.56
10113,372.32
10114,372.56
10115,372.32
10116,372.08
10117,372.32
10118,372.56
10119,372.56
10120,372.32
10121,372.56
10122,372.81
10123,373.3
10124,373.3
10125,372.81
10126,372.56
10127,372.56
10128,373.3
10129,372.81
10130,372.81
10131,372.56
10132,372.56
10133,372.56
10134,372.56
10135,372.81
10136,372.56
10137,372.56
10138,372.56
10139,372.32
10140,372.81
10141,372.81
10142,372.81
10143,373.3
10144,372.56
10145,372.56
10146,373.3
10147,372.81
10148,373.3
10149,372.81
10150,372.56
10151,372.81
10152,372.56
10153,372.32
10154,372.81
10155,372.32
10156,372.81
10157,373.3
10158,372.56
10159,372.81
10160,372.81
10161,372.32
10162,372.56
10163,373.3
10164,373.3
10165,372.81
10166,373.3
10167,372.81
10168,372.81
10169,372.81
10170,372.81
10171,373.3
10172,372.81
10173,372.81
10174,372.81
10175,373.3
10176,372.81
10177,372.81
10178,372.56
10179,372.81
10180,372.81
10181,373.3
10182,372.81
10183,372.81
10184,373.3
10185,373.3
10186,373.3
10187,373.3
10188,373.3
10189,373.3
10190,372.81
10191,371.59
10192,371.59
10193,370.86
10194,371.59
10195,371.34
10196,370.86
10197,370.86
10198,370.86
10199,371.34
10200,370.37
10201,370.86
10202,370.86
10203,370.86
10204,370.61
10205,370.61
10206,370.86
10207,371.34
10208,370.86
10209,370.86
10210,371.34
10211,370.86
10212,371.34
10213,371.59
10214,371.83
10215,371.83
10216,368.66
10217,368.17
10218,368.17
10219,368.17
10220,368.17
10221,368.17
10222,368.41
10223,368.17
10224,367.68
10225,369.88
10226,369.88
10227,369.88
10228,370.12
10229,370.12
10230,370.61
10231,370.12
10232,370.12
10233,369.64
10234,369.88
10235,370.12
10236,370.12
10237,370.12
10238,370.12
10239,369.88
10240,370.37
10241,370.12
10242,370.37
10243,370.37
10244,370.12
10245,370.37
10246,370.37
10247,370.12
10248,370.37
10249,370.37
10250,370.12
10251,369.88
10252,370.37
10253,370.12
10254,370.12
10255,370.37
10256,370.37
10257,370.37
10258,370.37
10259,370.61
10260,370.61
10261,370.37
10262,370.37
10263,370.61
10264,370.37
10265,370.61
10266,370.37
10267,370.37
10268,370.12
10269,370.37
10270,370.61
10271,370.37
10272,370.61
10273,370.37
10274,370.86
10275,370.86
10276,370.61
10277,370.61
10278,370.12
10279,371.34
10280,372.08
10281,372.56
10282,372.32
10283,372.56
10284,372.56
10285,372.08
10286,372.56
10287,372.56
10288,372.56
10289,372.32
10290,372.56
10291,372.32
10292,372.32
10293,372.32
10294,372.32
10295,372.56
10296,372.56
10297,372.56
10298,372.56
10299,372.32
10300,372.08
10301,372.32
10302,372.08
10303,372.32
10304,372.32
10305,372.32
10306,372.32
10307,372.32
10308,372.32
10309,372.32
10310,372.32
10311,372.56
10312,372.32
10313,372.32
10314,372.32
10315,372.32
10316,372.32
10317,372.32
10318,372.32
10319,372.32
10320,372.32
10321,372.08
10322,371.59
10323,372.56
10324,372.08
10325,372.08
10326,372.32
10327,372.32
10328,372.08
10329,370.37
10330,370.12
10331,370.61
10332,370.12
10333,369.88
10334,369.88
10335,369.64
10336,369.88
10337,369.88
10338,370.12
10339,369.64
10340,369.88
10341,369.88
10342,371.83
10343,371.59
10344,372.08
10345,371.83
10346,372.08
10347,373.54
10348,373.54
10349,374.03
10350,373.79
10351,373.54
10352,374.03
10353,373.54
10354,373.54
10355,374.03
10356,373.79
10357,373.54
10358,373.54
10359,373.79
10360,374.03
10361,373.79
10362,373.54
10363,373.79
10364,373.79
10365,372.81
10366,373.54
10367,373.3
10368,373.3
10369,373.54
10370,373.3
10371,373.3
10372,373.54
10373,373.3
10374,373.54
10375,373.79
10376,373.54
10377,373.79
10378,373.54
10379,373.54
10380,373.54
10381,373.79
10382,373.54
10383,373.3
10384,373.3
10385,373.54
10386,373.79
10387,373.3
10388,373.79
10389,373.54
10390,373.3
10391,373.3
10392,373.54
10393,373.3
10394,373.54
10395,373.3
10396,373.3
10397,373.54
10398,373.54
10399,373.54
10400,373.54
10401,373.79
10402,373.79
10403,373.54
10404,373.54
10405,373.54
10406,373.3
10407,373.79
10408,373.54
10409,373.54
10410,373.3
10411,373.3
10412,373.54
10413,373.3
10414,373.3
10415,373.54
10416,373.3
10417,373.3
10418,373.54
10419,373.3
10420,373.54
10421,373.54
10422,373.54
10423,373.54
10424,373.3
10425,373.79
10426,373.79
10427,374.03
10428,373.3
10429,373.3
10430,373.3
10431,373.79
10432,373.3
10433,373.79
10434,373.3
10435,373.54
10436,373.54
10437,373.79
10438,373.79
10439,373.3
10440,373.79
10441,373.3
10442,373.54
10443,373.79
10444,373.3
10445,373.79
10446,373.54
10447,373.79
10448,373.79
10449,373.54
10450,373.79
10451,373.3
10452,373.54
10453,373.54
10454,373.79
10455,373.79
10456,373.3
10457,373.54
10458,373.79
10459,373.54
10460,373.54
10461,373.54
10462,373.79
10463,373.79
10464,371.34
10465,370.86
10466,370.86
10467,370.61
10468,370.86
10469,370.86
10470,370.61
10471,370.86
10472,370.86
10473,370.61
10474,370.61
10475,370.61
10476,370.86
10477,370.37
10478,370.37
10479,370.37
10480,370.37
10481,370.61
10482,370.61
10483,370.86
10484,370.37
10485,370.12
10486,370.37
10487,370.61
10488,370.37
10489,372.32
10490,372.56
10491,372.56
10492,372.56
10493,372.56
10494,373.3
10495,372.81
10496,373.3
10497,373.3
10498,373.3
10499,373.3
10500,373.54
10501,372.81
10502,370.86
10503,370.86
10504,371.34
10505,370.86
10506,370.86
10507,370.86
10508,370.61
10509,370.61
10510,370.61
10511,370.37
10512,370.61
10513,370.61
10514,370.61
10515,372.56
10516,372.81
10517,372.56
10518,372.81
10519,373.54
10520,372.81
10521,372.56
10522,372.81
10523,372.81
10524,372.81
10525,372.81
10526,372.56
10527,372.56
10528,373.3
10529,373.3
10530,373.54
10531,372.81
10532,373.3
10533,373.3
10534,373.3
10535,372.81
10536,373.54
10537,373.3
10538,373.3
10539,372.81
10540,372.81
10541,373.3
10542,373.54
10543,372.81
10544,373.3
10545,373.54
10546,372.56
10547,372.81
10548,373.3
10549,372.56
10550,372.81
10551,372.56
10552,372.81
10553,372.81
10554,372.81
10555,372.56
10556,372.56
10557,373.3
10558,372.32
10559,372.56
10560,372.32
10561,372.56
10562,372.56
10563,372.56
10564,372.81
10565,372.81
10566,373.3
10567,372.56
10568,372.32
10569,372.32
10570,372.56
10571,372.32
10572,372.32
10573,372.56
10574,372.32
10575,372.56
10576,372.81
10577,372.56
10578,372.32
10579,372.32
10580,372.56
10581,372.56
10582,372.56
10583,372.56
10584,372.32
10585,372.32
10586,372.56
10587,372.56
10588,372.56
10589,372.32
10590,372.32
10591,372.56
10592,372.32
10593,372.32
10594,372.08
10595,370.12
10596,369.88
10597,369.88
10598,369.64
10599,369.88
10600,369.64
10601,369.88
10602,369.88
10603,370.12
10604,369.88
10605,369.64
10606,369.88
10607,369.88
10608,369.88
10609,369.64
10610,370.12
10611,369.88
10612,369.88
10613,370.12
10614,370.12
10615,369.88
10616,369.88
10617,369.88
10618,369.88
10619,370.12
10620,369.88
10621,369.88
10622,369.64
10623,369.64
10624,369.39
10625,369.64
10626,369.64
10627,369.64
10628,371.83
10629,372.08
10630,372.08
10631,372.32
10632,371.83
10633,372.32
10634,372.08
10635,372.08
10636,372.08
10637,372.08
10638,371.83
10639,372.32
10640,372.08
10641,372.32
10642,372.32
10643,372.08
10644,372.08
10645,372.08
10646,372.08
10647,371.83
10648,372.08
10649,372.08
10650,372.08
10651,371.59
10652,372.08
10653,371.83
10654,371.59
10655,371.83
10656,371.83
10657,371.34
10658,371.83
10659,372.08
10660,372.08
10661,372.08
10662,372.08
10663,371.83
10664,372.08
10665,372.08
10666,372.08
10667,372.08
10668,371.83
10669,372.08
10670,372.08
10671,372.08
10672,372.08
10673,372.08
10674,371.83
10675,372.08
10676,372.56
10677,372.32
10678,372.08
10679,368.41
10680,367.93
10681,367.93
10682,368.41
10683,368.17
10684,368.17
10685,368.41
10686,368.17
10687,367.93
10688,368.17
10689,368.41
10690,368.41
10691,368.17
10692,368.41
10693,368.41
10694,367.93
10695,369.88
10696,370.37
10697,370.61
10698,370.61
10699,368.9
10700,368.17
10701,368.17
10702,367.93
10703,367.68
10704,368.17
10705,368.17
10706,367.93
10707,367.93
10708,367.93
10709,368.17
10710,367.93
10711,368.17
10712,367.68
10713,368.41
10714,367.93
10715,367.68
10716,367.93
10717,367.68
10718,368.17
10719,367.93
10720,367.68
10721,367.93
10722,367.68
10723,367.68
10724,367.68
10725,367.44
10726,368.17
10727,367.68
10728,368.17
10729,368.17
10730,367.93
10731,368.41
10732,368.41
10733,368.17
10734,368.17
10735,367.93
10736,367.93
10737,370.12
10738,370.12
10739,370.61
10740,370.12
10741,370.37
10742,370.37
10743,370.12
10744,370.37
10745,370.37
10746,370.37
10747,370.37
10748,370.12
10749,370.37
10750,370.37
10751,370.61
10752,370.37
10753,370.61
10754,368.17
10755,367.93
10756,367.93
10757,367.68
10758,367.68
10759,368.17
10760,367.68
10761,367.93
10762,367.68
10763,367.93
10764,367.68
10765,367.93
10766,367.68
10767,367.44
10768,367.68
10769,368.17
10770,367.93
10771,368.17
10772,367.93
10773,367.93
10774,367.93
10775,368.41
10776,367.93
10777,367.68
10778,368.17
10779,367.68
10780,367.93
10781,367.93
10782,367.68
10783,367.44
10784,367.68
10785,367.93
10786,368.17
10787,367.93
10788,367.68
10789,367.93
10790,367.68
10791,367.93
10792,367.68
10793,368.17
10794,368.17
10795,367.93
10796,367.68
10797,367.68
10798,367.93
10799,367.93
10800,371.59
10801,372.08
10802,372.81
10803,373.54
10804,373.54
10805,372.81
10806,372.81
10807,372.81
10808,372.32
10809,372.56
10810,372.32
10811,372.81
10812,373.3
10813,372.81
10814,373.3
10815,373.3
10816,373.3
10817,372.81
10818,373.3
10819,372.81
10820,373.3
10821,373.3
10822,372.81
10823,372.81
10824,373.3
10825,372.56
10826,372.81
10827,372.81
10828,373.3
10829,372.56
10830,372.81
10831,372.81
10832,372.81
10833,373.3
10834,373.54
10835,373.3
10836,373.79
10837,373.3
10838,373.79
10839,373.3
10840,373.54
10841,372.81
10842,373.54
10843,372.81
10844,372.81
10845,373.3
10846,373.3
10847,373.3
10848,373.3
10849,372.81
10850,373.3
10851,373.3
10852,373.54
10853,373.3
10854,373.3
10855,373.3
10856,372.81
10857,373.54
10858,373.3
10859,373.54
10860,373.3
10861,373.54
10862,373.3
10863,373.54
10864,373.3
10865,373.54
10866,373.79
10867,373.54
10868,373.54
10869,373.79
10870,373.3
10871,373.3
10872,373.3
10873,373.54
10874,373.54
10875,372.81
10876,372.81
10877,373.3
10878,372.81
10879,373.3
10880,373.54
10881,373.54
10882,373.54
10883,373.54
10884,373.3
10885,373.3
10886,373.54
10887,373.54
10888,373.3
10889,373.3
10890,373.54
10891,373.54
10892,373.54
10893,373.3
10894,372.81
10895,373.3
10896,373.3
10897,373.3
10898,372.81
10899,373.3
10900,373.3
10901,373.3
10902,373.3
10903,373.3
10904,372.81
10905,373.3
10906,372.81
10907,372.81
10908,373.3
10909,373.3
10910,373.3
10911,373.3
10912,373.3
10913,373.3
10914,373.79
10915,373.54
10916,373.54
10917,373.54
10918,373.54
10919,373.54
10920,372.81
10921,373.3
10922,373.3
10923,373.3
10924,373.3
10925,373.54
10926,373.3
10927,373.3
10928,373.54
10929,373.54
10930,373.54
10931,373.54
10932,373.54
10933,373.3
10934,373.54
10935,373.3
10936,373.3
10937,373.3
10938,373.3
10939,373.54
10940,373.54
10941,373.3
10942,373.54
10943,373.3
10944,373.54
10945,373.54
10946,373.3
10947,373.3
10948,373.54
10949,373.54
10950,373.54
10951,373.54
10952,373.3
10953,373.54
10954,373.54
10955,373.3
10956,373.3
10957,373.54
10958,373.54
10959,373.54
10960,373.79
10961,373.3
10962,373.54
10963,373.54
10964,373.54
10965,373.79
10966,373.54
10967,373.54
10968,373.54
10969,373.3
10970,373.54
10971,373.54
10972,373.54
10973,373.3
10974,372.08
10975,372.32
10976,372.56
10977,372.81
10978,372.81
10979,372.56
10980,372.56
10981,372.81
10982,372.56
10983,372.81
10984,372.56
10985,372.56
10986,372.56
10987,372.56
10988,372.81
10989,372.81
10990,372.56
10991,372.32
10992,372.81
10993,372.32
10994,372.32
10995,372.56
10996,372.32
10997,371.83
10998,372.32
10999,372.08
11000,372.32
11001,372.08
11002,372.32
11003,372.08
11004,372.08
11005,372.32
11006,372.32
11007,372.56
11008,372.32
11009,372.56
11010,371.83
11011,372.32
11012,372.32
11013,372.08
11014,372.32
11015,369.88
11016,370.12
11017,369.88
11018,369.88
11019,369.88
11020,369.88
11021,369.64
11022,370.12
11023,370.12
11024,370.12
11025,369.88
11026,370.12
11027,369.64
11028,369.64
11029,369.88
11030,370.37
11031,370.12
11032,369.88
11033,369.64
11034,369.88
11035,370.12
11036,369.88
11037,369.88
11038,369.88
11039,369.64
11040,369.88
11041,369.64
11042,369.64
11043,369.88
11044,369.88
11045,369.39
11046,369.88
11047,370.12
11048,369.88
11049,369.88
11050,369.64
11051,369.88
11052,371.59
11053,372.08
11054,372.32
11055,372.32
11056,372.32
11057,372.08
11058,372.32
11059,372.56
11060,372.81
11061,372.56
11062,372.32
11063,372.08
11064,372.32
11065,372.81
11066,372.56
11067,372.32
11068,372.56
11069,372.32
11070,372.32
11071,372.32
11072,372.32
11073,372.56
11074,372.56
11075,372.32
11076,371.83
11077,372.32
11078,372.08
11079,371.83
11080,372.32
11081,372.08
11082,372.08
11083,372.32
11084,372.32
11085,372.32
11086,372.32
11087,372.56
11088,372.32
11089,372.08
11090,372.08
11091,372.08
11092,372.32
11093,372.32
11094,372.32
11095,372.56
11096,372.32
11097,372.08
11098,372.56
11099,369.64
11100,369.64
11101,369.64
11102,369.39
11103,369.64
11104,369.88
11105,369.39
11106,369.64
11107,368.9
11108,369.64
11109,368.9
11110,369.39
11111,369.39
11112,369.39
11113,368.9
11114,368.9
11115,369.39
11116,369.39
11117,369.64
11118,369.39
11119,369.39
11120,368.9
11121,368.66
11122,369.64
11123,369.39
11124,368.66
11125,369.39
11126,369.39
11127,369.64
11128,368.66
11129,368.9
11130,369.39
11131,369.64
11132,369.64
11133,368.9
11134,368.9
11135,369.39
11136,372.08
11137,372.08
11138,371.83
11139,372.32
11140,372.56
11141,372.32
11142,372.56
11143,372.08
11144,372.08
11145,372.08
11146,372.08
11147,371.83
11148,371.83
11149,371.83
11150,372.08
11151,372.08
11152,372.32
11153,372.08
11154,372.08
11155,371.83
11156,372.08
11157,372.08
11158,372.32
11159,372.08
11160,371.34
11161,371.59
11162,371.83
11163,372.08
11164,372.08
11165,372.08
11166,372.32
11167,372.08
11168,371.83
11169,372.08
11170,372.08
11171,371.83
11172,371.83
11173,372.08
11174,372.08
11175,371.83
11176,371.59
11177,371.83
11178,371.83
11179,371.59
11180,371.83
11181,371.83
11182,371.83
11183,372.08
11184,371.83
11185,372.32
11186,372.32
11187,372.32
11188,372.08
11189,372.08
11190,372.32
11191,372.32
11192,372.32
11193,371.83
11194,371.83
11195,371.59
11196,372.08
11197,372.32
11198,371.83
11199,372.08
11200,372.08
11201,372.56
11202,372.32
11203,372.08
11204,372.08
11205,371.83
11206,372.08
11207,371.83
11208,372.56
11209,372.08
11210,372.32
11211,372.32
11212,371.83
11213,372.32
11214,372.08
11215,372.08
11216,372.56
11217,372.56
11218,372.32
11219,372.32
11220,372.32
11221,372.08
11222,372.08
11223,372.81
11224,370.37
11225,370.61
11226,370.61
11227,370.37
11228,370.37
11229,370.12
11230,369.88
11231,370.37
11232,370.61
11233,371.59
11234,370.61
11235,370.86
11236,370.86
11237,371.34
11238,370.86
11239,371.34
11240,370.61
11241,370.61
11242,370.86
11243,370.86
11244,370.86
11245,371.34
11246,370.86
11247,370.86
11248,370.86
11249,370.61
11250,370.61
11251,370.86
11252,371.34
11253,370.61
11254,370.86
11255,371.34
11256,370.86
11257,371.34
11258,371.34
11259,371.34
11260,371.34
11261,371.34
11262,372.08
11263,373.3
11264,372.56
11265,372.56
11266,372.56
11267,372.56
11268,372.81
11269,372.32
11270,372.08
11271,372.81
11272,372.32
11273,372.56
11274,372.08
11275,372.32
11276,372.32
11277,372.56
11278,372.32
11279,372.32
11280,372.08
11281,372.56
11282,372.56
11283,372.32
11284,372.56
11285,372.56
11286,372.81
11287,372.81
11288,372.56
11289,372.56
11290,372.56
11291,372.81
11292,372.56
11293,372.81
11294,372.32
11295,372.32
11296,372.32
11297,372.32
11298,372.08
11299,372.32
11300,372.08
11301,372.32
11302,372.08
11303,372.08
11304,372.32
11305,372.32
11306,372.08
11307,372.08
11308,372.08
11309,372.32
11310,372.08
11311,372.32
11312,372.08
11313,372.32
11314,372.32
11315,372.32
11316,372.08
11317,372.32
11318,372.32
11319,372.32
11320,372.08
11321,372.08
11322,372.08
11323,372.56
11324,372.32
11325,372.08
11326,371.83
11327,372.32
11328,372.32
11329,371.83
11330,372.32
11331,372.08
11332,372.08
11333,372.81
11334,372.56
11335,372.32
11336,372.32
11337,372.32
11338,372.32
11339,372.56
11340,372.32
11341,372.56
11342,372.81
11343,373.3
11344,372.81
11345,372.81
11346,372.56
11347,372.81
11348,372.81
11349,372.56
11350,372.81
11351,372.81
11352,373.3
11353,373.3
11354,373.79
11355,372.81
11356,373.54
11357,373.54
11358,372.81
11359,372.81
11360,373.54
11361,373.54
11362,373.3
11363,373.3
11364,372.56
11365,372.56
11366,372.32
11367,372.32
11368,372.08
11369,372.32
11370,372.32
11371,372.56
11372,372.08
11373,372.08
11374,372.32
11375,372.08
11376,372.08
11377,372.08
11378,372.56
11379,372.32
11380,372.32
11381,372.56
11382,372.32
11383,372.56
11384,372.08
11385,372.32
11386,372.81
11387,372.56
11388,372.32
11389,372.81
11390,372.81
11391,373.3
11392,372.56
11393,372.56
11394,372.32
11395,372.08
11396,372.32
11397,372.32
11398,372.32
11399,372.56
11400,371.83
11401,371.83
11402,371.59
11403,371.83
11404,372.08
11405,371.83
11406,371.83
11407,371.59
11408,371.83
11409,371.83
11410,372.08
11411,371.83
11412,372.08
11413,371.83
11414,371.83
11415,372.08
11416,372.08
11417,372.08
11418,371.59
11419,371.34
11420,371.83
11421,371.83
11422,371.59
11423,371.59
11424,371.83
11425,371.59
11426,371.83
11427,371.59
11428,371.59
11429,371.83
11430,371.59
11431,371.59
11432,371.59
11433,371.34
11434,371.59
11435,371.34
11436,371.59
11437,371.83
11438,371.59
11439,371.34
11440,372.08
11441,371.83
11442,371.83
11443,371.83
11444,371.59
11445,371.34
11446,371.34
11447,370.86
11448,371.59
11449,370.86
11450,371.59
11451,371.34
11452,371.34
11453,371.83
11454,371.59
11455,371.59
11456,371.83
11457,371.59
11458,371.83
11459,372.08
11460,372.08
11461,372.08
11462,371.83
11463,372.08
11464,371.59
11465,371.59
11466,371.59
11467,371.83
11468,371.34
11469,371.59
11470,371.59
11471,371.83
11472,371.59
11473,371.83
11474,371.34
11475,371.83
11476,371.59
11477,371.83
11478,371.59
11479,371.83
11480,371.59
11481,371.83
11482,371.59
11483,371.34
11484,371.34
11485,371.59
11486,371.59
11487,370.61
11488,371.59
11489,371.83
11490,371.59
11491,371.34
11492,371.59
11493,371.34
11494,370.86
11495,370.86
11496,370.86
11497,370.86
11498,371.34
11499,371.34
11500,370.86
11501,370.86
11502,371.34
11503,371.34
11504,371.34
11505,371.59
11506,371.34
11507,371.83
11508,371.59
11509,371.83
11510,371.59
11511,371.83
11512,371.83
11513,371.59
11514,371.59
11515,372.08
11516,371.59
11517,371.59
11518,371.34
11519,371.83
11520,371.59
11521,371.34
11522,370.86
11523,371.34
11524,370.86
11525,371.34
11526,370.86
11527,371.34
11528,370.86
11529,370.86
11530,371.59
11531,370.61
11532,371.34
11533,371.34
11534,370.86
11535,371.34
11536,370.61
11537,370.86
11538,370.86
11539,371.34
11540,371.34
11541,370.86
11542,371.34
11543,371.34
11544,370.86
11545,371.34
11546,371.34
11547,370.86
11548,370.86
11549,371.34
11550,371.34
11551,370.86
11552,370.86
11553,370.86
11554,371.34
11555,371.34
11556,371.59
11557,371.34
11558,370.86
11559,371.59
11560,370.86
11561,370.61
11562,370.37
11563,370.86
11564,370.61
11565,370.86
11566,370.61
11567,370.86
11568,371.34
11569,370.86
11570,370.86
11571,370.86
11572,371.34
11573,370.86
11574,371.83
11575,371.59
11576,371.34
11577,371.34
11578,371.34
11579,371.34
11580,371.34
11581,371.34
11582,370.86
11583,371.34
11584,371.34
11585,371.34
11586,371.34
11587,371.34
11588,370.86
11589,370.86
11590,371.34
11591,370.86
11592,370.61
11593,370.37
11594,370.37
11595,370.37
11596,370.61
11597,370.61
11598,370.61
11599,370.37
11600,370.61
11601,370.61
11602,370.61
11603,370.61
11604,370.86
11605,370.86
11606,370.86
11607,371.34
11608,370.86
11609,371.34
11610,370.86
11611,370.61
11612,370.61
11613,370.86
11614,369.88
11615,369.64
11616,369.88
11617,369.64
11618,370.12
11619,369.88
11620,369.88
11621,369.64
11622,369.88
11623,369.39
11624,369.88
11625,369.64
11626,369.88
11627,369.64
11628,369.64
11629,369.39
11630,369.39
11631,369.64
11632,368.9
11633,369.64
11634,369.64
11635,369.64
11636,369.64
11637,369.39
11638,369.39
11639,368.9
11640,368.9
11641,368.9
11642,368.9
11643,368.9
11644,368.41
11645,368.66
11646,368.41
11647,368.41
11648,368.66
11649,368.41
11650,367.93
11651,368.17
11652,368.41
11653,368.41
11654,368.17
11655,368.41
11656,368.41
11657,368.41
11658,368.41
11659,368.41
11660,368.41
11661,368.41
11662,368.41
11663,368.41
11664,368.17
11665,368.17
11666,368.66
11667,368.66
11668,368.9
11669,368.41
11670,368.17
11671,368.66
11672,368.41
11673,368.66
11674,368.41
11675,368.17
11676,368.41
11677,368.17
11678,368.41
11679,368.17
11680,368.41
11681,368.41
11682,368.41
11683,368.66
11684,368.9
11685,368.66
11686,368.17
11687,368.41
11688,368.66
11689,368.66
11690,368.9
11691,369.39
11692,368.66
11693,368.66
11694,368.66
11695,368.66
11696,368.66
11697,368.66
11698,368.9
11699,368.66
11700,368.66
11701,369.39
11702,368.9
11703,368.41
11704,368.41
11705,368.66
11706,368.41
11707,368.41
11708,368.66
11709,368.17
11710,368.17
11711,368.17
11712,368.41
11713,368.17
11714,368.17
11715,368.17
11716,368.66
11717,368.66
11718,368.41
11719,367.93
11720,368.17
11721,368.17
11722,368.66
11723,368.66
11724,368.66
11725,368.41
11726,368.66
11727,368.66
11728,368.66
11729,368.41
11730,368.66
11731,368.9
11732,368.41
11733,368.66
11734,368.17
11735,368.17
11736,368.41
11737,368.9
11738,368.66
11739,368.9
11740,368.41
11741,368.41
11742,368.41
11743,368.41
11744,368.41
11745,368.17
11746,368.66
11747,368.17
11748,368.41
11749,368.41
11750,368.41
11751,368.66
11752,368.66
11753,368.41
11754,368.41
11755,368.17
11756,368.41
11757,368.41
11758,368.41
11759,368.66
11760,368.17
11761,368.41
11762,368.17
11763,368.41
11764,368.9
11765,368.66
11766,368.9
11767,368.66
11768,368.66
11769,368.9
11770,368.66
11771,368.66
11772,369.39
11773,368.9
11774,368.9
11775,369.39
11776,369.39
11777,368.9
11778,369.39
11779,369.39
11780,369.39
11781,369.39
11782,369.39
11783,369.64
11784,369.88
11785,369.64
11786,369.64
11787,369.64
11788,369.64
11789,369.88
11790,369.64
11791,369.39
11792,369.88
11793,369.64
11794,369.39
11795,369.64
11796,369.64
11797,369.88
11798,369.64
11799,368.9
11800,369.39
11801,368.9
11802,369.39
11803,369.64
11804,369.64
11805,369.39
11806,369.39
11807,369.39
11808,368.9
11809,369.39
11810,369.39
11811,369.39
11812,369.88
11813,369.39
11814,368.9
11815,369.39
11816,369.64
11817,369.64
11818,369.39
11819,369.64
11820,369.64
11821,369.39
11822,369.39
11823,369.39
11824,369.39
11825,368.9
11826,369.64
11827,369.39
11828,369.39
11829,369.39
11830,368.9
11831,368.9
11832,369.39
11833,368.9
11834,368.9
11835,369.39
11836,368.9
11837,368.66
11838,368.41
11839,368.9
11840,368.9
11841,368.9
11842,368.9
11843,368.66
11844,368.66
11845,368.66
11846,368.9
11847,369.39
11848,369.64
11849,368.9
11850,368.66
11851,369.64
11852,369.64
11853,369.39
11854,369.64
11855,369.64
11856,369.39
11857,369.39
11858,369.64
11859,369.64
11860,369.39
11861,368.66
11862,368.66
11863,369.39
11864,369.64
11865,368.9
11866,369.64
11867,368.9
11868,368.9
11869,368.66
11870,368.9
11871,368.41
11872,368.66
11873,368.66
11874,368.9
11875,368.9
11876,369.39
11877,368.66
11878,368.9
11879,368.66
11880,368.9
11881,368.66
11882,368.9
11883,368.9
11884,368.9
11885,368.66
11886,368.9
11887,368.9
11888,368.41
11889,368.9
11890,368.66
11891,368.9
11892,369.39
11893,369.39
11894,369.39
11895,368.9
11896,368.9
11897,368.66
11898,368.9
11899,369.39
11900,369.39
11901,368.9
11902,369.39
11903,368.66
11904,368.9
11905,369.39
11906,369.39
11907,369.39
11908,369.39
11909,369.39
11910,369.39
11911,369.39
11912,369.39
11913,369.39
11914,369.64
11915,369.64
11916,369.64
11917,369.39
11918,369.39
11919,369.64
11920,369.64
11921,369.64
11922,369.64
11923,369.64
11924,369.88
11925,369.64
11926,369.88
11927,369.64
11928,369.39
11929,368.9
11930,369.39
11931,369.39
11932,369.39
11933,369.64
11934,368.9
11935,368.9
11936,368.9
11937,368.66
11938,369.64
11939,369.39
11940,369.64
11941,368.9
11942,369.39
11943,368.9
11944,368.9
11945,369.39
11946,368.9
11947,368.9
11948,368.66
11949,368.9
11950,369.39
11951,369.64
11952,368.9
11953,369.39
11954,368.66
11955,368.66
11956,368.41
11957,368.41
11958,368.9
11959,368.66
11960,368.9
11961,368.41
11962,368.9
11963,368.9
11964,368.9
11965,369.39
11966,368.9
11967,368.41
11968,368.66
11969,368.66
11970,368.9
11971,368.41
11972,368.66
11973,368.66
11974,368.41
11975,368.41
11976,368.41
11977,368.66
11978,368.66
11979,368.41
11980,368.66
11981,368.66
11982,368.9
11983,368.66
11984,368.66
11985,368.66
11986,368.66
11987,368.66
11988,369.39
11989,369.39
11990,368.9
11991,368.9
11992,369.39
11993,369.64
11994,369.64
11995,369.88
11996,369.39
11997,369.64
11998,368.9
11999,369.39
12000,369.39
12001,368.9
12002,368.9
12003,368.9
12004,368.17
12005,368.9
12006,368.66
12007,368.66
12008,368.66
12009,369.39
12010,369.39
12011,368.9
12012,368.66
12013,368.66
12014,368.66
12015,368.9
12016,368.66
12017,368.9
12018,368.66
12019,369.39
12020,368.66
12021,369.39
12022,368.9
12023,369.39
12024,369.39
12025,368.9
12026,368.9
12027,368.9
12028,368.66
12029,368.66
12030,368.66
12031,368.41
12032,368.41
12033,368.9
12034,368.66
12035,368.66
12036,368.66
12037,368.9
12038,368.66
12039,368.9
12040,368.66
12041,368.66
12042,369.39
12043,368.41
12044,368.66
12045,368.66
12046,368.9
12047,368.66
12048,368.66
12049,368.9
12050,368.66
12051,368.9
12052,369.39
12053,368.9
12054,369.39
12055,369.64
12056,368.9
12057,369.64
12058,369.39
12059,369.39
12060,369.39
12061,369.64
12062,369.39
12063,369.39
12064,369.64
12065,369.39
12066,368.9
12067,369.39
12068,368.9
12069,368.9
12070,368.66
12071,369.39
12072,369.39
12073,368.66
12074,369.39
12075,368.66
12076,369.39
12077,368.9
12078,368.9
12079,368.66
12080,368.41
12081,368.9
12082,368.9
12083,368.66
12084,369.39
12085,369.39
12086,368.66
12087,369.64
12088,368.9
12089,368.41
12090,368.66
12091,368.17
12092,368.66
