row_index,WGDC.TrfGen.A.PhsA.InstCVal.mag.f
8105,282.13
8106,299.27
8107,294.0
8108,290.04
8109,283.45
8110,274.22
8111,271.59
8112,250.49
8113,249.17
8114,258.4
8115,246.54
8116,229.4
8117,212.26
8118,197.75
8119,193.8
8120,206.98
8121,222.8
8122,225.44
8123,208.3
8124,197.75
8125,191.16
8126,193.8
8127,209.62
8128,217.53
8129,203.03
8130,187.21
8131,181.93
8132,196.44
8133,203.03
8134,199.07
8135,192.48
8136,181.93
8137,167.43
8138,147.66
8139,175.34
8140,192.48
8141,234.67
8142,283.45
8143,315.09
8144,325.64
8145,323.0
8146,319.05
8147,323.0
8148,323.0
8149,323.0
8150,299.27
8151,286.09
8152,251.81
8153,229.4
8154,251.81
8155,303.23
8156,325.64
8157,323.0
8158,296.63
8159,258.4
8160,222.8
8161,199.07
8162,196.44
8163,204.35
8164,218.85
8165,230.71
8166,239.94
8167,258.4
8168,320.37
8169,282.13
8170,325.64
8171,328.28
8172,326.96
8173,324.32
8174,325.64
8175,325.64
8176,326.96
8177,384.97
8178,415.29
8179,416.61
8180,413.97
8181,399.47
8182,396.83
8183,390.24
8184,371.78
8185,348.05
8186,337.51
8187,340.14
8188,337.51
8189,334.87
8190,330.91
8191,319.05
8192,304.55
8193,299.27
8194,283.45
8195,272.9
8196,247.85
8197,225.44
8198,213.58
8199,220.17
8200,235.99
8201,246.54
8202,247.85
8203,270.27
8204,276.86
8205,272.9
8206,253.13
8207,225.44
8208,204.35
8209,196.44
8210,183.25
8211,176.66
8212,185.89
8213,205.67
8214,209.62
8215,225.44
8216,295.32
8217,337.51
8218,342.78
8219,362.55
8220,358.6
8221,348.05
8222,334.87
8223,345.42
8224,377.06
8225,416.61
8226,449.57
8227,428.47
8228,423.2
8229,416.61
8230,390.24
8231,379.69
8232,408.7
8233,442.98
8234,458.8
8235,462.75
8236,468.03
8237,452.21
8238,439.02
8239,436.39
8240,446.93
8241,441.66
8242,429.79
8243,425.84
8244,415.29
8245,412.65
8246,412.65
8247,404.74
8248,432.43
8249,464.07
8250,479.89
8251,486.48
8252,493.08
8253,487.8
8254,477.26
8255,486.48
8256,504.94
8257,524.72
8258,528.67
8259,519.44
8260,510.22
8261,506.26
8262,471.98
8263,446.93
8264,428.47
8265,399.47
8266,371.78
8267,340.14
8268,329.59
8269,365.19
8270,387.6
8271,390.24
8272,390.24
8273,387.6
8274,367.83
8275,357.28
8276,357.28
8277,373.1
8278,371.78
8279,358.6
8280,341.46
8281,353.33
8282,371.78
8283,386.29
8284,383.65
8285,375.74
8286,341.46
8287,319.05
8288,309.82
8289,320.37
8290,338.82
8291,362.55
8292,350.69
8293,320.37
8294,308.5
8295,312.46
8296,303.23
8297,283.45
8298,268.95
8299,262.36
8300,258.4
8301,254.45
8302,235.99
8303,213.58
8304,195.12
8305,185.89
8306,176.66
8307,184.57
8308,214.89
8309,237.31
8310,250.49
8311,242.58
8312,282.13
8313,291.36
8314,297.95
8315,295.32
8316,296.63
8317,296.63
8318,296.63
8319,294.0
8320,291.36
8321,284.77
8322,280.81
8323,283.45
8324,283.45
8325,292.68
8326,315.09
8327,317.73
8328,296.63
8329,276.86
8330,259.72
8331,247.85
8332,229.4
8333,203.03
8334,180.62
8335,147.66
8336,119.97
8337,112.06
8338,116.01
8339,130.52
8340,142.38
8341,138.43
8342,138.43
8343,137.11
8344,131.83
8345,116.01
8346,101.51
8347,102.83
8348,101.51
8349,89.65
8350,98.87
8351,137.11
8352,148.97
8353,148.97
8354,134.47
8355,134.47
8356,135.79
8357,135.79
8358,170.07
8359,203.03
8360,229.4
8361,263.67
8362,275.54
8363,272.9
8364,279.5
8365,280.81
8366,280.81
8367,276.86
8368,275.54
8369,270.27
8370,257.08
8371,250.49
8372,245.22
8373,234.67
8374,217.53
8375,197.75
8376,195.12
8377,187.21
8378,185.89
8379,185.89
8380,181.93
8381,168.75
8382,164.79
8383,180.62
8384,183.25
8385,180.62
8386,167.43
8387,167.43
8388,164.79
8389,160.84
8390,160.84
8391,170.07
8392,179.3
8393,176.66
8394,164.79
8395,156.88
8396,158.2
8397,162.16
8398,160.84
8399,139.75
8400,126.56
8401,125.24
8402,138.43
8403,150.29
8404,176.66
8405,185.89
8406,184.57
8407,176.66
8408,159.52
8409,117.33
8410,94.92
8411,106.79
8412,138.43
8413,152.93
8414,187.21
8415,199.07
8416,217.53
8417,242.58
8418,279.5
8419,284.77
8420,296.63
8421,337.51
8422,341.46
8423,340.14
8424,325.64
8425,305.86
8426,292.68
8427,280.81
8428,261.04
8429,261.04
8430,268.95
8431,279.5
8432,271.59
8433,249.17
8434,234.67
8435,230.71
8436,230.71
8437,232.03
8438,228.08
8439,229.4
8440,222.8
8441,217.53
8442,208.3
8443,201.71
8444,203.03
8445,208.3
8446,214.89
8447,224.12
8448,232.03
8449,225.44
8450,209.62
8451,197.75
8452,195.12
8453,185.89
8454,184.57
8455,189.84
8456,197.75
8457,204.35
8458,209.62
8459,217.53
8460,226.76
8461,234.67
8462,245.22
8463,250.49
8464,259.72
8465,250.49
8466,250.49
8467,271.59
8468,301.91
8469,301.91
8470,309.82
8471,323.0
8472,328.28
8473,320.37
8474,304.55
8475,286.09
8476,279.5
8477,271.59
8478,270.27
8479,279.5
8480,295.32
8481,323.0
8482,336.19
8483,334.87
8484,334.87
8485,330.91
8486,334.87
8487,329.59
8488,313.77
8489,284.77
8490,259.72
8491,259.72
8492,258.4
8493,249.17
8494,241.26
8495,224.12
8496,209.62
8497,201.71
8498,192.48
8499,185.89
8500,189.84
8501,197.75
8502,205.67
8503,209.62
8504,209.62
8505,203.03
8506,193.8
8507,191.16
8508,181.93
8509,175.34
8510,172.71
8511,174.02
8512,176.66
8513,168.75
8514,150.29
8515,146.34
8516,148.97
8517,168.75
8518,174.02
8519,179.3
8520,195.12
8521,217.53
8522,238.63
8523,263.67
8524,279.5
8525,274.22
8526,263.67
8527,263.67
8528,279.5
8529,292.68
8530,326.96
8531,349.37
8532,357.28
8533,373.1
8534,381.01
8535,379.69
8536,377.06
8537,375.74
8538,377.06
8539,377.06
8540,375.74
8541,375.74
8542,377.06
8543,375.74
8544,377.06
8545,377.06
8546,453.52
8547,494.39
8548,495.71
8549,494.39
8550,494.39
8551,494.39
8552,490.44
8553,473.3
8554,474.62
8555,504.94
8556,531.31
8557,548.45
8558,569.54
8559,602.5
8560,605.14
8561,597.23
8562,590.64
8563,576.14
8564,594.59
8565,595.91
8566,591.96
8567,591.96
8568,559.0
8569,561.63
8570,565.59
8571,570.86
8572,561.63
8573,559.0
8574,557.68
8575,568.23
8576,541.86
8577,551.09
8578,576.14
8579,552.4
8580,515.49
8581,532.63
8582,519.44
8583,485.17
8584,491.76
8585,519.44
8586,518.13
8587,516.81
8588,495.71
8589,499.67
8590,504.94
8591,507.58
8592,504.94
8593,486.48
8594,481.21
8595,486.48
8596,473.3
8597,479.89
8598,519.44
8599,535.27
8600,551.09
8601,569.54
8602,598.55
8603,614.37
8604,627.55
8605,613.05
8606,588.0
8607,565.59
8608,541.86
8609,536.58
8610,535.27
8611,527.35
8612,532.63
8613,543.18
8614,543.18
8615,543.18
8616,535.27
8617,526.04
8618,510.22
8619,494.39
8620,519.44
8621,549.77
8622,561.63
8623,569.54
8624,574.82
8625,561.63
8626,529.99
8627,485.17
8628,446.93
8629,408.7
8630,375.74
8631,367.83
8632,369.15
8633,387.6
8634,457.48
8635,540.54
8636,561.63
8637,545.81
8638,507.58
8639,461.43
8640,423.2
8641,412.65
8642,432.43
8643,483.85
8644,506.26
8645,510.22
8646,506.26
8647,485.17
8648,474.62
8649,481.21
8650,483.85
8651,485.17
8652,475.94
8653,464.07
8654,431.11
8655,410.02
8656,381.01
8657,359.92
8658,330.91
8659,292.68
8660,283.45
8661,324.32
8662,362.55
8663,384.97
8664,387.6
8665,391.56
8666,396.83
8667,402.11
8668,396.83
8669,379.69
8670,338.82
8671,316.41
8672,316.41
8673,324.32
8674,317.73
8675,330.91
8676,329.59
8677,329.59
8678,308.5
8679,290.04
8680,279.5
8681,264.99
8682,241.26
8683,224.12
8684,225.44
8685,230.71
8686,245.22
8687,267.63
8688,295.32
8689,319.05
8690,348.05
8691,342.78
8692,342.78
8693,334.87
8694,313.77
8695,284.77
8696,292.68
8697,291.36
8698,271.59
8699,271.59
8700,299.27
8701,320.37
8702,315.09
8703,284.77
8704,264.99
8705,326.96
8706,341.46
8707,371.78
8708,387.6
8709,396.83
8710,395.51
8711,394.2
8712,398.15
8713,395.51
8714,460.12
8715,479.89
8716,464.07
8717,429.79
8718,387.6
8719,357.28
8720,337.51
8721,308.5
8722,282.13
8723,294.0
8724,334.87
8725,395.51
8726,464.07
8727,481.21
8728,483.85
8729,479.89
8730,473.3
8731,493.08
8732,497.03
8733,495.71
8734,483.85
8735,468.03
8736,457.48
8737,452.21
8738,448.25
8739,442.98
8740,437.7
8741,450.89
8742,449.57
8743,450.89
8744,448.25
8745,432.43
8746,413.97
8747,395.51
8748,354.64
8749,312.46
8750,313.77
8751,346.73
8752,362.55
8753,373.1
8754,373.1
8755,357.28
8756,320.37
8757,291.36
8758,283.45
8759,283.45
8760,283.45
8761,305.86
8762,312.46
8763,313.77
8764,309.82
8765,297.95
8766,296.63
8767,283.45
8768,280.81
8769,301.91
8770,325.64
8771,332.23
8772,320.37
8773,299.27
8774,274.22
8775,253.13
8776,228.08
8777,217.53
8778,230.71
8779,264.99
8780,280.81
8781,323.0
8782,282.13
8783,287.41
8784,286.09
8785,276.86
8786,261.04
8787,251.81
8788,246.54
8789,232.03
8790,224.12
8791,242.58
8792,270.27
8793,296.63
8794,315.09
8795,309.82
8796,294.0
8797,275.54
8798,261.04
8799,251.81
8800,254.45
8801,271.59
8802,313.77
8803,353.33
8804,377.06
8805,398.15
8806,398.15
8807,384.97
8808,362.55
8809,361.24
8810,374.42
8811,396.83
8812,403.43
8813,412.65
8814,416.61
8815,399.47
8816,369.15
8817,338.82
8818,315.09
8819,309.82
8820,313.77
8821,325.64
8822,336.19
8823,346.73
8824,345.42
8825,350.69
8826,358.6
8827,358.6
8828,362.55
8829,365.19
8830,377.06
8831,395.51
8832,379.69
8833,363.87
8834,345.42
8835,337.51
8836,330.91
8837,312.46
8838,294.0
8839,290.04
8840,287.41
8841,296.63
8842,290.04
8843,284.77
8844,282.13
8845,283.45
8846,280.81
8847,268.95
8848,254.45
8849,239.94
8850,235.99
8851,226.76
8852,208.3
8853,192.48
8854,185.89
8855,171.39
8856,150.29
8857,150.29
8858,167.43
8859,180.62
8860,156.88
8861,137.11
8862,139.75
8863,163.48
8864,180.62
8865,179.3
8866,179.3
8867,159.52
8868,123.92
8869,106.79
8870,123.92
8871,164.79
8872,167.43
8873,147.66
8874,137.11
8875,145.02
8876,154.25
8877,167.43
8878,185.89
8879,214.89
8880,268.95
8881,284.77
8882,291.36
8883,283.45
8884,267.63
8885,239.94
8886,234.67
8887,232.03
8888,224.12
8889,205.67
8890,204.35
8891,220.17
8892,258.4
8893,294.0
8894,312.46
8895,315.09
8896,309.82
8897,303.23
8898,287.41
8899,263.67
8900,239.94
8901,234.67
8902,245.22
8903,257.08
8904,272.9
8905,292.68
8906,304.55
8907,319.05
8908,330.91
8909,330.91
8910,323.0
8911,317.73
8912,326.96
8913,338.82
8914,358.6
8915,367.83
8916,367.83
8917,363.87
8918,346.73
8919,320.37
8920,309.82
8921,307.18
8922,305.86
8923,313.77
8924,326.96
8925,313.77
8926,303.23
8927,294.0
8928,286.09
8929,287.41
8930,292.68
8931,283.45
8932,286.09
8933,291.36
8934,280.81
8935,257.08
8936,237.31
8937,229.4
8938,209.62
8939,199.07
8940,208.3
8941,216.21
8942,234.67
8943,242.58
8944,246.54
8945,251.81
8946,253.13
8947,267.63
8948,296.63
8949,309.82
8950,325.64
8951,330.91
8952,334.87
8953,337.51
8954,349.37
8955,357.28
8956,359.92
8957,357.28
8958,346.73
8959,338.82
8960,348.05
8961,345.42
8962,316.41
8963,295.32
8964,276.86
8965,271.59
8966,264.99
8967,276.86
8968,301.91
8969,328.28
8970,328.28
8971,323.0
8972,301.91
8973,286.09
8974,268.95
8975,262.36
8976,257.08
8977,258.4
8978,242.58
8979,226.76
8980,203.03
8981,184.57
8982,170.07
8983,172.71
8984,192.48
8985,203.03
8986,209.62
8987,199.07
8988,185.89
8989,184.57
8990,181.93
8991,184.57
8992,192.48
8993,199.07
8994,204.35
8995,195.12
8996,189.84
8997,185.89
8998,176.66
8999,148.97
9000,105.47
9001,90.96
9002,104.15
9003,127.88
9004,147.66
9005,164.79
9006,184.57
9007,179.3
9008,172.71
9009,151.61
9010,126.56
9011,109.42
9012,113.38
9013,125.24
9014,138.43
9015,176.66
9016,187.21
9017,183.25
9018,183.25
9019,187.21
9020,187.21
9021,189.84
9022,192.48
9023,203.03
9024,218.85
9025,224.12
9026,234.67
9027,261.04
9028,276.86
9029,279.5
9030,286.09
9031,286.09
9032,287.41
9033,294.0
9034,315.09
9035,324.32
9036,336.19
9037,338.82
9038,342.78
9039,340.14
9040,340.14
9041,337.51
9042,330.91
9043,323.0
9044,330.91
9045,350.69
9046,359.92
9047,367.83
9048,383.65
9049,403.43
9050,402.11
9051,410.02
9052,415.29
9053,391.56
9054,363.87
9055,336.19
9056,320.37
9057,316.41
9058,320.37
9059,324.32
9060,324.32
9061,325.64
9062,328.28
9063,301.91
9064,276.86
9065,257.08
9066,239.94
9067,235.99
9068,234.67
9069,237.31
9070,235.99
9071,262.36
9072,305.86
9073,324.32
9074,326.96
9075,328.28
9076,316.41
9077,325.64
9078,329.59
9079,325.64
9080,312.46
9081,297.95
9082,294.0
9083,307.18
9084,307.18
9085,301.91
9086,301.91
9087,309.82
9088,328.28
9089,341.46
9090,345.42
9091,326.96
9092,307.18
9093,296.63
9094,296.63
9095,292.68
9096,268.95
9097,250.49
9098,239.94
9099,230.71
9100,214.89
9101,208.3
9102,237.31
9103,267.63
9104,292.68
9105,316.41
9106,341.46
9107,345.42
9108,341.46
9109,330.91
9110,337.51
9111,332.23
9112,309.82
9113,295.32
9114,294.0
9115,291.36
9116,284.77
9117,280.81
9118,280.81
9119,290.04
9120,290.04
9121,284.77
9122,264.99
9123,259.72
9124,253.13
9125,230.71
9126,217.53
9127,203.03
9128,199.07
9129,208.3
9130,224.12
9131,228.08
9132,224.12
9133,222.8
9134,216.21
9135,213.58
9136,206.98
9137,204.35
9138,201.71
9139,205.67
9140,208.3
9141,209.62
9142,214.89
9143,204.35
9144,192.48
9145,185.89
9146,174.02
9147,158.2
9148,141.06
9149,138.43
9150,141.06
9151,148.97
9152,151.61
9153,152.93
9154,147.66
9155,139.75
9156,129.2
9157,129.2
9158,138.43
9159,137.11
9160,130.52
9161,131.83
9162,119.97
9163,108.1
9164,102.83
9165,101.51
9166,112.06
9167,130.52
9168,150.29
9169,156.88
9170,154.25
9171,158.2
9172,158.2
9173,145.02
9174,142.38
9175,142.38
9176,129.2
9177,113.38
9178,113.38
9179,126.56
9180,142.38
9181,148.97
9182,150.29
9183,152.93
9184,146.34
9185,126.56
9186,108.1
9187,112.06
9188,148.97
9189,193.8
9190,195.12
9191,203.03
9192,205.67
9193,213.58
9194,222.8
9195,228.08
9196,220.17
9197,205.67
9198,191.16
9199,176.66
9200,174.02
9201,195.12
9202,224.12
9203,235.99
9204,232.03
9205,235.99
9206,239.94
9207,241.26
9208,237.31
9209,220.17
9210,203.03
9211,181.93
9212,156.88
9213,170.07
9214,206.98
9215,254.45
9216,313.77
9217,325.64
9218,315.09
9219,290.04
9220,267.63
9221,247.85
9222,242.58
9223,251.81
9224,259.72
9225,258.4
9226,271.59
9227,268.95
9228,253.13
9229,229.4
9230,199.07
9231,181.93
9232,179.3
9233,181.93
9234,189.84
9235,201.71
9236,214.89
9237,218.85
9238,214.89
9239,218.85
9240,220.17
9241,212.26
9242,212.26
9243,216.21
9244,225.44
9245,226.76
9246,220.17
9247,213.58
9248,212.26
9249,222.8
9250,229.4
9251,242.58
9252,250.49
9253,238.63
9254,226.76
9255,220.17
9256,213.58
9257,201.71
9258,196.44
9259,192.48
9260,185.89
9261,179.3
9262,160.84
9263,168.75
9264,185.89
9265,197.75
9266,196.44
9267,191.16
9268,191.16
9269,193.8
9270,201.71
9271,208.3
9272,214.89
9273,208.3
9274,204.35
9275,196.44
9276,191.16
9277,181.93
9278,174.02
9279,164.79
9280,159.52
9281,152.93
9282,159.52
9283,167.43
9284,163.48
9285,148.97
9286,138.43
9287,131.83
9288,131.83
9289,129.2
9290,135.79
9291,146.34
9292,138.43
9293,130.52
9294,125.24
9295,122.61
9296,131.83
9297,170.07
9298,183.25
9299,184.57
9300,197.75
9301,204.35
9302,195.12
9303,184.57
9304,174.02
9305,175.34
9306,180.62
9307,199.07
9308,217.53
9309,225.44
9310,212.26
9311,193.8
9312,179.3
9313,162.16
9314,147.66
9315,146.34
9316,164.79
9317,187.21
9318,199.07
9319,209.62
9320,213.58
9321,217.53
9322,213.58
9323,201.71
9324,189.84
9325,180.62
9326,181.93
9327,181.93
9328,181.93
9329,179.3
9330,158.2
9331,152.93
9332,172.71
9333,185.89
9334,203.03
9335,206.98
9336,216.21
9337,226.76
9338,245.22
9339,268.95
9340,268.95
9341,267.63
9342,270.27
9343,279.5
9344,290.04
9345,290.04
9346,279.5
9347,268.95
9348,259.72
9349,259.72
9350,254.45
9351,229.4
9352,206.98
9353,187.21
9354,176.66
9355,146.34
9356,130.52
9357,172.71
9358,185.89
9359,192.48
9360,196.44
9361,197.75
9362,208.3
9363,224.12
9364,242.58
9365,261.04
9366,272.9
9367,279.5
9368,280.81
9369,291.36
9370,303.23
9371,296.63
9372,286.09
9373,276.86
9374,274.22
9375,272.9
9376,271.59
9377,270.27
9378,270.27
9379,262.36
9380,271.59
9381,284.77
9382,291.36
9383,284.77
9384,268.95
9385,245.22
9386,228.08
9387,209.62
9388,196.44
9389,189.84
9390,187.21
9391,191.16
9392,189.84
9393,189.84
9394,192.48
9395,209.62
9396,222.8
9397,230.71
9398,234.67
9399,232.03
9400,213.58
9401,204.35
9402,196.44
9403,191.16
9404,184.57
9405,183.25
9406,187.21
9407,196.44
9408,203.03
9409,201.71
9410,199.07
9411,197.75
9412,191.16
9413,189.84
9414,199.07
9415,216.21
9416,217.53
9417,206.98
9418,208.3
9419,206.98
9420,204.35
9421,204.35
9422,196.44
9423,185.89
9424,185.89
9425,185.89
9426,191.16
9427,197.75
9428,205.67
9429,220.17
9430,234.67
9431,249.17
9432,259.72
9433,257.08
9434,239.94
9435,226.76
9436,214.89
9437,214.89
9438,208.3
9439,201.71
9440,195.12
9441,184.57
9442,176.66
9443,176.66
9444,158.2
9445,154.25
9446,171.39
9447,184.57
9448,191.16
9449,196.44
9450,196.44
9451,189.84
9452,181.93
9453,175.34
9454,170.07
9455,171.39
9456,179.3
9457,175.34
9458,180.62
9459,180.62
9460,180.62
9461,181.93
9462,193.8
9463,208.3
9464,216.21
9465,213.58
9466,213.58
9467,216.21
9468,230.71
9469,241.26
9470,249.17
9471,246.54
9472,235.99
9473,218.85
9474,209.62
9475,208.3
9476,216.21
9477,225.44
9478,235.99
9479,242.58
9480,247.85
9481,250.49
9482,261.04
9483,274.22
9484,276.86
9485,271.59
9486,263.67
9487,259.72
9488,262.36
9489,268.95
9490,271.59
9491,280.81
9492,276.86
9493,272.9
9494,271.59
9495,271.59
9496,275.54
9497,270.27
9498,259.72
9499,242.58
9500,232.03
9501,234.67
9502,235.99
9503,239.94
9504,253.13
9505,267.63
9506,261.04
9507,250.49
9508,238.63
9509,238.63
9510,249.17
9511,261.04
9512,284.77
9513,316.41
9514,319.05
9515,304.55
9516,290.04
9517,279.5
9518,268.95
9519,258.4
9520,250.49
9521,251.81
9522,270.27
9523,299.27
9524,319.05
9525,328.28
9526,319.05
9527,294.0
9528,262.36
9529,247.85
9530,253.13
9531,251.81
9532,250.49
9533,254.45
9534,259.72
9535,263.67
9536,271.59
9537,262.36
9538,254.45
9539,246.54
9540,230.71
9541,226.76
9542,220.17
9543,222.8
9544,229.4
9545,228.08
9546,234.67
9547,242.58
9548,253.13
9549,257.08
9550,268.95
9551,262.36
9552,250.49
9553,242.58
9554,238.63
9555,241.26
9556,237.31
9557,228.08
9558,234.67
9559,237.31
9560,242.58
9561,262.36
9562,292.68
9563,319.05
9564,334.87
9565,329.59
9566,303.23
9567,284.77
9568,276.86
9569,259.72
9570,249.17
9571,249.17
9572,250.49
9573,267.63
9574,291.36
9575,303.23
9576,301.91
9577,301.91
9578,301.91
9579,296.63
9580,284.77
9581,294.0
9582,315.09
9583,326.96
9584,325.64
9585,326.96
9586,323.0
9587,307.18
9588,301.91
9589,303.23
9590,304.55
9591,296.63
9592,292.68
9593,283.45
9594,270.27
9595,257.08
9596,259.72
9597,279.5
9598,304.55
9599,309.82
9600,313.77
9601,312.46
9602,296.63
9603,296.63
9604,292.68
9605,290.04
9606,282.13
9607,290.04
9608,305.86
9609,317.73
9610,324.32
9611,319.05
9612,309.82
9613,286.09
9614,262.36
9615,261.04
9616,274.22
9617,274.22
9618,274.22
9619,262.36
9620,251.81
9621,235.99
9622,226.76
9623,212.26
9624,199.07
9625,197.75
9626,201.71
9627,204.35
9628,197.75
9629,199.07
9630,205.67
9631,214.89
9632,214.89
9633,216.21
9634,218.85
9635,220.17
9636,217.53
9637,212.26
9638,208.3
9639,201.71
9640,196.44
9641,203.03
9642,203.03
9643,196.44
9644,196.44
9645,204.35
9646,203.03
9647,199.07
9648,205.67
9649,220.17
9650,228.08
9651,228.08
9652,226.76
9653,230.71
9654,232.03
9655,232.03
9656,228.08
9657,222.8
9658,213.58
9659,213.58
9660,218.85
9661,218.85
9662,218.85
9663,212.26
9664,205.67
9665,195.12
9666,187.21
9667,181.93
9668,180.62
9669,184.57
9670,189.84
9671,185.89
9672,183.25
9673,184.57
9674,184.57
9675,179.3
9676,168.75
9677,152.93
9678,146.34
9679,142.38
9680,146.34
9681,160.84
9682,152.93
9683,148.97
9684,159.52
9685,156.88
9686,147.66
9687,160.84
9688,191.16
9689,196.44
9690,209.62
9691,226.76
9692,228.08
9693,225.44
9694,214.89
9695,203.03
9696,187.21
9697,171.39
9698,164.79
9699,181.93
9700,189.84
9701,191.16
9702,192.48
9703,187.21
9704,184.57
9705,184.57
9706,175.34
9707,156.88
9708,152.93
9709,145.02
9710,134.47
9711,147.66
9712,163.48
9713,171.39
9714,168.75
9715,171.39
9716,170.07
9717,164.79
9718,148.97
9719,138.43
9720,135.79
9721,135.79
9722,138.43
9723,135.79
9724,131.83
9725,142.38
9726,167.43
9727,181.93
9728,168.75
9729,146.34
9730,130.52
9731,129.2
9732,139.75
9733,154.25
9734,162.16
9735,168.75
9736,172.71
9737,162.16
9738,154.25
9739,147.66
9740,148.97
9741,158.2
9742,146.34
9743,129.2
9744,112.06
9745,104.15
9746,114.7
9747,118.65
9748,125.24
9749,129.2
9750,134.47
9751,139.75
9752,134.47
9753,117.33
9754,94.92
9755,83.05
9756,92.28
9757,102.83
9758,104.15
9759,123.92
9760,158.2
9761,181.93
9762,170.07
9763,152.93
9764,146.34
9765,142.38
9766,141.06
9767,130.52
9768,116.01
9769,96.24
9770,71.19
9771,71.19
9772,79.1
9773,80.42
9774,87.01
9775,104.15
9776,104.15
9777,92.28
9778,89.65
9779,94.92
9780,98.87
9781,114.7
9782,123.92
9783,116.01
9784,104.15
9785,92.28
9786,96.24
9787,104.15
9788,114.7
9789,116.01
9790,119.97
9791,135.79
9792,137.11
9793,134.47
9794,134.47
9795,145.02
9796,142.38
9797,138.43
9798,137.11
9799,134.47
9800,134.47
9801,139.75
9802,137.11
9803,138.43
9804,145.02
9805,148.97
9806,145.02
9807,141.06
9808,139.75
9809,147.66
9810,158.2
9811,152.93
9812,138.43
9813,125.24
9814,109.42
9815,93.6
9816,94.92
9817,97.56
9818,101.51
9819,108.1
9820,105.47
9821,97.56
9822,85.69
9823,87.01
9824,96.24
9825,101.51
9826,114.7
9827,122.61
9828,117.33
9829,106.79
9830,104.15
9831,104.15
9832,106.79
9833,108.1
9834,106.79
9835,105.47
9836,109.42
9837,117.33
9838,119.97
9839,122.61
9840,123.92
9841,116.01
9842,104.15
9843,97.56
9844,94.92
9845,105.47
9846,119.97
9847,130.52
9848,126.56
9849,116.01
9850,108.1
9851,104.15
9852,101.51
9853,98.87
9854,98.87
9855,97.56
9856,96.24
9857,98.87
9858,105.47
9859,104.15
9860,102.83
9861,104.15
9862,112.06
9863,109.42
9864,109.42
9865,104.15
9866,106.79
9867,108.1
9868,113.38
9869,114.7
9870,108.1
9871,101.51
9872,97.56
9873,101.51
9874,102.83
9875,101.51
9876,98.87
9877,102.83
9878,117.33
9879,126.56
9880,126.56
9881,116.01
9882,106.79
9883,106.79
9884,109.42
9885,112.06
9886,114.7
9887,113.38
9888,114.7
9889,112.06
9890,112.06
9891,109.42
9892,116.01
9893,118.65
9894,117.33
9895,112.06
9896,106.79
9897,109.42
9898,116.01
9899,117.33
9900,119.97
9901,118.65
9902,113.38
9903,105.47
9904,106.79
9905,112.06
9906,117.33
9907,131.83
9908,138.43
9909,137.11
9910,135.79
9911,131.83
9912,131.83
9913,126.56
9914,119.97
9915,114.7
9916,109.42
9917,122.61
9918,130.52
9919,130.52
9920,129.2
9921,119.97
9922,119.97
9923,127.88
9924,145.02
9925,159.52
9926,156.88
9927,139.75
9928,125.24
9929,122.61
9930,130.52
9931,141.06
9932,141.06
9933,138.43
9934,135.79
9935,137.11
9936,127.88
9937,123.92
9938,126.56
9939,130.52
9940,129.2
9941,127.88
9942,117.33
9943,114.7
9944,112.06
9945,109.42
9946,119.97
9947,123.92
9948,116.01
9949,106.79
9950,106.79
9951,113.38
9952,117.33
9953,113.38
9954,114.7
9955,116.01
9956,118.65
9957,116.01
9958,113.38
9959,113.38
9960,116.01
9961,123.92
9962,137.11
9963,141.06
9964,134.47
9965,125.24
9966,114.7
9967,105.47
9968,112.06
9969,117.33
9970,109.42
9971,102.83
9972,104.15
9973,109.42
9974,118.65
9975,118.65
9976,113.38
9977,108.1
9978,98.87
9979,92.28
9980,83.05
9981,73.83
9982,73.83
9983,84.37
9984,94.92
9985,108.1
9986,112.06
9987,113.38
9988,108.1
9989,104.15
9990,105.47
9991,116.01
9992,125.24
9993,130.52
9994,134.47
9995,134.47
9996,131.83
9997,122.61
9998,116.01
9999,117.33
10000,118.65
10001,108.1
10002,102.83
10003,101.51
10004,97.56
10005,98.87
10006,102.83
10007,105.47
10008,102.83
10009,94.92
10010,101.51
10011,112.06
10012,114.7
10013,116.01
10014,109.42
10015,101.51
10016,92.28
10017,83.05
10018,87.01
10019,89.65
10020,83.05
10021,87.01
10022,80.42
10023,69.87
10024,71.19
10025,79.1
10026,93.6
10027,97.56
10028,90.96
10029,85.69
10030,93.6
10031,105.47
10032,106.79
10033,102.83
10034,92.28
10035,97.56
10036,117.33
10037,127.88
10038,126.56
10039,118.65
10040,112.06
10041,112.06
10042,119.97
10043,126.56
10044,129.2
10045,119.97
10046,106.79
10047,94.92
10048,80.42
10049,63.28
10050,67.23
10051,69.87
10052,76.46
10053,75.14
10054,71.19
10055,76.46
10056,85.69
10057,92.28
10058,94.92
10059,92.28
10060,92.28
10061,96.24
10062,97.56
10063,96.24
10064,98.87
10065,97.56
10066,84.37
10067,80.42
10068,85.69
10069,87.01
10070,87.01
10071,89.65
10072,97.56
10073,101.51
10074,90.96
10075,93.6
10076,108.1
10077,134.47
10078,154.25
10079,147.66
10080,126.56
10081,113.38
10082,106.79
10083,102.83
10084,97.56
10085,96.24
10086,98.87
10087,123.92
10088,147.66
10089,175.34
10090,175.34
10091,167.43
10092,150.29
10093,137.11
10094,135.79
10095,148.97
10096,152.93
10097,145.02
10098,137.11
10099,135.79
